Título,Ubicación,Marca,Modelo,Año,Versión,Color,Tipo de combustible,Puertas,Transmisión,Motor,Tipo de carrocería,Kilómetros,Piloto automático,Aire acondicionado,Dirección,Control de tracción,Capacidad de personas,Capacidad del tanque,Potencia,Largo,Altura,Ancho,Distancia entre ejes,Precio
Undefined,Bs.As. G.B.A. Norte,Ford,Focus III,2013,Trend 1.6 L Nafta,Gris,Nafta,5,Manual,1.6,Sedán,110000,,,Hidráulica,Delantera,5,55 L,110,4337,1500,1855,,13900000
Peugeot 208 1.6 Style Mt,Bs.As. G.B.A. Oeste,Peugeot,208,2023,1.6 Style Mt,,Nafta,5,Manual,1.6,Hatchback,8000,,Sí,Asistida,Delantera,5,55 L,115,3975,1470,1740,2540 mm,21900000
Chevrolet Onix 1.2 PLUS LS,Bs.As. G.B.A. Sur,Chevrolet,Onix,2023,1.2 PLUS LS,Blanco,Nafta,4,Manual,1.2,Sedán,39944,No,Sí,Hidráulica,Delantera,5,54 L,90,3930,1484,1656,2465 mm,20965000
Volkswagen Suran 1.6 Track,Capital Federal,Volkswagen,Suran,2017,1.6 Track,,Nafta,5,Manual,1.6,Monovolumen,267353,,,Hidráulica,Delantera,5,50 L,101,4204,1585,1660,2467 mm,11000000
Toyota Corolla 1.8 Xei Mt,Bs.As. G.B.A. Norte,Toyota,Corolla,2018,1.8 Xei Mt,Plateado,Nafta,4,Manual,1,Sedán,49000,No,No,Asistida,4x2,5,60 L,134,4620,1475,1775,2700 mm,23370000
Ford Falcon Estandar,Buenos Aires Interior,Ford,Falcon,1980,Estandar,,Nafta/GNC,4,,,,50000,,,,,,,,,,,,6800
Ford Ka 1.5 Se 4 p,Bs.As. G.B.A. Sur,Ford,Ka,2018,1.5 Se 4 p,Negro,Nafta,4,Manual,1.5,Sedán,103000,,,Eléctrica,Delantera,5,52 L,123,4254,1525,1808,2643 mm,11450000
Renault Kangoo 1.6 2 Confort 5as Aa Da Svt 1plc,Bs.As. Costa Atlántica,Renault,Kangoo,2012,1.6 2 Confort 5as Aa Da Svt 1plc,Blanco,Nafta,3,Manual,1.6,Furgón,94000,,Sí,Hidráulica,Delantera,2,52 L,95,4010,1860,1672,2600 mm,10700000
Renault Sandero Stepway 1.6 Luxe,Capital Federal,Renault,Sandero Stepway,2009,1.6 Luxe,Plateado,Nafta,5,Manual,1.6,Hatchback,152000,,,Hidráulica,Delantera,5,50 L,105,4091,1630,1751,2588 mm,7500
Toyota Hilux SW4 3.0 Srv Cuero I 171cv 4x4 4at,Entre Ríos,Toyota,Hilux SW4,2012,3.0 Srv Cuero I 171cv 4x4 4at,Gris,Diésel,5,Automática,3.0,SUV,187000,Sí,,Hidráulica,4x4,7,80 L,171,4705,1850,1840,2750 mm,23500
Volkswagen Bora 2.0 Trendline 115cv,Capital Federal,Volkswagen,Bora,2010,2.0 Trendline 115cv,,Nafta,4,Manual,2.0,Sedán,189000,Sí,,Hidráulica,Delantera,5,55 L,116,4376,1446,1735,2518 mm,8000
Renault Clio 1.6 Rn Aa Pk2,Bs.As. G.B.A. Norte,Renault,Clio,1997,1.6 Rn Aa Pk2,,Nafta,3,Manual,1.6,Hatchback,248700,,Sí,,Delantera,5,43 L,74,3709,1395,1628,2472 mm,1500000
Peugeot 208 1.6 Gt Thp,Córdoba,Peugeot,208,2017,1.6 Gt Thp,Blanco,Nafta,5,Manual,1.6,Hatchback,87000,No,Sí,hydraulic,Delantera,5,55 L,165,3975,1470,1740,2540 mm,22930950
Audi A3 1.8 T Fsi Mt 180cv,Capital Federal,Audi,A3,2014,1.8 T Fsi Mt 180cv,Gris,Nafta,3,Manual,1.8,Hatchback,106000,No,Sí,Asistida,Delantera,5,50 L,180,4237,1421,1983,3002 mm,21000
BMW Serie 3 2.0 318is Sedan,Bs.As. G.B.A. Oeste,BMW,Serie 3,1995,2.0 318is Sedan,,Nafta,4,Manual,2.0,Sedán,209000,,Sí,Eléctrica,Delantera,5,63 L,143,4531,1421,1817,2760 mm,4000
BMW Serie 3 2.0 320i Sedan At,Buenos Aires Interior,BMW,Serie 3,2013,2.0 320i Sedan At,Blanco,Nafta,4,Manual,2.0,Sedán,140000,,Sí,,Trasera,5,60 L,184,4624,1429,1665,2718 mm,23500
Chevrolet Tracker 1.2 Premier Turbo At,Córdoba,Chevrolet,Tracker,2023,1.2 Premier Turbo At,,Nafta,5,Automática,1.2,SUV,17000,Sí,Sí,Eléctrica,4x2,5,44 L,132,4270,1626,1791,2570 mm,34000000
Volkswagen Suran 1.6 Comfortline 101cv Ab,Bs.As. G.B.A. Sur,Volkswagen,Suran,2014,1.6 Comfortline 101cv Ab,Gris,Nafta,5,Manual,1.6,Monovolumen,180000,,,Hidráulica,Delantera,5,50 L,101,4178,1547,1660,2467 mm,6500000
Renault Fluence 1.6 Ph2 Luxe 110cv,Chaco,Renault,Fluence,2015,1.6 Ph2 Luxe 110cv,Negro,Nafta,4,Manual,1.6,Sedán,58900,,,,Delantera,5,60 L,110,4618,1479,1810,2700 mm,13000000
Honda CR-V 2.4 Lx At 2wd (mexico),Capital Federal,Honda,CR-V,2011,,Negro,Nafta,5,Automática,2.4,SUV,99000,Sí,,Eléctrica,4x2,5,58 L,170,4575,1680,1782,2640 mm,15000
Fiat Mobi 1.0 Easy Pack Top,Capital Federal,Fiat,Mobi,2018,1.0 Easy Pack Top,,Nafta,5,Manual,1.0,Hatchback,58000,,,,Delantera,5,47 L,70,3566,1502,1854,2874 mm,10000
Volkswagen Up! 1.0 Move Up! 75cv,Bs.As. G.B.A. Sur,Volkswagen,,2018,,Gris,Nafta,3,Manual,1.0,Hatchback,55000,,,Eléctrica,Delantera,5,50 L,75,3605,1500,1645,2421 mm,10500
Jeep Wrangler 3.8 Sport Unlimited 199cv Mtx,Capital Federal,Jeep,Wrangler,2008,3.8 Sport Unlimited 199cv Mtx,Negro,Nafta,3,Manual,3.8,SUV,120000,Sí,,Hidráulica,4x4,5,85 L,202,4751,1840,1873,2424 mm,27000
Volkswagen Amarok 2.0 Cd Tdi 180cv 4x2 Trendline B33,Bs.As. G.B.A. Norte,Volkswagen,Amarok,2013,2.0 Cd Tdi 180cv 4x2 Trendline B33,Plateado,Diésel,4,Manual,2.0,Pick-Up,122000,Sí,,Hidráulica,4x2,5,80 L,180,5254,1834,1944,3095 mm,17500
Peugeot Partner Patagónica 1.9,Capital Federal,Peugeot,Partner Patagónica,2008,1.9,,Diésel,4,Manual,1.9,Monovolumen,186000,,,Hidráulica,Delantera,5,60 L,71,4018,1801,1720,2728 mm,6800
Renault Logan 1.6 Expression 85cv,Bs.As. Costa Atlántica,Renault,Logan,2018,1.6 Expression 85cv,Gris,Nafta,4,Manual,1.6,Sedán,95000,,,Hidráulica,Delantera,5,50 L,85,4350,1529,1733,2635 mm,14700000
Ford Ranger 3.0 Cd Limited 4x4,Bs.As. Costa Atlántica,Ford,Ranger,2006,3.0 Cd Limited 4x4,,Diésel,2,Manual,3.0,Pick-Up,190000,,,Hidráulica,Integral,5,75 L,163,5143,1765,1768,2578 mm,11000
Ford F-100 3.6 Lujo,Bs.As. G.B.A. Oeste,Ford,F-100,1976,3.6 Lujo,,Nafta,2,Manual,3.6,Pick-Up,10000,,,,,,,103,,,,,25000
Volkswagen Suran 1.6 I Highline Cuero 60e,Bs.As. Costa Atlántica,Volkswagen,Suran,2007,1.6 I Highline Cuero 60e,,Nafta,5,Manual,1.6,Monovolumen,120000,,,Hidráulica,Delantera,5,50 L,101,4166,1547,1660,2467 mm,7000
Toyota SW4 2.8 Srx 204Cv 4X4 7As At,Bs.As. G.B.A. Norte,Toyota,SW4,2021,2.8 Srx 204Cv 4X4 7As At,Negro,Diésel,5,Automática,2.8,SUV,60000,,,,4x4,7,80 L,204,4795,1835,1855,2745 mm,49900
Chevrolet Prisma 1.4 Ltz At 98cv,Bs.As. G.B.A. Sur,Chevrolet,Prisma,2018,1.4 Ltz At 98cv,Gris,Nafta/GNC,4,Automática,1.4,Sedán,63000,Sí,Sí,Asistida,Delantera,5,54 L,98,4275,1484,1656,2465 mm,13300
Citroën C3 1.6 I Exclusive,Bs.As. G.B.A. Oeste,,C3,2005,1.6 I Exclusive,Gris,Nafta,5,Manual,1.6,Hatchback,190000,,,Asistida,Delantera,5,47 L,110,3850,1533,1645,2443 mm,5900000
Renault Clio 1.2 Mio Confort Pack 5P,Bs.As. G.B.A. Sur,Renault,Clio,2016,1.2 Mio Confort Pack 5P,Plateado,Nafta,5,Manual,1.2,Hatchback,170000,,,,Delantera,5,50 L,75,3811,1417,1639,2472 mm,7300
Volkswagen Gol Trend 1.6,Bs.As. G.B.A. Norte,Volkswagen,Gol Trend,2009,1.6,,Nafta,5,Manual,1.6,Hatchback,190000,,,,Delantera,5,55 L,101,3899,1464,1656,2466 mm,6000
Suzuki Fun 1.0 Base,Bs.As. G.B.A. Norte,Suzuki,Fun,2005,1.0 Base,,Nafta,3,,,,147000,,,,,,,,,,,,4900000
Toyota Corolla 1.8 Xei,Entre Ríos,Toyota,Corolla,2018,1.8 Xei,,Nafta,4,Manual,1.8,Sedán,32000,,,,Delantera,5,60 L,134,4620,1475,1775,2700 mm,25990000
Fiat Cronos 1.3 Drive Cvt,Capital Federal,Fiat,Cronos,2023,1.3 Drive Cvt,Rojo,Nafta,4,Automática,1.3,Sedán,1000,,Sí,Eléctrica,Delantera,5,48 L,99,4364,1508,1724,2521 mm,6000
Renault Fluence 1.6 Ph2 Dynamique 110cv,Buenos Aires Interior,Renault,Fluence,2015,1.6 Ph2 Dynamique 110cv,,Nafta,4,Manual,1.6,Sedán,179000,,,Eléctrica,Delantera,5,60 L,110,4618,1479,1810,2700 mm,11500
Ford Focus 2 Tdi,Mendoza,Ford,Focus 2,2013,Tdi,,Diésel,5,,,,150000,,,,,,,,,,,,9000000
Renault Duster 2.0 Ph2 4x2 Privilege,Bs.As. G.B.A. Norte,Renault,Duster,2020,2.0 Ph2 4x2 Privilege,Plateado,Nafta,5,Manual,2.0,SUV,97000,,,,4x2,5,50 L,143,4329,1683,1822,2674 mm,19800000
Volkswagen Voyage 1.6 Comfortline 101cv,Capital Federal,Volkswagen,Voyage,2009,1.6 Comfortline 101cv,,Nafta/GNC,4,Manual,1.6,Sedán,165000,,,Hidráulica,Delantera,5,55 L,101,4230,1464,1656,2465 mm,7500000
Ford Ecosport 1.5 Se 123cv 4x2,Misiones,Ford,Ecosport,2017,1.5 Se 123cv 4x2,,Nafta,5,Manual,1.5,SUV,145000,No,Sí,Asistida,4x2,5,52 L,123,4241,1693,1821,2608 mm,16000000
Volkswagen Golf 1.4 Comfortline Tsi Dsg,Bs.As. G.B.A. Sur,Volkswagen,Golf,2016,1.4 Comfortline Tsi Dsg,,Nafta,5,Automática,1.4,Hatchback,135000,,,Eléctrica,Delantera,5,50 L,150,4255,1452,1799,2638 mm,14500
Ford Maverick 2.0 CD LARIAT AT 4x4,Bs.As. G.B.A. Norte,Ford,Maverick,2022,2.0 CD LARIAT AT 4x4,Azul,Nafta,4,Automático,1,Pick-Up,57236,No,No,Asistida,4x4,5,64 L,253,5072,1745,2121,3076 mm,36250000
Fiat Cronos 1.3 Drive Mt,Bs.As. G.B.A. Sur,Fiat,Cronos,2022,1.3 Drive Mt,Gris,Nafta,4,Manual,1.3,Sedán,73124,,Sí,Eléctrica,Delantera,5,48 L,99,4364,1508,1724,2521 mm,18500000
Citroën C4 Cactus 1.2 Puretech 110 At6 S&s Shine,Capital Federal,,C4 Cactus,2017,,,Nafta,5,Automática,1.2,SUV,112000,,,Eléctrica,Delantera,5,50 L,110,4157,1530,1946,2595 mm,19000000
Volkswagen Virtus 1.4 Tsi Gts,Bs.As. G.B.A. Norte,Volkswagen,Virtus,2021,1.4 Tsi Gts,,Nafta,4,Automática,1.4,Sedán,7229,,,Hidráulica,Delantera,5,55 L,150,4230,1464,1656,2467 mm,25500
Chevrolet Prisma 1.4 Lt 98cv,Capital Federal,Chevrolet,Prisma,2019,1.4 Lt 98cv,Blanco,Nafta,4,Manual,1.4,Sedán,59071,,Sí,Asistida,Delantera,5,54 L,98,4275,1484,1656,2465 mm,16250000
Peugeot 207 1.6 Gti 156cv,Bs.As. G.B.A. Norte,Peugeot,207,2013,1.6 Gti 156cv,Blanco,Nafta,2,Manual,1.6,Hatchback,92000,Sí,Sí,Eléctrica,Delantera,5,50 L,156,4030,1473,1669,2443 mm,9000
Ford Ecosport 1.5 S 123cv 4x2,Bs.As. G.B.A. Sur,Ford,Ecosport,2017,1.5 S 123cv 4x2,Negro,Nafta,5,Manual,1.5,SUV,87000,,Sí,Asistida,4x2,5,52 L,123,4241,1693,1821,2608 mm,19300000
Fiat Argo 1.3 Drive Gse,Córdoba,Fiat,Argo,2019,1.3 Drive Gse,Blanco,Nafta,5,Manual,1.3,Hatchback,66000,No,Sí,Eléctrica,Delantera,5,48 L,99,3998,1500,1724,2521 mm,18999000
Fiat 500 1.4 Lounge 105cv At,Bs.As. G.B.A. Norte,Fiat,500,2015,1.4 Lounge 105cv At,Rojo,Nafta,2,Automática,1.4,Hatchback,140000,Sí,Sí,Asistida,Delantera,4,40 L,105,3546,1492,1627,2300 mm,15000
Citroën C3 1.6 Vti 115 Live,Capital Federal,,C3,2020,1.6 Vti 115 Live,Gris,Nafta,5,Manual,1.6,Hatchback,25291,,Sí,Eléctrica,Delantera,5,55 L,115,3944,1521,1728,2460 mm,18900000
Renault Captur 2.0 Intens Manual,Bs.As. G.B.A. Norte,Renault,Captur,2019,2.0 Intens Manual,Gris,Nafta,5,Manual,2.0,SUV,67000,,,,Delantera,5,45 L,143,4122,1556,1778,2670 mm,22500000
Toyota RAV4 2.0 4x2 Vx Cvt,Córdoba,Toyota,RAV4,2014,2.0 4x2 Vx Cvt,Blanco,Nafta,5,Automática,2.0,SUV,160000,Sí,,Asistida,4x2,5,60 L,146,4570,1715,1845,2660 mm,22700
Chevrolet S10 2.8 Cd 4x2 Ls Tdci 200cv,Córdoba,Chevrolet,S10,2016,2.8 Cd 4x2 Ls Tdci 200cv,Blanco,Diésel,4,Manual,2.8,Pick-Up,111000,,Sí,Hidráulica,4x2,5,76 L,200,5367,1889,1799,2637 mm,22900000
Kia Sorento 2.2 Crdi Ex At 4x2,Bs.As. G.B.A. Sur,Kia,Sorento,2020,2.2 Crdi Ex At 4x2,Gris,Diésel,5,Automática,2.2,SUV,87000,Sí,Sí,Eléctrica,4x2,7,68 L,200,4685,1710,1885,2700 mm,32000
Kia Sportage 2.0 Ex 154cv,Capital Federal,Kia,Sportage,2017,2.0 Ex 154cv,Gris,Nafta,5,Manual,2.0,SUV,108000,Sí,Sí,Eléctrica,Delantera,5,62 L,154,4480,1655,1855,2670 mm,22500
Volkswagen Bora 2.0 Trendline 115cv,Corrientes,Volkswagen,Bora,2011,2.0 Trendline 115cv,,Nafta,4,Manual,2.0,Sedán,220000,Sí,,Hidráulica,Delantera,5,55 L,116,4376,1446,1735,2518 mm,10900000
Volkswagen Passat 1.8 T,Bs.As. G.B.A. Oeste,Volkswagen,Passat,2000,1.8 T,,Nafta,4,Manual,1.8,Sedán,160000,,,,Delantera,5,62 L,125,4675,1459,1740,2707 mm,5500
Peugeot 2008 1.6 Feline,Bs.As. G.B.A. Norte,Peugeot,2008,2018,1.6 Feline,,Nafta,5,Manual,1.6,SUV,75000,,,,Delantera,5,55 L,115,4159,1583,1739,2542 mm,12800
Toyota Etios 1.5 Xls,Buenos Aires Interior,Toyota,Etios,2015,1.5 Xls,Blanco,Nafta,5,Manual,1.5,Hatchback,143000,Sí,,Eléctrica,Delantera,5,45 L,90,3893,1553,1695,2460 mm,13500000
Volkswagen Gol G3,Bs.As. G.B.A. Sur,Volkswagen,Gol,2004,G3,,Nafta/GNC,3,,,,250000,,,,,,,,,,,,4500
Citroën C4 1.6 X Pack Look,Bs.As. G.B.A. Sur,,C4,2012,1.6 X Pack Look,Gris,Nafta,5,Manual,1.6,Hatchback,160000,Sí,Sí,Asistida,Delantera,5,60 L,110,4260,1471,1728,2703 mm,7000
Volkswagen Gol Trend 1.6 Pack I 101cv,Río Negro,Volkswagen,Gol Trend,2011,1.6 Pack I 101cv,Verde,Nafta,5,Manual,1.6,Hatchback,232000,,,Hidráulica,Delantera,5,55 L,101,3899,1464,1656,2466 mm,8100000
Audi Q5  3.0 Caja Automática,Santa Fe,Audi,Q5,2010,3.0 caja automática,,Diésel,5,,,,160000,,,,,,,,,,,,18000
Ford F-100 3.6,Buenos Aires Interior,Ford,F-100,1995,3.6,,Diésel,2,Manual,3.6,Pick-Up,111111,,,,4x4,3,110 L,103,5345,1935,1815,2710 mm,12000
Volkswagen Saveiro 1.6 Gp Cd 101cv Pack High,Bs.As. G.B.A. Oeste,Volkswagen,Saveiro,2016,1.6 Gp Cd 101cv Pack High,,Nafta,2,Manual,1.6,Pick-Up,131000,,,Hidráulica,Delantera,2,55 L,101,4493,1497,1729,2753 mm,13000
Renault Sandero Stepway 1.6 Expression Abs 105cv,Bs.As. G.B.A. Sur,Renault,Sandero Stepway,2013,1.6 Expression Abs 105cv,Gris,Nafta,5,Manual,1.6,Hatchback,121200,,,Hidráulica,Delantera,5,50 L,105,4091,1630,1751,2588 mm,9000
RAM 1500 5.7 Laramie Atx V8,Bs.As. G.B.A. Oeste,RAM,1500,2019,5.7 Laramie Atx V8,,Nafta,4,Automática,5.7,Pick-Up,54000,Sí,,Hidráulica,4x4,5,98 L,395,5817,1983,2017,3797 mm,45000
Peugeot 307 2.0 Sedan Xs Premium 143cv,Capital Federal,Peugeot,307,2007,2.0 Sedan Xs Premium 143cv,Gris,Nafta,4,Manual,2.0,Sedán,167000,,,Hidráulica,Delantera,5,60 L,143,4479,1520,1746,2608 mm,6500
Nissan Kicks 1.6 Advance 120cv,Capital Federal,Nissan,Kicks,2021,1.6 Advance 120cv,Blanco,Nafta,5,Manual,1.6,Hatchback,26500,No,Sí,,Delantera,5,41 L,120,4295,1590,1760,2610 mm,22000
Chevrolet Cruze 5 1.4 Premier 5p,Córdoba,Chevrolet,Cruze 5,2022,1.4 Premier 5p,,Nafta,5,Manual,1.4,Hatchback,23700,Sí,,Eléctrica,Delantera,5,52 L,153,4448,1484,2042,2700 mm,27200000
Renault Clio 1.2 Get Up,Capital Federal,Renault,Clio,2010,1.2 Get Up,,Nafta,4,Manual,1.2,Hatchback,150000,,,Hidráulica,Delantera,5,50 L,75,3813,1417,1639,2472 mm,5800
Peugeot 408 1.6 Allure Nav Hdi 115cv,Capital Federal,Peugeot,408,2012,1.6 Allure Nav Hdi 115cv,Plateado,Diésel,4,Manual,1.6,Sedán,78000,,,Asistida,Delantera,5,60 L,115,4690,1505,1815,2710 mm,9500
Honda Accord 2.2 Ex At,Bs.As. G.B.A. Sur,Honda,Accord,1997,2.2 Ex At,,Nafta,4,Automática,2.2,Sedán,11111,,,,Delantera,5,65 L,145,4795,1445,1785,2715 mm,400000
Peugeot 3008 1.6 Allure Thp 163cv,Santa Fe,Peugeot,3008,2018,1.6 Allure Thp 163cv,,Nafta,5,Automática,1.6,Monovolumen,65000,Sí,Sí,Asistida,Delantera,5,60 L,163,4365,1639,1837,2613 mm,24500
Kia Sorento 2.2 Ex,Capital Federal,Kia,Sorento,2016,2.2 Ex,Blanco,Diésel,5,Automática,2.2,SUV,94000,Sí,,Eléctrica,4x4,7,68 L,197,4685,1710,1885,2700 mm,28500
Toyota Corolla 1.8 Xei Cvt 140cv,Mendoza,Toyota,Corolla,2015,1.8 Xei Cvt 140cv,Rojo,Nafta,4,Automática,1.8,Sedán,157000,,,Eléctrica,Delantera,5,57 L,140,4620,1460,1775,2700 mm,16500
Chevrolet Tracker 1.8 Ltz+ 140cv,Santa Fe,Chevrolet,Tracker,2019,,,Nafta,5,Automática,1.8,SUV,53000,Sí,Sí,,Integral,5,53 L,140,4248,1674,1657,2465 mm,24000000
Chevrolet Cruze 1.4 Turbo Lt Mt,Capital Federal,Chevrolet,Cruze,2021,1.4 Turbo LT MT,,Nafta,5,,,,17500,,,,,,,,,,,,19000
Renault Duster 2.0 Ph2 4x2 Privilege 143cv,Buenos Aires Interior,Renault,Duster,2015,2.0 Ph2 4x2 Privilege 143cv,,Nafta,5,Manual,2.0,SUV,124000,,,,4x2,5,50 L,143,4329,1683,1822,2673 mm,12200
Audi Q5 2.0 Tfsi Stronic Quattro Security 252cv,San Luis,Audi,Q5,2018,2.0 Tfsi Stronic Quattro Security 252cv,Azul,Nafta,5,Automática,2.0,SUV,95000,,Sí,Eléctrica,4x4,5,75 L,252,4629,1653,1830,2728 mm,48000
Ford Ranger 3.2 Cd Limited Tdci 200cv Automática,Capital Federal,Ford,Ranger,2022,3.2 Cd Limited Tdci 200cv Automática,,Diésel,4,Automática,3.2,Pick-Up,19000,Sí,,Eléctrica,4x4,5,80 L,200,5359,1815,1860,3220 mm,34500
Volkswagen Taos 1.4 250 Tsi Highline,Bs.As. G.B.A. Oeste,Volkswagen,Taos,2022,1.4 250 Tsi Highline,Azul,Nafta,5,Automática,1.4,SUV,17200,Sí,Sí,Eléctrica,4x2,5,50 L,150,4468,1624,1841,2651 mm,41000000
Renault Duster 2.0 4x2 Luxe Nav 138cv,Bs.As. G.B.A. Oeste,Renault,Duster,2013,2.0 4x2 Luxe Nav 138cv,Negro,Nafta,5,Manual,2.0,SUV,146000,No,Sí,Hidráulica,4x2,5,50 L,138,4315,1695,1822,2673 mm,11500
Ford Ecosport 2.0 TITANIUM AT L18,San Luis,Ford,Ecosport,2017,2.0 TITANIUM AT L18,Negro,Nafta,5,Automática,,SUV,66909,,Sí,Asistida,Delantera,5,52 L,,,,,,21000000
Jeep Grand Cherokee 3.6 Overland 286hp At,Santa Fe,Jeep,Grand Cherokee,2018,3.6 Overland 286hp At,,Nafta,5,Automática,3.6,SUV,72000,Sí,,Hidráulica,4x4,5,94 L,286,4822,1781,1943,2915 mm,51500
Citroën Berlingo Multispace 1.6 Xtr Hdi 92cv,Mendoza,,Berlingo Multispace,2015,1.6 Xtr Hdi 92cv,Blanco,Diésel,5,Manual,1.6,Monovolumen,127000,,Sí,Hidráulica,Delantera,5,60 L,92,4137,1858,1788,2685 mm,16000000
Ford Kuga 2.0 Sel At 4X4,Bs.As. G.B.A. Norte,Ford,Kuga,2018,2.0 Sel At 4X4,Azul,Nafta,4,Automático,1,SUV,55078,No,No,Asistida,4x4,5,60 L,240,4524,1736,1838,2643 mm,27050000
Ford Mondeo 2.0 Sel,Capital Federal,Ford,Mondeo,2017,2.0 Sel,Plateado,Nafta,4,Automática,2.0,Sedán,90000,Sí,,Eléctrica,Delantera,5,62 L,240,4869,1476,1698,2580 mm,19500
Ford Ranger 3.2 Cd 4x4 Limited Tdci 200cv At,Bs.As. G.B.A. Sur,Ford,Ranger,2016,3.2 Cd 4x4 Limited Tdci 200cv At,,Diésel,4,Automática,3.2,Pick-Up,80140,Sí,,Eléctrica,Integral,5,80 L,200,5359,1815,1775,2700 mm,23900
Fiat 500 Lounge 1.4,Bs.As. G.B.A. Sur,Fiat,500,2016,Lounge 1.4,,Nafta,2,Automática,1.4,Hatchback,44000,Sí,Sí,Asistida,Delantera,4,40 L,105,3546,1492,1627,2300 mm,16900
Fiat Argo 1.3 Drive Gse Manual,Capital Federal,Fiat,Argo,2019,1.3 Drive Gse Manual,Rojo,Nafta,5,Manual,1.3,Hatchback,53900,Sí,Sí,Eléctrica,Delantera,5,48 L,99,3998,1500,1724,2521 mm,12298
Volkswagen Amarok 2.0 Cd Tdi 180cv 4x4 Trendline At,Bs.As. G.B.A. Sur,Volkswagen,Amarok,2013,2.0 Cd Tdi 180cv 4x4 Trendline At,Negro,Diésel,4,Automática,2.0,Pick-Up,190000,Sí,,Hidráulica,4x4,5,80 L,180,5254,1834,1944,3095 mm,23500000
Chevrolet Cruze II 1.4 Ltz Plus 153cv,Bs.As. Costa Atlántica,Chevrolet,Cruze II,2017,1.4 Ltz Plus 153cv,,Nafta,5,Automática,1.4,Hatchback,38000,Sí,Sí,Asistida,Delantera,5,60 L,153,4510,1477,1677,2467 mm,18900
Toyota Etios 1.5 Sedan Xls,Santa Fe,Toyota,Etios,2015,1.5 Sedan Xls,Blanco,Nafta,4,Manual,1.5,Sedán,105174,,,Eléctrica,Delantera,5,45 L,90,4265,1510,1695,2460 mm,14800000
Suzuki Grand Vitara Gran Vitara 2.0 4x4,Bs.As. Costa Atlántica,Suzuki,Grand Vitara,1999,Gran vitara 2.0 4x4,,Nafta,5,,,,290000,,,,,,,,,,,,8700
Jeep Renegade 1.8 Sport Mt5 Fwd,Bs.As. G.B.A. Sur,Jeep,Renegade,2022,1.8 Sport Mt5 Fwd,Negro,Nafta,5,Manual,1.8,SUV,30000,,,,4x2,5,60 L,130,4268,1694,2040,2570 mm,24950000
BMW Serie 3 1.6 316 Compact,Bs.As. G.B.A. Oeste,BMW,Serie 3,1996,1.6 316 Compact,Gris,Nafta,2,Manual,1.6,,150000,,Sí,Eléctrica,Delantera,5,65 L,102,4433,1366,1710,2700 mm,6000
Volkswagen Amarok 2.0 Cd Tdi 180cv 4x2 Highline Pack,Bs.As. G.B.A. Sur,Volkswagen,Amarok,2016,2.0 Cd Tdi 180cv 4x2 Highline Pack,Azul,Diésel,4,Manual,2.0,Pick-Up,90000,Sí,,Hidráulica,4x2,5,80 L,180,5254,1834,1944,3095 mm,24500000
Ford Ecosport 1.6 Se 110cv 4x2,Bs.As. G.B.A. Oeste,Ford,Ecosport,2015,1.6 Se 110cv 4x2,Blanco,Nafta,5,Manual,1.6,SUV,80000,,Sí,Eléctrica,4x2,5,52 L,110,4241,1693,1814,2608 mm,12500
Peugeot 308 1.6 Allure Nav 115cv,Bs.As. G.B.A. Sur,Peugeot,308,2013,1.6 Allure Nav 115cv,,Nafta,5,Manual,1.6,Hatchback,96000,,,Hidráulica,Delantera,5,60 L,115,4276,1519,1815,2608 mm,9500
Ford Ranger Raptor 2.0l Biturbo Cabina Doble 4x4,Bs.As. G.B.A. Norte,Ford,Ranger Raptor,2021,2.0l Biturbo Cabina Doble 4x4,,Diésel,4,Automática,,,78000,Sí,,,,,,,,,,,45000
Fiat Palio 1.4 Fire Pack Seg. Confort,Capital Federal,Fiat,Palio,2015,1.4 Fire Pack Seg. Confort,Gris,Nafta,5,Manual,1.4,Hatchback,70000,,No,Mecánica,Delantera,5,48 L,82,3827,1444,1922,3550 mm,10500000
Fiat Fiorino 1.4 Fire Evo 87cv,Capital Federal,Fiat,Fiorino,2019,1.4 Fire Evo 87cv,Blanco,Nafta,3,Manual,1.4,Furgón,85000,,Sí,Hidráulica,Delantera,2,64 L,87,4184,1873,1780,2699 mm,10000000
Audi A1 1.4 Attraction Tfsi Stronic 122cv,Capital Federal,Audi,A1,2011,1.4 Attraction Tfsi Stronic 122cv,Celeste,Nafta,3,Automática,1.4,Hatchback,149000,No,Sí,Asistida,Delantera,4,45 L,122,3954,1416,1772,2648 mm,12500
Ford Focus 2 2.0 Exe Sedan Trend Plus,Buenos Aires Interior,Ford,Focus 2,2012,2.0 Exe Sedan Trend Plus,,Nafta,4,Manual,2.0,Sedán,112700,,,Asistida,Delantera,5,55 L,145,4481,1497,1809,2702 mm,9000
Peugeot 2008 1.6 Allure,Buenos Aires Interior,Peugeot,2008,2018,1.6 Allure,Plateado,Nafta,5,Manual,1.6,SUV,98000,Sí,Sí,Eléctrica,Delantera,5,55 L,115,4159,1583,1739,2542 mm,15000
Citroën C3 1.5 Tendance Pack Secure I 90cv,Capital Federal,,C3,2013,1.5 Tendance Pack Secure I 90cv,,Nafta,5,Manual,1.5,Hatchback,90000,,Sí,Eléctrica,Delantera,5,47 L,90,3850,1533,1645,2443 mm,8400
