Título,Ubicación,Marca,Modelo,Año,Versión,Color,Tipo de combustible,Puertas,Transmisión,Motor,Tipo de carrocería,Kilómetros,Piloto automático,Aire acondicionado,Dirección,Control de tracción,Capacidad de personas,Capacidad del tanque,Potencia,Largo,Altura,Ancho,Distancia entre ejes,Precio
Audi A3 1.4 Tfsi 125cv,Bs.As. Costa Atlántica,Audi,A3,2016,1.4 Tfsi 125cv,Gris,Nafta,5,Manual,1.4,Hatchback,90000,No,Sí,Asistida,Delantera,5,50 L,122,4237,1421,1842,2468 mm,20900
"Chevrolet Cruze 4 Puertas 1,4 T Premier 6at 2021 Jrb",Bs.As. G.B.A. Sur,Chevrolet,Cruze II,2021,,Plateado,Nafta,4,Automática,1.4,Sedán,84966,,,Hidráulica,,,,,,,,,24300000
Fiat Strada 1.3 Volcano,Buenos Aires Interior,Fiat,Strada,2022,1.3 Volcano,Blanco,Nafta,3,Manual,1.3,Pick-Up,24000,,Sí,Hidráulica,Delantera,5,55 L,99,4480,1554,1950,2737 mm,24980000
Renault Sandero 1.6 Privilege 105cv,Bs.As. G.B.A. Sur,Renault,Sandero,2018,1.6 Privilege 105cv,Blanco,Nafta,5,Manual,1.6,Hatchback,63000,Sí,,Asistida,Delantera,5,50 L,105,4060,1536,1733,2590 mm,11800
Volkswagen Bora 1.8 T Highline Cu,Bs.As. G.B.A. Sur,Volkswagen,Bora,2004,1.8 T Highline Cu,Gris,Nafta,4,Manual,1.8,Sedán,250000,,,Hidráulica,Delantera,5,55 L,180,4376,1446,1735,2517 mm,6500
Chevrolet Cruze 1.8 Ltz Mt 4 p,Bs.As. G.B.A. Sur,Chevrolet,Cruze,2011,1.8 Ltz Mt 4 p,,Nafta,4,Manual,1.8,Sedán,180000,Sí,Sí,Hidráulica,Delantera,5,60 L,141,4597,1477,1689,2469 mm,8700
Citroën C3 1.5 Live 90cv,Bs.As. G.B.A. Oeste,,C3,2016,1.5 Live 90cv,Blanco,Nafta,5,Manual,1.5,Hatchback,129000,,Sí,Eléctrica,Delantera,5,47 L,90,3850,1533,1645,2443 mm,8500
Jeep Renegade 1.8 Sport At Plus,Capital Federal,Jeep,Renegade,2017,1.8 Sport At Plus,,Nafta,5,Automática,1.8,SUV,95000,Sí,Sí,Hidráulica,4x4,5,60 L,128,4624,1670,1798,2570 mm,23000000
Renault Clio 1.2 Mio Work,Córdoba,Renault,Clio,2015,1.2 Mio Work,,Nafta,3,Manual,1.2,Hatchback,87000,,,,Delantera,5,50 L,75,3811,1417,1639,2472 mm,8750
Fiat Strada 1.4 8v Endurance Cd,Bs.As. G.B.A. Oeste,Fiat,Strada,2022,1.4 8v Endurance Cd,,Nafta,3,Manual,1.4,Pick-Up,70000,,Sí,Hidráulica,Delantera,5,55 L,85,4474,1554,1950,2737 mm,21000000
BMW Serie 3 325 tds,Córdoba,BMW,Serie 3,1996,325 tds,Plateado,Diésel,4,Manual,2.5,Sedán,450000,,Sí,Eléctrica,Delantera,5,55 L,192,4210,1378,1698,2700 mm,3000000
Fiat Uno 1.4 S Confort,Bs.As. G.B.A. Norte,Fiat,Uno,1998,1.4 S Confort,Blanco,Nafta,3,Manual,1.4,Hatchback,135000,,,,Delantera,5,48 L,72,3770,1480,1669,2443 mm,4500
Honda Civic 2.0 Ex-l 2017,Bs.As. G.B.A. Sur,Honda,Civic,2018,2.0 Ex-l 2017,,Nafta,4,Automática,2.0,Sedán,112000,,,,Delantera,5,56 L,200,4637,1433,1778,2651 mm,20000
Fiat Idea 1.8 Adventure,Bs.As. G.B.A. Norte,Fiat,Idea,2010,1.8 Adventure,,Nafta,5,Manual,1.8,Monovolumen,159000,,Sí,Hidráulica,Delantera,5,48 L,110,4142,1814,1713,2510 mm,7500000
Volkswagen Suran,Capital Federal,Volkswagen,Suran,2016,17 SEDAN 5 PUERTAS,Gris,Nafta,5,,,Sedán,89000,No,,Asistida,4x2,,,,,,,,10500
Citroen C3 Aircross T200 Shine 5 Plazas Rl,Bs.As. G.B.A. Norte,,C3,2024,Aircross T200 Shine 5 Plazas,Blanco,Nafta,5,Automática,1.0,SUV,1300,No,Sí,Eléctrica,Delantera,,,,,,,,29900000
Toyota Hilux 2.8 Cd Srx 177cv 4x4 At,Buenos Aires Interior,Toyota,Hilux,2023,2.8 Cd Srx 177cv 4x4 At,Blanco,Diésel,4,Automática,2.8,Pick-Up,28000,Sí,,Hidráulica,4x4,5,80 L,177,5260,1850,1855,2860 mm,44000
Volkswagen Gol Trend 1.6 Trendline 101cv,Santa Fe,Volkswagen,Gol Trend,2016,1.6 Trendline 101cv,Negro,Nafta,5,Manual,1.6,Hatchback,85000,No,Sí,Hidráulica,Delantera,5,55 L,101,3899,1464,1656,2466 mm,12900000
Ford Maverick 2.0 Ecoboost Cd Lariat At8 4wd,Bs.As. G.B.A. Sur,Ford,Maverick,2022,2.0 Ecoboost Cd Lariat At8 4wd,Blanco,Nafta,4,Automática,2.0,Pick-Up,31000,Sí,Sí,Asistida,4x4,5,64 L,253,5072,1745,2121,3076 mm,31900
Chevrolet Celta 1.4 Advantage Pack,Bs.As. Costa Atlántica,Chevrolet,Celta,2014,1.4 Advantage Pack,,Nafta,5,Manual,1.4,Hatchback,66000,No,,Asistida,Delantera,5,54 L,92,3799,1408,1944,3095 mm,8500
Chevrolet Onix 1.4 Lt 98cv,Bs.As. G.B.A. Norte,Chevrolet,Onix,2019,1.4 Lt 98cv,Gris,Nafta,5,Manual,1.4,Hatchback,46000,No,Sí,Asistida,Delantera,5,54 L,98,3930,1484,1656,2465 mm,18500000
Hyundai Tucson 2.0 Crdi 4wd 4at,Bs.As. G.B.A. Sur,Hyundai,Tucson,2008,2.0 Crdi 4wd 4at,,Diésel,5,Automática,2.0,SUV,200000,Sí,,Hidráulica,4x4,5,58 L,112,4325,1730,1830,2630 mm,12000000
Peugeot Partner 1.4 Furgon Confort Gnc Plc,Bs.As. Costa Atlántica,Peugeot,Partner,2010,1.4 Furgon Confort Gnc Plc,Blanco,GNC,3,Manual,1.4,Furgón,190000,,,Hidráulica,Delantera,2,55 L,75,4108,1801,1720,2728 mm,7500
Fiat Toro 2.0 Volcano 4x4 At,Córdoba,Fiat,Toro,2017,2.0 Volcano 4x4 At,Blanco,Diésel,4,Automática,2,Pick-Up,103000,No,Sí,assisted,4x4,5,,,,,,,27830000
Volkswagen Amarok 3.0 V6 Extreme,Bs.As. G.B.A. Sur,Volkswagen,Amarok,2019,3.0 V6 Extreme,,Diésel,4,Automática,3.0,Pick-Up,76000,,,,4x4,5,80 L,224,5254,1834,1944,3095 mm,35000
Renault Captur 2.0 Zen,Córdoba,Renault,Captur,2019,2.0 Zen,Blanco,Nafta,5,Manual,2.0,SUV,103000,,Sí,,Delantera,5,45 L,143,4122,1556,1778,2670 mm,19900000
Volkswagen Saveiro 1.6 Cs 101cv Ps+aa,Capital Federal,Volkswagen,Saveiro,2011,,Negro,Nafta,2,Manual,1.6,Pick-Up,187000,,Sí,Hidráulica,Delantera,2,55 L,101,4493,1497,1708,2750 mm,8800
Volkswagen Vento 2.0 Advance I 110cv,Bs.As. G.B.A. Oeste,Volkswagen,Vento,2012,2.0 Advance I 110cv,,Diésel,4,Manual,2.0,Sedán,165500,Sí,Sí,Eléctrica,Delantera,5,55 L,110,4554,1461,1778,2651 mm,15000000
Peugeot 208 1.6 Feline Pack Cuir,Bs.As. G.B.A. Norte,Peugeot,208,2014,1.6 Feline Pack Cuir,Blanco,Nafta,5,Manual,1.6,Hatchback,156700,,,Eléctrica,Delantera,5,55 L,115,3872,1470,1702,2541 mm,13950000
Fiat Cronos 1.3 Gse Drive,Bs.As. G.B.A. Oeste,Fiat,Cronos,2018,1.3 Gse Drive,,Nafta,4,Manual,1.3,Sedán,75000,,Sí,Eléctrica,Delantera,5,48 L,99,4364,1508,1724,2521 mm,13300000
Ford Ka 1.5 S,Buenos Aires Interior,Ford,Ka,2016,1.5 S,,Nafta,3,Manual,1.5,Hatchback,130000,,,Eléctrica,Delantera,5,51 L,120,3969,1464,1777,2686 mm,12500000
Ford Fiesta Kinetic Design 1.6 Se 120cv,Bs.As. G.B.A. Sur,Ford,Fiesta Kinetic Design,2014,1.6 Se 120cv,,Nafta,5,Manual,1.6,Hatchback,172000,Sí,,Eléctrica,Delantera,5,45 L,120,4066,1473,1801,2855 mm,8999
Renault Logan 1.6 16v Life,Bs.As. G.B.A. Oeste,Renault,Logan,2021,1.6 16v Life,Blanco,Nafta,4,Manual,1.6,Sedán,69000,,,Hidráulica,Delantera,5,50 L,115,4350,1529,1733,2635 mm,14999700
Volkswagen Suran 1.6 Highline 101cv 11c,Capital Federal,Volkswagen,Suran,2011,1.6 Highline 101cv 11c,,Nafta,5,Manual,1.6,Monovolumen,186000,,,Hidráulica,Delantera,5,50 L,101,4178,1547,1660,2467 mm,8700000
Audi A4 2.0 Ambition Tfsi 225cv Multitronic,Bs.As. Costa Atlántica,Audi,A4,2014,2.0 Ambition Tfsi 225cv Multitronic,Negro,Nafta,4,Automática,2.0,Sedán,81000,Sí,Sí,Asistida,Delantera,5,63 L,225,4701,1427,1811,2810 mm,20900
Citroën C4 Cactus 1.6 Vti 115 At6 Shine,Capital Federal,,C4 Cactus,2019,1.6 Vti 115 At6 Shine,Negro,Nafta,5,Automática,1.6,SUV,43000,,,Asistida,Delantera,5,55 L,115,4170,1534,1979,2600 mm,17500
Citroën C4 Cactus 1.2 Puretech 110 At6 S&s Shine,Bs.As. G.B.A. Sur,,C4 Cactus,2017,,Azul,Nafta,5,Automática,1.2,SUV,89190,,,Eléctrica,Delantera,5,50 L,110,4157,1530,1946,2595 mm,15965000
BMW Serie 3 2.0 320d Sedan Active,Capital Federal,BMW,Serie 3,2008,2.0 320d Sedan Active,Negro,Diésel,4,Manual,2.0,Sedán,220000,No,Sí,Asistida,Trasera,5,60 L,163,4520,1421,1740,2753 mm,13500
Nissan Kicks 1.6 Exclusive Bt Cvt 120cv,Tucumán,Nissan,Kicks,2024,1.6 Exclusive Bt Cvt 120cv,Blanco,Nafta,5,Automática,1.6,Hatchback,6500,,,Eléctrica,Delantera,5,41 L,120,4295,1590,1760,2610 mm,37500000
Jeep Grand Cherokee 3.6 Limited 286hp Atx,Capital Federal,Jeep,Grand Cherokee,2014,3.6 Limited 286hp Atx,,Nafta,5,Automática,3.6,SUV,168000,Sí,,Hidráulica,4x4,5,94 L,286,4822,1781,1943,2915 mm,25000
Toyota Corolla Cross 2.0 Xli Cvt,Bs.As. G.B.A. Norte,Toyota,Corolla Cross,2022,2.0 Xli Cvt,,Nafta,5,Automática,2.0,SUV,66000,Sí,,Eléctrica,4x2,5,47 L,170,4460,1620,1825,2465 mm,25000
Ford Ranger 3.2 Cd Xlt Tdci 200cv Automática 4x4,Bs.As. G.B.A. Oeste,Ford,Ranger,2020,3.2 Cd Xlt Tdci 200cv Automática 4x4,Blanco,Diésel,4,Automática,3.2,Pick-Up,109931,Sí,,Eléctrica,4x4,5,80 L,200,5359,1815,1730,2670 mm,25500
Peugeot 208 1.6 Gt Thp,Entre Ríos,Peugeot,208,2018,1.6 Gt Thp,Blanco,Nafta,5,Manual,1.6,Hatchback,79000,,Sí,Asistida,Delantera,5,55 L,165,3975,1470,1740,2540 mm,19400000
Ford Ranger 2.2 Cd 4x2 Xl Safety Tdci 125cv,Capital Federal,Ford,Ranger,2015,2.2 Cd 4x2 Xl Safety Tdci 125cv,,Diésel,4,Manual,2.2,Pick-Up,2500,,,Eléctrica,4x2,5,80 L,125,5359,1800,1850,3220 mm,14900
Fiat Toro 2.0 Freedom 4x2,Río Negro,Fiat,Toro,2016,2.0 Freedom 4x2,Rojo,Diésel,4,Manual,2.0,Pick-Up,180000,,,,4x2,5,60 L,170,4915,1690,1669,2443 mm,17999000
Ford Focus III 2.0 Titanium At6,Córdoba,Ford,Focus III,2018,2.0 Titanium At6,Negro,Nafta,5,Automática,2.0,Hatchback,120400,Sí,,Eléctrica,Delantera,5,55 L,170,4412,1484,2070,4332 mm,22500000
Peugeot 208 1.5 Allure,Bs.As. G.B.A. Oeste,Peugeot,208,2013,1.5 Allure,Rojo,Nafta,5,Manual,1.5,Hatchback,128000,,Sí,Hidráulica,Delantera,5,55 L,90,3966,1472,1702,2541 mm,11000000
Renault Clio 1.2 Authentique Aa,Bs.As. G.B.A. Sur,Renault,Clio,2004,1.2 Authentique Aa,Gris,Nafta,5,Manual,1.2,Hatchback,230000,No,Sí,Hidráulica,Delantera,5,50 L,75,3813,1417,1639,2472 mm,5500000
Volkswagen Amarok 2.0 Cd Tdi 180cv 4x4 Highline Pack,Bs.As. G.B.A. Oeste,Volkswagen,Amarok,2018,2.0 Cd Tdi 180cv 4x4 Highline Pack,,Diésel,4,Manual,2.0,Pick-Up,121000,Sí,,Hidráulica,4x4,5,80 L,180,5254,1834,1944,3095 mm,27900
RAM 1500 5.7 Laramie Atx V8,Entre Ríos,RAM,1500,2016,5.7 Laramie Atx V8,Blanco,Nafta,4,Automática,5.7,Pick-Up,120000,Sí,,Hidráulica,4x4,5,98 L,395,5817,1983,2017,3797 mm,36000
Citroën C3 Aircross 1.6 Vti 115 Feel,Bs.As. G.B.A. Sur,,C3 Aircross,2017,1.6 Vti 115 Feel,Blanco,Nafta,5,Manual,1.6,Hatchback,101000,,,,Delantera,5,55 L,115,4097,1741,1766,2542 mm,14092990
Jeep Grand Cherokee 3.6 Overland 286hp At,Bs.As. G.B.A. Sur,Jeep,Grand Cherokee,2017,3.6 Overland 286hp At,Blanco,Nafta,5,Automática,3.6,SUV,80000,Sí,,Hidráulica,4x4,5,94 L,286,4822,1781,1943,2915 mm,57000
Peugeot 207 1.4 Xs,Capital Federal,Peugeot,207,2012,1.4 Xs,,Nafta,3,Manual,1.4,Hatchback,134000,,Sí,Hidráulica,Delantera,5,50 L,75,3872,1446,1669,2443 mm,6300
Volkswagen Gol Trend 1.6 Trendline 101cv,Capital Federal,Volkswagen,Gol Trend,2021,1.6 Trendline 101cv,Gris,Nafta,5,Manual,1.6,Hatchback,20000,,,,Delantera,5,55 L,101,3899,1464,1656,2466 mm,15000
Ford Fiesta Kinetic Design 1.6 Design 120cv Titanium,Capital Federal,Ford,Fiesta Kinetic Design,2012,1.6 Design 120cv Titanium,Azul,Nafta,5,Manual,1.6,Hatchback,140000,Sí,,Eléctrica,Delantera,5,45 L,120,4066,1473,1808,2350 mm,10850000
Chevrolet Prisma 1.4 Ltz 98cv,Bs.As. G.B.A. Sur,Chevrolet,Prisma,2018,1.4 Ltz 98cv,,Nafta,4,Manual,1.4,Sedán,96800,Sí,Sí,Asistida,Delantera,5,54 L,98,4275,1484,1656,2465 mm,16100000
Citroën C4 2.0 Sx Am73,Entre Ríos,,C4,2013,2.0 Sx Am73,Plateado,Nafta,5,Manual,2.0,Hatchback,155000,Sí,Sí,Asistida,Delantera,5,60 L,143,4260,1471,1902,2845 mm,7950002
Volkswagen Amarok 2.0 Cd Tdi 140cv 4x4 Startline,Capital Federal,Volkswagen,Amarok,2013,2.0 Cd Tdi 140cv 4x4 Startline,,Diésel,4,Manual,2.0,Pick-Up,147000,,,Hidráulica,4x4,5,80 L,122,5254,1834,1944,3095 mm,17900
Peugeot 208 1.2t Gt,Capital Federal,Peugeot,208,2022,1.2t Gt,Blanco,Nafta,5,Manual,1.2,Hatchback,29500,,Sí,Asistida,Delantera,5,55 L,130,3975,1470,1740,2540 mm,28500
Ford Fiesta Kinetic 1.6 Design 120cv Trend,Capital Federal,Ford,Fiesta Kinetic,2012,1.6 Design 120cv Trend,,Nafta,5,Manual,1.6,Hatchback,107000,Sí,,Eléctrica,Delantera,5,45 L,120,4066,1473,1852,2350 mm,8500
Volkswagen Gol Trend 1.6 Trendline 101cv 3p,Bs.As. G.B.A. Norte,Volkswagen,Gol Trend,2017,1.6 Trendline 101cv 3p,,Nafta,3,Manual,1.6,Hatchback,75000,,,,Delantera,5,55 L,101,3899,1464,1656,2466 mm,9500
Volkswagen Bora 1.9 Trendline I 100cv,Capital Federal,Volkswagen,Bora,2009,1.9 Trendline I 100cv,Gris,Diésel,4,Manual,1.9,Sedán,176000,Sí,,Hidráulica,Delantera,5,55 L,100,4376,1446,1735,2518 mm,8900
Fiat Cronos 1.8 16v Precision At6 Pack Premium,Córdoba,Fiat,Cronos,2021,1.8 16v Precision At6 Pack Premium,Gris,Nafta,4,Automática,1.8,Sedán,62000,,Sí,Eléctrica,Delantera,5,48 L,130,4364,1516,1724,2521 mm,18500000
RAM 1500 5.7 Laramie Atx V8,Capital Federal,RAM,1500,2014,5.7 Laramie Atx V8,,Nafta,4,Automática,5.7,Pick-Up,108000,Sí,,Hidráulica,4x4,5,98 L,395,5817,1941,2017,3797 mm,42000
Chevrolet Tracker 1.8 Ltz Awd At 140cv,Capital Federal,Chevrolet,Tracker,2016,1.8 Ltz Awd At 140cv,Plateado,Nafta,5,Automática,1.8,SUV,139000,Sí,Sí,Asistida,Integral,5,53 L,140,4248,1674,1657,2465 mm,14850
Renault Alaskan 2.3 Bit 16v Emotion Mt 4x2,Buenos Aires Interior,Renault,Alaskan,2022,2.3 Bit 16v Emotion Mt 4x2,Blanco,Diésel,4,Manual,2.3,Pick-Up,49000,Sí,,Hidráulica,4x2,5,80 L,190,5230,1775,1850,3200 mm,32500000
Volkswagen Golf 1.4 Comfortline Tsi Dsg,Bs.As. G.B.A. Oeste,Volkswagen,Golf,2018,1.4 Comfortline Tsi Dsg,Blanco,Nafta,5,Automática,1.4,Hatchback,96000,Sí,Sí,Eléctrica,Delantera,5,50 L,150,4255,1452,1799,2638 mm,24000
Volkswagen Suran 1.6 I Trendline 90b,Bs.As. G.B.A. Norte,Volkswagen,Suran,2010,1.6 I Trendline 90b,,Nafta,5,Manual,1.6,Monovolumen,136000,,,Hidráulica,Delantera,5,50 L,101,4180,1576,1660,2467 mm,10500000
Mercedes-benz Sprinter 515,Capital Federal,,Sprinter,2014,515,,Diésel,3,,,,10000,,,,,,,,,,,,28500000
Volkswagen Polo 1.6 Msi Comfort Plus At,Capital Federal,Volkswagen,Polo,2024,1.6 Msi Comfort Plus At,,Nafta,5,Automática,1.6,Hatchback,11111,Sí,Sí,Hidráulica,Delantera,5,50 L,110,4384,1465,1699,2552 mm,25600000
Ford Ecosport 1.6 My10 Xlt Plus 4x2,Capital Federal,Ford,Ecosport,2011,1.6 My10 Xlt Plus 4x2,,Nafta,5,Manual,1.6,SUV,148000,,Sí,Hidráulica,4x2,5,54 L,98,4240,1679,1762,2612 mm,8000
Chevrolet S10 2.8 Cd 4x2 Ls Tdci 200cv,Bs.As. G.B.A. Oeste,Chevrolet,S10,2016,2.8 Cd 4x2 Ls Tdci 200cv,Blanco,Diésel,4,Manual,2.8,Pick-Up,89000,,Sí,Hidráulica,4x2,5,76 L,200,5367,1889,1799,2637 mm,18500
Kia Sorento 2.5 Ex Crdi 140 Hp At,Bs.As. G.B.A. Norte,Kia,Sorento,2006,2.5 Ex Crdi 140 Hp At,Negro,Diésel,5,Automática,2.5,SUV,240000,,Sí,,4x2,7,68 L,140,4685,1710,1885,2700 mm,6500
Volkswagen Passat 2.0 Tsi Luxury Dsg,Capital Federal,Volkswagen,Passat,2011,2.0 Tsi Luxury Dsg,Plateado,Nafta,4,Automática,2.0,Sedán,115000,Sí,Sí,Eléctrica,Delantera,5,70 L,200,4765,1472,1820,2712 mm,19890900
Honda CR-V 2.4 Lx At 2wd (mexico),Bs.As. G.B.A. Norte,Honda,CR-V,2011,,Celeste,Nafta,5,Automática,2.4,SUV,127000,Sí,,Eléctrica,4x2,5,58 L,170,4575,1680,1782,2640 mm,13000
Chevrolet Tracker 1.8 Ltz 140cv,Capital Federal,Chevrolet,Tracker,2016,1.8 Ltz 140cv,Blanco,Nafta,5,Automática,1.8,SUV,85000,Sí,Sí,Asistida,Integral,5,53 L,140,4248,1674,1657,2465 mm,16500000
Toyota Hilux 3.0 Cd Sr C/ab I 171cv 4x4,Capital Federal,Toyota,Hilux,2013,,Blanco,Diésel,4,Manual,3.0,Pick-Up,196254,,,Hidráulica,4x4,5,80 L,171,5260,1860,1855,2860 mm,20500
Kia Sportage EX 2.0 AT 4X4 CRDI GT LINE,Córdoba,Kia,Sportage,2019,EX 2.0 AT 4X4 CRDI GT LINE,Blanco,Nafta,5,Automática,2.0,SUV,77301,,,,4x4,5,62 L,136,4480,1655,1855,2670 mm,29900
Ford Fiesta Kinetic Design 1.6 Design 120cv Titanium,Bs.As. G.B.A. Norte,Ford,Fiesta Kinetic Design,2011,1.6 Design 120cv Titanium,,Nafta,5,Manual,1.6,Hatchback,75000,Sí,,Eléctrica,Delantera,5,45 L,120,4066,1473,1808,2350 mm,9000
Citroën C4 1.6 X Pack Look,Mendoza,,C4,2011,1.6 X Pack Look,Gris,Nafta,4,Manual,1.6,Sedán,185000,,Sí,Hidráulica,Trasera,,,,,,,,7800000
Toyota Hilux 4X4 Dx,Bs.As. G.B.A. Norte,Toyota,Hilux,2010,4X4 Dx,,Diésel,4,,,,295000,,,,,,,,,,,,15000
Citroën Berlingo Furgon Furgón Business,Bs.As. G.B.A. Sur,,Berlingo Furgon,2019,Furgón Business,Plateado,Diésel,4,Manual,1.4,Furgón,45000,,,Hidráulica,Delantera,2,60 L,75,4137,1858,1608,2443 mm,18200000
Kia Sportage 2.0 Ex At 154cv 4x2,Bs.As. G.B.A. Sur,Kia,Sportage,2020,2.0 Ex At 154cv 4x2,Negro,Nafta,5,Automática,2.0,SUV,46000,Sí,Sí,Eléctrica,4x2,5,62 L,154,4480,1655,1855,2670 mm,26800
Mercedes-Benz Sprinter 2.1 515 Chasis 4325 150cv Aa,Bs.As. G.B.A. Sur,,Sprinter,2016,2.1 515 Chasis 4325 150cv Aa,Blanco,Diésel,2,Manual,2.1,,260000,,Sí,Hidráulica,Delantera,2,75 L,150,6845,2385,1994,3025 mm,34000
Volkswagen Tiguan 250tsi Dsg 2020 Automatica At Tute Cars W,Bs.As. G.B.A. Norte,Volkswagen,Tiguan,2020,250TSI,Blanco,Nafta,5,Automática,1.4,SUV,56214,Sí,Sí,Asistida,,,,,,,,,30000
Chevrolet Cruze 1.4 Ltz At Sedan,Capital Federal,Chevrolet,Cruze,2024,1.4 Ltz At Sedan,Blanco,Nafta,4,Automática,1.4,Sedán,3000,Sí,Sí,Eléctrica,Delantera,5,52 L,153,4665,1484,2042,2700 mm,27500
Toyota Corolla 1.8 Xli Cvt 140cv,Bs.As. G.B.A. Oeste,Toyota,Corolla,2016,1.8 Xli Cvt 140cv,Gris,Nafta,4,Automática,1.8,Sedán,76000,No,Sí,Eléctrica,Delantera,5,57 L,140,4620,1460,1775,2700 mm,17000
Peugeot 408 2.0 Allure 143cv,Buenos Aires Interior,Peugeot,408,2011,2.0 Allure 143cv,Gris,Nafta/GNC,4,Manual,2.0,Sedán,151000,No,Sí,Asistida,Delantera,5,60 L,143,4690,1505,1815,2710 mm,10000000
Renault Duster 2.0 4x2 Luxe Nav 138cv,Bs.As. G.B.A. Sur,Renault,Duster,2015,2.0 4x2 Luxe Nav 138cv,Negro,Nafta,5,Manual,2.0,SUV,173000,,,Hidráulica,4x2,5,50 L,138,4315,1695,1822,2673 mm,11000
Mercedes-Benz Sprinter 2.5 413 Minibus 4025 19+1,Bs.As. G.B.A. Oeste,,Sprinter,2005,,Blanco,Diésel,3,Manual,2.5,,111111,,Sí,Eléctrica,Delantera,20,80 L,115,6995,2767,1994,4025 mm,15000
Toyota Yaris 1.5 107cv S,Entre Ríos,Toyota,Yaris,2019,1.5 107cv S,,Nafta,5,Manual,1.5,Hatchback,40600,,,,Delantera,5,42 L,107,3945,1510,1695,2550 mm,22800000
Peugeot Partner Patagónica 1.6 Vtc Plus 115,Bs.As. G.B.A. Oeste,Peugeot,Partner Patagónica,2017,1.6 Vtc Plus 115,,Nafta,4,Manual,1.6,Monovolumen,145200,,Sí,Hidráulica,Delantera,5,55 L,115,4137,1838,1960,2693 mm,12000
Fiat Fiorino 1.4 Fire Evo 87cv,Capital Federal,Fiat,Fiorino,2020,1.4 Fire Evo 87cv,Blanco,Nafta/GNC,3,Manual,1.4,Furgón,90000,,Sí,Hidráulica,Delantera,2,64 L,87,4184,1873,1780,2699 mm,16500000
Jeep Compass 2.4 Longitude Plus,Bs.As. G.B.A. Sur,Jeep,Compass,2020,2.4 Longitude Plus,Negro,Nafta,5,Automática,2.4,SUV,62300,,,,4x2,5,60 L,174,4394,1630,2033,2636 mm,26990000
Volkswagen Amarok 3.0 V6 Extreme,Bs.As. G.B.A. Norte,Volkswagen,Amarok,2020,3.0 V6 Extreme,Negro,Diésel,4,Automática,3.0,Pick-Up,64000,,,,4x4,5,80 L,224,5254,1834,1944,3095 mm,37000
Ford Focus 2.0 Ghia,Córdoba,Ford,Focus,2007,2.0 Ghia,Gris,Nafta,4,Manual,2.0,Sedán,215000,,,Hidráulica,Delantera,5,55 L,130,4150,1481,1702,2615 mm,8700000
Audi A3 Sportback 2.0 I Stronic 140cv,Mendoza,Audi,A3 Sportback,2011,2.0 I Stronic 140cv,,Diésel,5,Automática,2.0,Hatchback,197000,No,Sí,Asistida,Delantera,5,55 L,140,4292,1423,1855,2843 mm,11900
Toyota Hilux Pick-up 2.8 Cd Srx 177cv 4x4 At,Córdoba,Toyota,Hilux Pick-Up,2016,2.8 Cd Srx 177cv 4x4 At,Blanco,Diésel,4,Automática,2.8,Pick-Up,198000,Sí,,Hidráulica,4x4,5,80 L,177,5260,1850,1855,2860 mm,35500000
Chevrolet Prisma 1.4 Lt 98cv,Bs.As. G.B.A. Oeste,Chevrolet,Prisma,2015,1.4 Lt 98cv,Negro,Nafta,4,Manual,1.4,Sedán,88000,,Sí,Hidráulica,Delantera,5,54 L,98,4275,1484,1656,2465 mm,7900
Fiat Siena El,Bs.As. G.B.A. Oeste,Fiat,Siena,2016,EL,,Nafta/GNC,4,,,,134000,,,,,,,,,,,,8500000
Peugeot 207 1.6 Allure 106cv,Córdoba,Peugeot,207,2012,1.6 Allure 106cv,,Nafta,5,Manual,1.6,Hatchback,130000,,Sí,Hidráulica,Delantera,5,50 L,106,3872,1441,1669,2443 mm,9900000
Ford Fiesta 1.6 Ambiente Plus Mp3,Capital Federal,Ford,Fiesta,2009,1.6 Ambiente Plus Mp3,Gris,Nafta,5,Manual,1.6,Hatchback,116000,No,Sí,Hidráulica,Delantera,5,54 L,98,3908,1497,1850,2823 mm,6500
Chery Tiggo 2.0 Confort 4x2 127cv,Córdoba,Chery,Tiggo,2012,2.0 Confort 4x2 127cv,Negro,Nafta/GNC,5,Manual,2.0,SUV,126500,No,Sí,Eléctrica,Delantera,5,57 L,127,4285,1705,1850,3220 mm,9950000
Chevrolet Spin 1.8 Activ Ltz 5as At 105cv,Buenos Aires Interior,Chevrolet,Spin,2018,1.8 Activ Ltz 5as At 105cv,Blanco,Nafta,5,Automática,1.8,Monovolumen,80000,Sí,Sí,,Delantera,7,53 L,105,4360,1664,1810,2841 mm,19500000
Volkswagen Tiguan 2.0 Premium Tsi 200cv Tiptronic,Córdoba,Volkswagen,Tiguan,2018,2.0 Premium Tsi 200cv Tiptronic,Blanco,Nafta,5,Automática,2.0,SUV,127000,Sí,,Eléctrica,4x4,5,64 L,200,4427,1703,1809,2605 mm,39900000
Ford F-100 3.6 Lujo,Buenos Aires Interior,Ford,F-100,1970,3.6 Lujo,,Nafta,2,Manual,3.6,Pick-Up,1141,,,,,,,103,,,,,10000
Peugeot 207 1.4 Allure 75cv,Bs.As. G.B.A. Norte,Peugeot,207,2013,1.4 Allure 75cv,Blanco,Nafta,3,Manual,1.4,Hatchback,150000,,Sí,Hidráulica,Delantera,5,50 L,75,3872,1446,1669,2443 mm,6500000
