Título,Ubicación,Marca,Modelo,Año,Versión,Color,Tipo de combustible,Puertas,Transmisión,Motor,Tipo de carrocería,Kilómetros,Piloto automático,Aire acondicionado,Dirección,Control de tracción,Capacidad de personas,Capacidad del tanque,Potencia,Largo,Altura,Ancho,Distancia entre ejes,Precio
Audi A1 1.4 S Line Tfsi 185cv Stronic,Capital Federal,Audi,A1,2012,1.4 S Line Tfsi 185cv Stronic,Blanco,Nafta,3,Automática,1.4,Hatchback,84000,Sí,Sí,Asistida,Delantera,4,45 L,185,3954,1416,1826,2808 mm,15500
Mercedes-Benz Clase B 2.0 Style 211cv,Buenos Aires Interior,,Clase B,2018,2.0 Style 211cv,Gris,Nafta,4,Automática,2.0,Sedán,67000,Sí,Sí,Asistida,Trasera,5,73 L,211,4686,1442,1777,2778 mm,22000
Renault Kangoo 1.6 Ph3 Sportway Lc,Bs.As. G.B.A. Norte,Renault,Kangoo,2016,1.6 Ph3 Sportway Lc,Rojo,Nafta/GNC,4,Manual,1.6,Monovolumen,128000,,Sí,Hidráulica,Delantera,5,52 L,95,4010,1860,1670,2600 mm,12000
Ford Ranger 2.0 Cd 4X2 Xls 170Cv,Bs.As. G.B.A. Oeste,Ford,Ranger,2023,2.0 Cd 4X2 Xls 170Cv,Blanco,Diésel,4,Manual,2.0,Pick-Up,3000,,,,,,,170,,,,,35990000
Peugeot 208 1.6 Allure Nav Tiptronic,Bs.As. G.B.A. Norte,Peugeot,208,2022,1.6 Allure Nav Tiptronic,Negro,Nafta,5,Automática,1.6,Hatchback,21000,Sí,Sí,Hidráulica,Delantera,5,55 L,115,3872,1470,1702,2541 mm,19800
Fiat Fiorino 1.3 Fire,Capital Federal,Fiat,Fiorino,2011,1.3 Fire,Rojo,Nafta,3,Manual,1.3,Furgón,209000,,No,Mecánica,Delantera,2,64 L,68,4184,1873,2210,4250 mm,9400000
Sw4 Srv At Año 2008,Bs.As. G.B.A. Sur,Toyota,SW4,2008,3.0 Srv Cuero At,Negro,Diésel,5,,3.0,SUV,352000,,,Hidráulica,,,,,,,,,16000
Peugeot Partner 1.6 Hdi Furgon Confort,Bs.As. G.B.A. Norte,Peugeot,Partner,2016,1.6 Hdi Furgon Confort,Blanco,Diésel,3,Manual,1.6,Furgón,150000,,,Hidráulica,Delantera,2,55 L,90,4137,1800,1724,2693 mm,9000
Chevrolet Onix 1.0 turbo Rs,Bs.As. G.B.A. Sur,Chevrolet,Onix,2022,1.0 turbo Rs,Negro,Nafta,5,Manual,,Hatchback,23000,No,Sí,Eléctrica,Delantera,5,54 L,116,3930,1484,1656,2465 mm,19000
Volkswagen Polo 1.6 Msi Comfortline,Bs.As. G.B.A. Norte,Volkswagen,Polo,2018,1.6 Msi Comfortline,,Nafta,5,Manual,1.6,Hatchback,45000,,,Hidráulica,Delantera,5,50 L,110,4384,1465,1699,2552 mm,14500000
Llantas Chevrolet Corsa 14,Buenos Aires Interior,Chevrolet,Corsa,1998,Wagon,Gris,Híbrido,1,,,,100000,,,,,,,,,,,,980000
Peugeot 308 1.6 Allure Thp Tiptronic,Bs.As. G.B.A. Sur,Peugeot,308,2017,1.6 Allure Thp Tiptronic,Blanco,Nafta,5,,,,73000,,,,,,,,,,,,16000
Ford Ka 1.0 Fly Viral 63cv,Río Negro,Ford,Ka,2012,1.0 Fly Viral 63cv,Azul,Nafta,3,Manual,1.0,Hatchback,195858,,,Hidráulica,Delantera,5,45 L,63,3836,1420,1777,2625 mm,6500
Renault Sandero 1.6 Intens Cvt,Córdoba,Renault,Sandero,2022,1.6 Intens Cvt,Azul,Nafta,5,Automática,,Hatchback,47000,,Sí,,,,,,,,,,17800
Jeep Renegade 1.8 Longitude At6,Bs.As. G.B.A. Norte,Jeep,Renegade,2021,1.8 Longitude At6,Blanco,Nafta,5,Automática,1.8,SUV,10300,Sí,,Hidráulica,4x2,5,60 L,130,4624,1670,1798,2570 mm,23400
Renault Alaskan 2.3 Bit 16v Iconic At 4x4,Córdoba,Renault,Alaskan,2024,2.3 Bit 16v Iconic At 4x4,Azul,Diésel,4,Automática,2.3,Pick-Up,16000,Sí,Sí,Hidráulica,4x4,5,80 L,190,5230,1775,1850,3200 mm,39500000
Renault Duster Oroch 2.0 Dynamique,Bs.As. G.B.A. Oeste,Renault,Duster Oroch,2019,2.0 Dynamique,Plateado,Nafta/GNC,4,Manual,2.0,SUV,95000,,,,4x2,5,50 L,143,4329,1683,1821,2829 mm,18900000
Honda City 1.5 Ex-l Mt 120cv,Buenos Aires Interior,Honda,City,2014,1.5 Ex-l Mt 120cv,Negro,Nafta,4,Manual,1.5,Sedán,185000,Sí,Sí,Eléctrica,Delantera,5,42 L,120,4420,1480,1695,2550 mm,10000
Volkswagen Gol 1.8 Gl Mi,Bs.As. G.B.A. Norte,Volkswagen,Gol,1997,1.8 Gl Mi,Verde,Nafta,5,Manual,1.8,Hatchback,135000,No,Sí,,Delantera,5,50 L,98,3807,1411,1631,2468 mm,5200000
Ford Ranger 3.2 Cd Xlt Tdci 200cv,Capital Federal,Ford,Ranger,2021,3.2 Cd Xlt Tdci 200cv,Gris,Diésel,4,Automática,3.2,Pick-Up,120000,Sí,,Eléctrica,4x2,5,80 L,200,5359,1815,1730,2670 mm,33900000
Chevrolet Prisma 1.4 Ltz At 98cv - Anticipo --,Bs.As. G.B.A. Oeste,Chevrolet,Prisma,2017,1.4 Ltz At 98cv - Anticipo --,Plateado,Nafta,4,Automática,1.4,Sedán,58000,Sí,Sí,,Delantera,5,54 L,98,4275,1484,1656,2465 mm,10490000
Audi Q5 2.0 Tfsi 225cv Quattro,Mendoza,Audi,Q5,2016,2.0 Tfsi 225cv Quattro,Blanco,Nafta,5,Manual,2.0,SUV,116000,Sí,Sí,Asistida,Integral,5,75 L,225,4629,1653,1715,2464 mm,25000
Renault Kangoo 1.5 2 Dci Ath Da Aa Cd 1plc,Bs.As. G.B.A. Norte,Renault,Kangoo,2010,1.5 2 Dci Ath Da Aa Cd 1plc,,Diésel,4,Automática,1.5,Monovolumen,210000,,Sí,Hidráulica,Delantera,5,52 L,65,4010,1860,1672,2600 mm,4000
Mercedes-Benz Clase A 1.6 A200 Urban 156cv,Santa Fe,,Clase A,2018,1.6 A200 Urban 156cv,Negro,Nafta,5,Automática,1.6,Hatchback,72000,Sí,Sí,Asistida,Delantera,5,56 L,156,4292,1430,1720,2425 mm,28000
Fiat Palio 1.4 Nuevo Attractive Pack Top 85cv,Bs.As. G.B.A. Sur,Fiat,Palio,2017,1.4 Nuevo Attractive Pack Top 85cv,Gris,Nafta,5,Manual,1.4,Hatchback,105078,,Sí,Hidráulica,Delantera,5,48 L,85,3875,1504,1993,3665 mm,9400000
Mercedes-Benz Clase GLA 1.6 Gla200 At Urban 156cv,Bs.As. G.B.A. Norte,,Clase GLA,2016,1.6 Gla200 At Urban 156cv,Blanco,Nafta,5,Automática,1.6,SUV,119000,Sí,Sí,Asistida,Delantera,5,56 L,156,,,,,28900
Volkswagen Amarok 2.0 Cd Tdi 180cv Comfortline At,Buenos Aires Interior,Volkswagen,Amarok,2021,2.0 Cd Tdi 180cv Comfortline At,,Diésel,4,Automática,2.0,Pick-Up,83000,Sí,,Hidráulica,4x2,5,80 L,180,5254,1834,1944,3095 mm,24000
Peugeot 308 1.6 Allure,Bs.As. G.B.A. Oeste,Peugeot,308,2012,1.6 Allure,,Nafta,5,Manual,1.6,Hatchback,85500,,,Hidráulica,Delantera,5,60 L,115,4276,1519,1815,2608 mm,11000
Ford Ecosport 1.6 Xls,Capital Federal,Ford,Ecosport,2004,1.6 Xls,Gris,Nafta,5,Manual,1.6,SUV,262000,,Sí,Hidráulica,Delantera,5,45 L,98,4230,1620,1734,2490 mm,6000
Renault Sandero 2.0 Rs 145cv,Mendoza,Renault,Sandero,2016,2.0 Rs 145cv,,Nafta,5,Manual,2.0,Hatchback,80000,Sí,,Asistida,Delantera,5,50 L,145,4060,1536,1733,2590 mm,13000
Peugeot 3008 1.6 Allure Thp 156cv,Bs.As. G.B.A. Sur,Peugeot,3008,2017,1.6 Allure Thp 156cv,Negro,Nafta,5,Manual,1.6,Monovolumen,85000,Sí,Sí,Asistida,Delantera,5,60 L,156,4365,1639,1837,2613 mm,13000
Fiat Cronos 1.3 Gse Drive Pack Conectividad,Bs.As. G.B.A. Sur,Fiat,Cronos,2024,1.3 Gse Drive Pack Conectividad,Blanco,Nafta,4,Manual,1.3,Sedán,1111,,Sí,Eléctrica,Delantera,5,48 L,99,4364,1508,1724,2521 mm,17000000
Volkswagen Amarok 2.0 Cd Tdi 180cv Comfortline At,Capital Federal,Volkswagen,Amarok,2017,2.0 Cd Tdi 180cv Comfortline At,,Diésel,4,Automática,2.0,Pick-Up,150000,Sí,,Hidráulica,4x2,5,80 L,180,5254,1834,1944,3095 mm,22500
Volkswagen Bora 1.8 Highline T 180cv,Bs.As. G.B.A. Oeste,Volkswagen,Bora,2013,1.8 Highline T 180cv,Gris,Nafta,4,Manual,1.8,Sedán,151800,Sí,,Hidráulica,Delantera,5,55 L,180,4376,1446,1735,2513 mm,12500000
RAM 1500 5.7 Laramie Atx V8,Bs.As. G.B.A. Norte,RAM,1500,2014,5.7 Laramie Atx V8,Gris,Nafta,4,Automática,5.7,Pick-Up,130000,Sí,,Hidráulica,4x4,5,98 L,395,5817,1941,2017,3797 mm,29000
Ford Territory 1.5t Titanium,Bs.As. G.B.A. Sur,Ford,Territory,2023,1.5t Titanium,Dorado,Nafta,5,Automática,1.5,SUV,50000,,,Asistida,Delantera,5,52 L,143,4580,1674,2179,2716 mm,38500000
Ford Ranger Raptor 2.0l Biturbo Cabina Doble 4x4,Bs.As. G.B.A. Sur,Ford,Ranger Raptor,2020,2.0l Biturbo Cabina Doble 4x4,Blanco,Diésel,4,Automática,2.0,Pick-Up,34000,Sí,Sí,Eléctrica,4x4,5,80 L,213,5359,1873,1730,2670 mm,48999
Ford F-100 4.2 V6 Super Duty,Bs.As. G.B.A. Norte,Ford,F-100,1999,4.2 V6 Super Duty,,Nafta,2,Manual,4.2,Pick-Up,135000,,,Hidráulica,4x4,3,100 L,205,5756,2004,2118,2728 mm,19000
Chevrolet Cruze 1.8 Ltz Mt,Bs.As. G.B.A. Sur,Chevrolet,Cruze,2014,1.8 Ltz Mt,Blanco,Nafta,5,Manual,1.8,Hatchback,100000,Sí,Sí,Hidráulica,Delantera,5,60 L,141,4597,1477,1689,2469 mm,13500
Ford Focus III 2.0 Titanium Mt,Santa Fe,Ford,Focus III,2016,2.0 Titanium Mt,Gris,Nafta,5,Manual,2.0,Hatchback,90000,Sí,Sí,Eléctrica,Delantera,5,55 L,170,4412,1484,1990,3078 mm,20000000
Mercedes-benz Clase C 2017 1.8 C250 Style,Bs.As. G.B.A. Oeste,,Clase C,2017,1.8 C250 Style,Gris,Nafta,4,Automática,1.8,Sedán,70500,Sí,Sí,Asistida,Delantera,5,66 L,204,4581,1445,1770,2760 mm,31000
Renault Logan 1.6 16v Life,Bs.As. G.B.A. Oeste,Renault,Logan,2022,1.6 16v Life,,Nafta,4,Manual,1.6,Sedán,60000,,,Hidráulica,Delantera,5,50 L,115,4350,1529,1733,2635 mm,6000000
Renault Captur 2.0 Zen,Bs.As. G.B.A. Sur,Renault,Captur,2018,2.0 Zen,Blanco,Nafta,5,Manual,2.0,SUV,84000,Sí,,Mecánica,Delantera,5,45 L,143,4122,1556,1778,2670 mm,15000
Chevrolet Meriva 1.8 Gls Easytronic,Bs.As. G.B.A. Norte,Chevrolet,Meriva,2011,1.8 Gls Easytronic,Verde,Nafta,5,Automática,1.8,Monovolumen,162000,,Sí,Asistida,Delantera,5,53 L,106,4042,1624,1645,2468 mm,6500
Renault Master 2.8 Chasis,Capital Federal,Renault,Master,2005,2.8 Chasis,Blanco,Diésel,2,Manual,2.8,Pick-Up,350000,,No,Eléctrica,Delantera,3,100 L,115,5358,2207,1990,3578 mm,11500
Peugeot Partner 1.6 Hdi Furgon Confort 92,Bs.As. G.B.A. Oeste,Peugeot,Partner,2024,1.6 Hdi Furgon Confort 92,Blanco,Diésel,3,Manual,1.6,Furgón,3000,,Sí,Hidráulica,Delantera,2,55 L,92,4137,1800,1960,2693 mm,22500000
Mercedes-Benz Clase GLA 1.6 Gla200 Urban 156cv,Córdoba,,Clase GLA,2019,1.6 Gla200 Urban 156cv,,Nafta,5,Automática,1.6,SUV,64000,Sí,Sí,Asistida,Delantera,5,56 L,156,,,,,33000
Volkswagen Gol 1.6 I Power 601,Bs.As. G.B.A. Sur,Volkswagen,Gol,2007,1.6 I Power 601,Gris,Nafta/GNC,3,Manual,1.6,Hatchback,198000,,,Mecánica,Delantera,5,51 L,92,3951,1414,1651,2468 mm,4800
Hyundai Santa Fe 2.4 Seguridad 7as 6at 2wd,Santa Fe,Hyundai,Santa Fe,2018,2.4 Seguridad 7as 6at 2wd,,Nafta,5,Automática,2.4,SUV,120000,,,,4x2,5,75 L,176,4675,1795,1890,2700 mm,32000000
Volkswagen Vento 1.4 Highline 150cv At,Bs.As. G.B.A. Norte,Volkswagen,Vento,2019,1.4 Highline 150cv At,Gris,Nafta,4,Automática,1.4,Sedán,73340,,,Hidráulica,Delantera,5,55 L,150,4554,1461,1778,2651 mm,27450000
Toyota Hilux 2.8 Cd Srv 177cv 4x4 At,Chaco,Toyota,Hilux,2019,2.8 Cd Srv 177cv 4x4 At,Blanco,Diésel,4,Automática,2.8,Pick-Up,70000,Sí,,Hidráulica,4x4,5,80 L,177,5260,1850,1855,2860 mm,41000000
Volkswagen Golf Glx 2.0mi,Mendoza,Volkswagen,Golf,1998,GLX 2.0MI,,Nafta,5,,,,174000,,,,,,,,,,,,6400
Renault Logan 1.6 Privilége 105cv,Bs.As. G.B.A. Sur,Renault,Logan,2017,1.6 Privilége 105cv,Gris,Nafta,4,Manual,1.6,Sedán,110000,,Sí,Hidráulica,Delantera,,,,,,,,13000000
Volkswagen Polo 1.6 Msi Trendline,Capital Federal,Volkswagen,Polo,2022,1.6 Msi Trendline,Gris,Nafta,5,Manual,1.6,Hatchback,34000,No,Sí,Hidráulica,Delantera,5,50 L,110,4384,1465,1699,2552 mm,15500
Audi A3 Sportback 1.4 Tsi Stronic,Capital Federal,Audi,A3 Sportback,2012,1.4 Tsi Stronic,Blanco,Nafta,5,Automática,1.4,Hatchback,133000,No,Sí,Asistida,Delantera,5,55 L,125,4292,1423,1874,2912 mm,12900
Toyota Etios 1.5 Sedan X,Santa Fe,Toyota,Etios,2022,1.5 Sedan X,Blanco,Nafta,4,Manual,1.5,Sedán,35000,,,Eléctrica,Delantera,5,45 L,103,4265,1510,1695,2460 mm,17900000
Peugeot 308 1.6 Feline Hdi 115cv,Bs.As. G.B.A. Sur,Peugeot,308,2013,1.6 Feline Hdi 115cv,,Diésel,5,Manual,1.6,Hatchback,173500,,,Hidráulica,Delantera,5,60 L,115,4276,1519,1815,2608 mm,11000
Fiat Cronos 1.3 Drive Mt,Bs.As. Costa Atlántica,Fiat,Cronos,2022,1.3 Drive Mt,Blanco,Nafta,4,Manual,1.3,,65165,,Sí,,,,,,,,,,19900000
Peugeot Partner 1.6 Furgon Confort,Bs.As. G.B.A. Sur,Peugeot,Partner,2021,1.6 Furgon Confort,Gris,Diésel,3,Manual,1.6,Furgón,106000,,Sí,Hidráulica,Delantera,2,55 L,115,4137,1800,1960,2693 mm,18500000
Nissan Sentra 2.0 Sr Cvt,Bs.As. G.B.A. Oeste,Nissan,Sentra,2016,2.0 Sr Cvt,Gris,Nafta,5,,,,149549,,Sí,Asistida,,,,,,,,,13500000
Fiat Siena Fire AA 1.4,Capital Federal,Fiat,Siena,2013,Fire AA 1.4,,Nafta,4,Manual,1.4,Sedán,120000,,No,Hidráulica,Delantera,5,48 L,82,4135,1453,1850,3150 mm,9350000
Renault Captur 2.0 Zen,Salta,Renault,Captur,2017,2.0 Zen,Gris,Nafta,5,Manual,2.0,SUV,99000,,,,Delantera,5,45 L,143,4122,1556,1778,2670 mm,17000000
Ford Fiesta Kinetic Design 1.6 Titanium Powershift 120cv,Capital Federal,Ford,Fiesta Kinetic Design,2017,1.6 Titanium Powershift 120cv,Plateado,Nafta,4,Automática,1.6,Hatchback,59938,Sí,Sí,Asistida,DelanteraCapacidad de la batería50000 AhTiempo de carga2 hTipo de cargadormanualAutonomia de la batería50000 km,5,47 L,120,4056,1476,1639,2472 mm,13900
Fiat Palio 1.3 Fire Top,Capital Federal,Fiat,Palio,2005,1.3 Fire Top,,Nafta,3,Manual,1.3,Hatchback,171000,,,,Delantera,5,48 L,82,3827,1444,1634,2373 mm,6200000
Peugeot Partner 1.6 Hdi Furgon Confort 5as,Buenos Aires Interior,Peugeot,Partner,2017,1.6 Hdi Furgon Confort 5as,Blanco,Diésel,4,Manual,1.6,Furgón,140000,,,Hidráulica,Delantera,5,55 L,90,4137,1800,1960,2693 mm,11500
Audi A4 3.0 Quattro Tfsi 272cv Stronic,Bs.As. G.B.A. Oeste,Audi,A4,2014,3.0 Quattro Tfsi 272cv Stronic,Gris,Nafta,4,Automática,3.0,Sedán,99000,Sí,Sí,Asistida,Integral,5,63 L,272,4701,1427,1748,2616 mm,27500
Toyota SW4 3.0 Srv Cuero I 171cv 4x4,Bs.As. G.B.A. Sur,Toyota,SW4,2013,3.0 Srv Cuero I 171cv 4x4,Gris,Diésel,5,Manual,3.0,SUV,307000,,,Hidráulica,4x4,7,80 L,171,4705,1850,1840,2750 mm,22000
Chevrolet Tracker 1.8 Ltz+ 140cv,Bs.As. G.B.A. Oeste,Chevrolet,Tracker,2018,,,Nafta,5,Automática,1.8,SUV,63000,Sí,Sí,,Integral,5,53 L,140,4248,1674,1657,2465 mm,17000
Fiat 500 1.4 Sport 105cv,Bs.As. G.B.A. Oeste,Fiat,500,2015,1.4 Sport 105cv,Negro,Nafta,3,Manual,1.4,Hatchback,96000,Sí,Sí,Asistida,Delantera,4,40 L,105,3546,1492,1855,2640 mm,12400
Citroën C3 1.4 Hdi Exclusive,Capital Federal,,C3,2005,1.4 Hdi Exclusive,,Diésel,5,Manual,1.4,Hatchback,109000,,,Asistida,Delantera,5,47 L,70,3850,1533,1645,2443 mm,7500
Honda Civic 1.5 Ex-t 2017,Buenos Aires Interior,Honda,Civic,2017,1.5 Ex-t 2017,Blanco,Nafta,3,Automática,1.5,Hatchback,120000,,,,Delantera,5,56 L,102,4637,1433,1781,2578 mm,22500
Volkswagen Golf 1.4 Highline Tsi Dsg,Bs.As. G.B.A. Sur,Volkswagen,Golf,2018,1.4 Highline Tsi Dsg,Azul,Nafta,5,Automática,1.4,Hatchback,88000,Sí,,Eléctrica,Delantera,5,50 L,150,4255,1452,1799,2638 mm,15000000
Ford Focus III 2.0 Se Plus Mt,Bs.As. G.B.A. Norte,Ford,Focus III,2016,2.0 Se Plus Mt,Blanco,Nafta,4,Manual,1,Hatchback,119289,No,No,Asistida,4x2,5,55 L,170,4412,1484,1742,2630 mm,14220000
Renault Captur 2.0 Intens Manual,Bs.As. G.B.A. Sur,Renault,Captur,2017,2.0 Intens Manual,Plateado,Nafta,5,Manual,2.0,SUV,112000,,,,Delantera,5,45 L,143,4122,1556,1778,2670 mm,15900
Volkswagen Virtus 1.6 Msi Trendline,Buenos Aires Interior,Volkswagen,Virtus,2019,1.6 Msi Trendline,Gris,Nafta,4,Manual,1.6,Sedán,235865,,,Hidráulica,Delantera,5,50 L,110,4480,1468,1751,2650 mm,14900000
Chevrolet Tracker 1.2 Turbo At,Córdoba,Chevrolet,Tracker,2023,1.2 Turbo At,,Nafta,5,Automática,1.2,SUV,2500,Sí,Sí,Eléctrica,4x2,5,44 L,132,4270,1626,1791,2570 mm,31500000
Fiat Toro 1.8 Freedom,Córdoba,Fiat,Toro,2024,1.8 Freedom,,Nafta,4,Automática,1.8,Pick-Up,15500,,,,4x2,5,60 L,130,4915,1690,1669,2990 mm,31000000
Suzuki Fun 1.4 N Aa Da,Bs.As. G.B.A. Oeste,Suzuki,Fun,2009,1.4 N Aa Da,,Nafta,3,Manual,1.4,Hatchback,75000,,Sí,Hidráulica,Delantera,5,48 L,90,3788,1408,1771,2443 mm,7989000
Renault Duster 1.6 Ph2 4x2 Dynamique 110cv,Capital Federal,Renault,Duster,2018,1.6 Ph2 4x2 Dynamique 110cv,Blanco,Nafta,5,Manual,1.6,SUV,82000,,Sí,,4x2,5,50 L,110,4329,1683,1822,2674 mm,15000
Honda HR-V 1.8 Ex 2wd Cvt,Bs.As. G.B.A. Norte,Honda,HR-V,2016,1.8 Ex 2wd Cvt,Gris,Nafta,5,Automática,1.8,SUV,172400,Sí,,Eléctrica,4x2,5,50 L,140,4294,1586,1770,2640 mm,17500
Ford F-100 3.6,Capital Federal,Ford,F-100,1987,3.6,,Diésel,2,Manual,3.6,Pick-Up,160000,,,,4x4,3,110 L,103,5345,1935,1815,2710 mm,11900
Chevrolet S10 2.8 Cd 4x4 Ltz Tdci 200cv At,Córdoba,Chevrolet,S10,2013,2.8 Cd 4x4 Ltz Tdci 200cv At,Dorado,Diésel,4,Automática,2.8,Pick-Up,210000,Sí,Sí,Asistida,4x4,5,76 L,200,5367,1889,1820,2709 mm,16500000
Renault Sandero 1.6 16V LIFE L19,Bs.As. G.B.A. Norte,Renault,Sandero,2023,1.6 16V LIFE L19,Rojo,Nafta,5,Manual,,Hatchback,56000,Sí,Sí,Asistida,Delantera,5,50 L,,,,,,18000000
Toyota SW4 3.0 Srv Cuero I 171cv 4x4,Misiones,Toyota,SW4,2012,3.0 Srv Cuero I 171cv 4x4,Gris,Diésel,5,Manual,3,SUV,261000,No,Sí,hydraulic,4x4,5,,,,,,,28500000
Peugeot 207 1.4 Allure 75cv,Bs.As. G.B.A. Oeste,Peugeot,207,2014,1.4 Allure 75cv,Azul,Nafta,5,Manual,1.4,Hatchback,88000,,Sí,Hidráulica,Delantera,5,50 L,75,3872,1446,1669,2443 mm,7800
Cruze 4p 1.4 Turbo Lt Mt Luc,Bs.As. G.B.A. Norte,Chevrolet,Cruze,2017,4P 1.4 TURBO LT MT,Blanco,Nafta,4,,,,47000,,,,,,,,,,,,19200000
Ford Ka 1.5 Se,Córdoba,Ford,Ka,2016,1.5 Se,,Nafta,3,Manual,1.5,Hatchback,88000,,,Eléctrica,Delantera,5,51 L,120,3969,1464,1777,2686 mm,10000
Chevrolet Cruze Ltz 1.4 turbo automatico,Bs.As. G.B.A. Norte,Chevrolet,Cruze,2017,Ltz 1.4 turbo automatico,Verde,Nafta,5,Automática,,Hatchback,167000,Sí,Sí,Eléctrica,Delantera,5,52 L,153,4665,1484,2042,2700 mm,19000000
Ford F-100 3.6 Lujo,Bs.As. G.B.A. Norte,Ford,F-100,1980,3.6 Lujo,Azul,Nafta,2,Manual,3.6,Pick-Up,1111,,,,,,,103,,,,,15900
Volkswagen Gol Trend 1.6 Pack I 101cv,Tucumán,Volkswagen,Gol Trend,2012,1.6 Pack I 101cv,Blanco,Nafta,5,Manual,1.6,Hatchback,175000,,,Hidráulica,Delantera,5,55 L,101,3899,1464,1656,2466 mm,8500000
Ford Ranger Black Edition Cabina Doble 4x4 Diesel At,Bs.As. G.B.A. Norte,Ford,Ranger,2022,Black Edition Cabina Doble 4x4 Diesel At,,Diésel,4,Automática,3.2,Pick-Up,33000,Sí,,Eléctrica,4x4,5,80 L,200,5359,1815,1730,2670 mm,32999
Renault Duster Oroch 2.0 Outsider Plus,Capital Federal,Renault,Duster Oroch,2020,2.0 Outsider Plus,,Nafta,4,Manual,2.0,SUV,68000,,,,4x2,5,50 L,143,4329,1683,1821,2829 mm,18800
Fiat Idea 1.6 Essence 115cv,Bs.As. G.B.A. Oeste,Fiat,Idea,2012,1.6 Essence 115cv,,Nafta,5,Manual,1.6,Monovolumen,160000,,Sí,Hidráulica,Delantera,5,48 L,115,3955,1644,2020,2760 mm,8200000
Volkswagen Tiguan Allspace 1.4 Tsi Trendline 150cv Dsg,Bs.As. G.B.A. Norte,Volkswagen,Tiguan Allspace,2019,1.4 Tsi Trendline 150cv Dsg,Blanco,Nafta,5,Automática,1.4,SUV,65000,Sí,,Asistida,4x4,5,64 L,150,4427,1683,1809,2604 mm,25500
Volkswagen Vento 1.4 Highline 150cv At,Tucumán,Volkswagen,Vento,2019,1.4 Highline 150cv At,Gris,Nafta,4,Automática,1.4,Sedán,59000,,,Hidráulica,Delantera,5,55 L,150,4554,1461,1778,2651 mm,27800000
Peugeot 2008 1.6 Allure,Bs.As. G.B.A. Oeste,Peugeot,2008,2017,1.6 Allure,,Nafta,5,Manual,1.6,SUV,48200,,,Eléctrica,Delantera,5,55 L,115,4159,1583,1739,2542 mm,12900
Jeep Grand Cherokee 3.6 Limited 286hp Atx,Bs.As. G.B.A. Norte,Jeep,Grand Cherokee,2013,3.6 Limited 286hp Atx,Negro,Nafta,5,Automática,3.6,SUV,202000,Sí,Sí,Hidráulica,4x4,5,94 L,286,4822,1781,1943,2915 mm,20000
Dodge Ram 5.9 2500 I D/cab 4x4,Capital Federal,Dodge,Ram,2006,,Negro,Diésel,4,Manual,5.9,Pick-Up,171000,,,Hidráulica,4x4,5,128 L,325,5783,1994,1985,3020 mm,21900
Audi Q5 2.0 Tfsi 225cv Tiptronic Quattro,Bs.As. G.B.A. Norte,Audi,Q5,2014,2.0 Tfsi 225cv Tiptronic Quattro,,Nafta,5,Automática,2.0,SUV,125000,Sí,Sí,Asistida,Integral,5,75 L,225,4629,1653,1715,2452 mm,23500
Honda CR-V 2.4 Lx 2wd 175cv Cvt,Capital Federal,Honda,CR-V,2016,2.4 Lx 2wd 175cv Cvt,Blanco,Nafta,5,Automática,2.4,SUV,175000,Sí,,Eléctrica,4x2,5,58 L,175,4530,1655,1656,2465 mm,19500
Toyota Hilux SW4 3.0 I Srv At C/cuero 4x4 (2009),Capital Federal,Toyota,Hilux SW4,2010,,Plateado,Diésel,5,Automática,3.0,SUV,149000,Sí,,Hidráulica,4x4,5,80 L,163,4695,1850,1840,2750 mm,23900
Toyota Corolla 1.8 Xei At 136cv,Córdoba,Toyota,Corolla,2014,1.8 Xei At 136cv,,Nafta,4,Automática,1.8,Sedán,115000,,,Eléctrica,Delantera,5,57 L,136,4540,1465,1760,2600 mm,17500000
Honda Civic 1.8 Exs At,Capital Federal,Honda,Civic,2012,1.8 Exs At,Plateado,Nafta,4,Automática,1.8,Sedán,160000,Sí,,Hidráulica,Delantera,5,50 L,140,4489,1453,1781,2578 mm,12500
Volkswagen Gol 1.6 I Power 701,Bs.As. G.B.A. Oeste,Volkswagen,Gol,2010,1.6 I Power 701,Rojo,Nafta,3,Manual,1.6,Hatchback,132000,,,Mecánica,Delantera,5,51 L,92,3951,1414,1656,2465 mm,5900
Peugeot 3008 1.6 Allure Thp Tiptronic,Córdoba,Peugeot,3008,2018,1.6 Allure Thp Tiptronic,Blanco,Nafta,5,Automática,1.6,Monovolumen,116349,Sí,,Eléctrica,Delantera,5,53 L,165,4447,1629,2098,2675 mm,29300000
Peugeot 206 2.0 Hdi Xs Premium,Bs.As. G.B.A. Norte,Peugeot,206,2008,2.0 Hdi Xs Premium,Azul,Diésel,3,Manual,2.0,Hatchback,200000,,,Hidráulica,Delantera,5,50 L,90,3835,1426,1652,2442 mm,4500
Ford Ranger 3.2 Cd 4x4 Xlt Tdci 200cv At,Santa Fe,Ford,Ranger,2016,3.2 Cd 4x4 Xlt Tdci 200cv At,,Diésel,4,Automática,3.2,Pick-Up,205000,Sí,,Eléctrica,Integral,5,80 L,200,5359,1815,1775,2700 mm,28500000
Jeep Renegade 1.8 Sport,Córdoba,Jeep,Renegade,2017,1.8 Sport,Negro,Nafta,5,Manual,1.8,SUV,68300,Sí,,Hidráulica,4x2,5,60 L,217,4624,1670,1798,2570 mm,20900000
