Título,Ubicación,Marca,Modelo,Año,Versión,Color,Tipo de combustible,Puertas,Transmisión,Motor,Tipo de carrocería,Kilómetros,Piloto automático,Aire acondicionado,Dirección,Control de tracción,Capacidad de personas,Capacidad del tanque,Potencia,Largo,Altura,Ancho,Distancia entre ejes,Precio
Nissan Kicks 1.6 Advance 120cv At,Córdoba,Nissan,Kicks,2017,1.6 Advance 120cv At,Negro,Nafta,5,Automática,1.6,Hatchback,89000,,,,Delantera,5,41 L,120,4295,1590,1760,2610 mm,20900000
Fiat Palio 1.7 El,Bs.As. G.B.A. Oeste,Fiat,Palio,1999,1.7 El,Naranja,Diésel,3,Manual,1.7,Hatchback,218000,No,,Asistida,Delantera,5,48 L,72,3735,1445,1614,2360 mm,4999000
Volkswagen Amarok 2.0 Cd Tdi 180cv 4x2 Trendline At,Córdoba,Volkswagen,Amarok,2015,2.0 Cd Tdi 180cv 4x2 Trendline At,Blanco,Diésel,4,Automática,2.0,Pick-Up,195000,Sí,,Hidráulica,4x2,5,80 L,180,5254,1834,1944,3095 mm,30899000
Citroën C4 Cactus 1.6 Vti 115 At6 Shine,Bs.As. G.B.A. Norte,,C4 Cactus,2018,1.6 Vti 115 At6 Shine,Blanco,Nafta,5,Automática,1.6,SUV,42000,,,Hidráulica,Delantera,5,55 L,115,4170,1534,1979,2600 mm,15900
Citroën Berlingo 1.6 Bussines Hdi 92cv Am54,Bs.As. G.B.A. Sur,,Berlingo,2018,1.6 Bussines Hdi 92cv Am54,,Diésel,3,Manual,1.6,Furgón,89000,,Sí,Hidráulica,Delantera,2,60 L,92,4137,1858,1608,2693 mm,13500
Toyota Corolla Cross 2.0 Grs Cvt 170cv,Bs.As. G.B.A. Sur,Toyota,Corolla Cross,2024,2.0 Grs Cvt 170cv,,Nafta,5,Automática,2.0,SUV,1000,Sí,,Eléctrica,4x2,5,47 L,170,4460,1620,1825,2465 mm,37500
Nissan Versa Exclusive Cvt,Bs.As. G.B.A. Sur,Nissan,Versa,2022,Exclusive Cvt,Gris,Nafta,4,Automática,1.6,,26200,,,,,,,,,,,,24900000
Renault Clio 1.2 Mio Confort Plus Abc,Capital Federal,Renault,Clio,2013,1.2 Mio Confort Plus Abc,,Nafta,5,Manual,1.2,Hatchback,110000,,,Hidráulica,Delantera,5,50 L,75,3813,1417,1639,2472 mm,6500
Chevrolet Meriva 1.8 Gl Plus,Córdoba,Chevrolet,Meriva,2011,1.8 Gl Plus,Gris,Nafta,5,Manual,1.8,Monovolumen,175000,,Sí,Hidráulica,Delantera,5,56 L,106,4042,1624,1645,2468 mm,9500000
Chevrolet Cruze 1.8 Ltz Mt,Capital Federal,Chevrolet,Cruze,2016,1.8 Ltz Mt,,Nafta,5,Manual,1.8,Hatchback,110000,Sí,Sí,Hidráulica,Delantera,5,60 L,141,4597,1477,1689,2469 mm,12500
Chevrolet Astra 2.0 Gls,Bs.As. G.B.A. Oeste,Chevrolet,Astra,2010,2.0 Gls,,Nafta,4,Manual,2.0,Sedán,196500,,Sí,Hidráulica,Delantera,5,52 L,116,4342,1425,1840,2750 mm,8000000
Fiat Palio 1.6 Adventure Pack Seguridad + Alarma,Bs.As. G.B.A. Oeste,Fiat,Palio,2014,,Gris,Nafta,5,Manual,1.6,Rural,103000,,Sí,Hidráulica,Delantera,5,51 L,115,4305,1587,1804,2699 mm,9300
Toyota Corolla 1.8 Hev Xei Ecvt,Capital Federal,Toyota,Corolla,2023,1.8 Hev Xei Ecvt,Rojo,Híbrido/Nafta,4,Automática,1.8,Sedán,3000,Sí,Sí,Eléctrica,Delantera,5,57 L,98,4630,1435,1780,2700 mm,30000
Fiat Cronos 1.8 16v Precision,Bs.As. G.B.A. Oeste,Fiat,Cronos,2021,1.8 16v Precision,,Nafta,4,Manual,1.8,Sedán,36000,,Sí,Eléctrica,Delantera,5,48 L,130,4364,1516,1724,2521 mm,18000000
Ford Ranger 2.8 Xl I Dc 4x2 Plus L04,Buenos Aires Interior,Ford,Ranger,2005,2.8 Xl I Dc 4x2 Plus L04,Rojo,Diésel,4,Manual,2.8,Pick-Up,345000,,,Hidráulica,4x2,5,75 L,132,5125,1779,1954,3192 mm,9000000
Nissan Versa 1.6 Advance Mt,Bs.As. G.B.A. Norte,Nissan,Versa,2016,1.6 Advance Mt,,Nafta,4,Manual,1.6,Sedán,175000,Sí,,,Delantera,5,52 L,107,4465,1533,1695,2600 mm,9500
Nissan Frontier 2.8 D/c 4x2 Se,Bs.As. G.B.A. Sur,Nissan,Frontier,2007,,Negro,Diésel,4,Manual,2.8,Pick-Up,228000,,,,4x2,5,74 L,132,5077,1840,1826,2950 mm,11900
Volkswagen Gol Trend 1.6 Sportline 101cv,Bs.As. G.B.A. Norte,Volkswagen,Gol Trend,2017,1.6 Sportline 101cv,Gris,Nafta,5,Manual,1.6,Hatchback,119000,,,,Delantera,5,55 L,101,3899,1464,1656,2466 mm,14900000
Ford Ka 1.5 S,Capital Federal,Ford,Ka,2016,1.5 S,,Nafta,3,Manual,1.5,Hatchback,69500,,,Eléctrica,Delantera,5,51 L,120,3969,1464,1777,2686 mm,9800
BMW Serie 1 1.6 120i Active 177cv,Capital Federal,BMW,Serie 1,2016,1.6 120i Active 177cv,Negro,Nafta,5,Manual,1.6,Hatchback,85000,Sí,Sí,Asistida,Trasera,5,52 L,170,4324,1421,1687,2510 mm,23900
Volkswagen Passat 1.8 Confort Tsi 160cv,Bs.As. G.B.A. Norte,Volkswagen,Passat,2013,1.8 Confort Tsi 160cv,Azul,Nafta,4,Manual,1.8,Sedán,104000,Sí,Sí,Eléctrica,Delantera,5,70 L,160,4769,1470,1820,2712 mm,9800
Toyota RAV4 2.0 Tx,Capital Federal,Toyota,RAV4,2019,2.0 Tx,Plateado,Nafta,5,Automática,2.0,SUV,67000,,,Eléctrica,4x2,5,60 L,146,4570,1715,1845,2660 mm,35500
Ford Ecosport 1.5 Titanium 123cv 4x2 Automática,Bs.As. G.B.A. Sur,Ford,Ecosport,2021,1.5 Titanium 123cv 4x2 Automática,Gris,Nafta,5,Automática,1.5,SUV,41000,,Sí,Asistida,4x2,5,52 L,123,4241,1693,1821,2608 mm,19900
BMW X5 3.0 Xdrive 35i 306cv Pure Excellence,Capital Federal,BMW,X5,2017,3.0 Xdrive 35i 306cv Pure Excellence,Gris,Nafta,5,Automática,3.0,SUV,145000,Sí,No,Asistida,4x4,5,85 L,306,4886,1762,1938,2452 mm,52900
Volkswagen Polo 1.6 Msi Trendline At,Córdoba,Volkswagen,Polo,2018,1.6 Msi Trendline At,Blanco,Nafta,5,Automática,1.6,Hatchback,105000,,,Hidráulica,Delantera,5,50 L,110,4384,1465,1699,2552 mm,17500000
Toyota Hilux Pick-up 3.0tdi,Mendoza,Toyota,Hilux Pick-Up,2013,3.0 Tdi,,Diésel,4,,,,180000,,,,,,,,,,,,26000
Dodge Journey SE 2.4,Bs.As. G.B.A. Oeste,Dodge,Journey,2013,SE 2.4,,Nafta,5,Automática,2.4,SUV,155000,,Sí,Hidráulica,4x2,5,78 L,170,4887,1692,1903,2699 mm,12000
Volkswagen Amarok 2.0 Cd Tdi 180cv 4x4 Highline Pack At,Bs.As. G.B.A. Norte,Volkswagen,Amarok,2023,2.0 Cd Tdi 180cv 4x4 Highline Pack At,Gris,Diésel,4,Automática,2.0,Pick-Up,15000,Sí,,Hidráulica,4x4,5,80 L,180,5254,1834,1944,3095 mm,37800
Renault Kwid 1.0 Sce 66cv Life,Corrientes,Renault,Kwid,2018,1.0 Sce 66cv Life,Plateado,Nafta,5,Manual,1.0,Hatchback,60400,,,,Delantera,5,50 L,66,3680,1474,1752,2423 mm,12660000
Mercedes-Benz Sprinter 311 Cdi Street Furgón 3250 Tn V2,Bs.As. G.B.A. Sur,,Sprinter,2021,311 Cdi Street Furgón 3250 Tn V2,Blanco,Diésel,2,Manual,2.1,Furgón,17000,,Sí,Hidráulica,Delantera,20,75 L,150,6995,2860,1994,4025 mm,42000
Peugeot 206 1.4 Active 75cv,Bs.As. G.B.A. Norte,Peugeot,206,2008,1.4 Active 75cv,Gris,Nafta,5,Manual,1.4,Hatchback,106000,,,Mecánica,Delantera,5,50 L,75,3835,1426,1652,2442 mm,5500
Volkswagen Polo 1.6 Msi Trendline At,Bs.As. G.B.A. Oeste,Volkswagen,Polo,2022,1.6 Msi Trendline At,,Nafta,5,Automática,1.6,Hatchback,5000,,,Hidráulica,Delantera,5,50 L,110,4384,1465,1699,2552 mm,19000
Renault Sandero 1.6 16v Life,Capital Federal,Renault,Sandero,2020,1.6 16v Life,Gris,Nafta,5,Manual,1.6,Hatchback,66940,Sí,,Asistida,Delantera,5,50 L,115,4060,1536,1733,2590 mm,16000000
Volkswagen Vento 2.0 Tsi Gli 211cv App Connect,Capital Federal,Volkswagen,Vento,2017,2.0 Tsi Gli 211cv App Connect,Blanco,Nafta,4,Manual,2.0,Sedán,50000,Sí,Sí,Hidráulica,Delantera,5,55 L,211,4659,1473,1778,2651 mm,25500
Nissan Frontier 2.3bt Platinum 4x4 At L22,Capital Federal,Nissan,Frontier,2024,2.3bt Platinum 4x4 At L22,Gris,Diésel,4,Automática,2.3,Pick-Up,1111,Sí,,Hidráulica,4x4,5,80 L,190,5260,1850,1790,3150 mm,52950000
Renault Clio PACK PLUS,Bs.As. Costa Atlántica,Renault,Clio,2009,PACK PLUS,,Nafta,4,Manual,1.2,Hatchback,188000,,,Hidráulica,Delantera,5,50 L,75,3813,1417,1639,2472 mm,5800
Mercedes-Benz Clase C 1.8 C250 Coupe Sport B.efficiency At,Bs.As. G.B.A. Oeste,,Clase C,2012,1.8 C250 Coupe Sport B.efficiency At,Gris,Nafta,4,Automática,1.8,Sedán,121000,Sí,Sí,Asistida,Delantera,5,66 L,204,4581,1445,1770,2760 mm,19990
Toyota SW4 2.8 Srx 204Cv 4X4 7As At,Bs.As. G.B.A. Oeste,Toyota,SW4,2022,2.8 Srx 204Cv 4X4 7As At,Blanco,Diésel,5,Automática,2.8,SUV,25000,,,,4x4,7,80 L,204,4795,1835,1855,2745 mm,47000
Jeep Renegade 2.4 Trailhawk At9 4x4,Capital Federal,Jeep,Renegade,2018,2.4 Trailhawk At9 4x4,Rojo,Diésel,5,Automática,2.4,SUV,75000,Sí,,Hidráulica,4x4,5,60 L,170,4624,1670,2359,2570 mm,22800
Volkswagen Amarok 2.0 Cd Tdi 180cv 4x4 Trendline At,Capital Federal,Volkswagen,Amarok,2016,2.0 Cd Tdi 180cv 4x4 Trendline At,,Diésel,4,Automática,2.0,Pick-Up,65600,Sí,,Hidráulica,4x4,5,80 L,180,5254,1834,1944,3095 mm,32000000
Honda Civic 2.0 Ex 2017,Córdoba,Honda,Civic,2017,2.0 Ex 2017,,Nafta,3,Manual,2.0,Hatchback,88000,,,,Delantera,5,56 L,200,4637,1433,1778,2651 mm,23000000
Renault Duster 2.0 4x2 Privilege 138cv,Neuquén,Renault,Duster,2011,2.0 4x2 Privilege 138cv,,Nafta,5,Manual,2.0,SUV,111000,,,Hidráulica,4x2,5,50 L,138,4315,1695,1822,2673 mm,11000
Toyota Corolla 2.0 Xei Cvt 170cv,Jujuy,Toyota,Corolla,2023,2.0 Xei Cvt 170cv,Azul,Nafta,4,Automática,2.0,Sedán,1086,Sí,Sí,Eléctrica,Delantera,5,57 L,170,4630,1435,1780,2700 mm,25000
Fiat Palio 1.4 Fire Pack Top,Córdoba,Fiat,Palio,2016,1.4 Fire Pack Top,Rojo,Nafta,5,Manual,1.4,Hatchback,112000,,Sí,Hidráulica,Delantera,5,48 L,82,3827,1444,1922,3550 mm,11000
Fiat Punto 1.4 Elx,Bs.As. G.B.A. Norte,Fiat,Punto,2010,1.4 Elx,,Nafta,5,Manual,1.4,Hatchback,144000,,Sí,Hidráulica,Delantera,5,48 L,82,4030,1505,1683,2467 mm,6900
Ford Ranger 3.2 Cd Xls Tdci 200cv Manual 4x2,Bs.As. G.B.A. Norte,Ford,Ranger,2019,3.2 Cd Xls Tdci 200cv Manual 4x2,Blanco,Diésel,4,Manual,3.2,Pick-Up,97000,Sí,,Eléctrica,4x2,5,80 L,200,5359,1815,1740,2620 mm,24800
Renault Clio 1.2 F2 Pack Plus,Bs.As. G.B.A. Oeste,Renault,Clio,2007,1.2 F2 Pack Plus,,Nafta,4,Manual,1.2,Sedán,196000,,,,Delantera,5,50 L,75,4150,1435,1639,2472 mm,5500000
Volkswagen Gol 1.6 I Power 701,Bs.As. G.B.A. Sur,Volkswagen,Gol,2011,1.6 I Power 701,Negro,Nafta,3,Manual,1.6,Hatchback,101000,No,Sí,Mecánica,Delantera,5,51 L,92,3951,1414,1656,2465 mm,7500
Volkswagen Saveiro 1.6 Gp Ce 101cv Safety,Bs.As. G.B.A. Sur,Volkswagen,Saveiro,2014,1.6 Gp Ce 101cv Safety,Blanco,Nafta,2,Manual,1.6,Pick-Up,111300,,,Hidráulica,Delantera,2,55 L,101,4493,1497,1708,2750 mm,14888000
Ford Ecosport 1.5 Sel Mt,Tucumán,Ford,Ecosport,2018,1.5 Sel Mt,Gris,Nafta,5,,,SUV,98000,,,,,,,,,,,,18000000
Volkswagen Amarok 2.0 Cs Tdi 140cv Trendline 4x4,Bs.As. Costa Atlántica,Volkswagen,Amarok,2018,2.0 Cs Tdi 140cv Trendline 4x4,,Diésel,2,Manual,2.0,Pick-Up,28000,,,Hidráulica,4x4,3,80 L,140,5254,1820,1944,3095 mm,26000
Volkswagen Amarok 2.0 Cd Tdi 140cv Trendline,Bs.As. G.B.A. Oeste,Volkswagen,Amarok,2018,2.0 Cd Tdi 140cv Trendline,Plateado,Diésel,4,Manual,2.0,Pick-Up,116500,No,Sí,,4x2,5,80 L,140,5254,1834,1944,3095 mm,10000000
Mercedes-Benz Clase GLC 3.0 Glc Coupé 43 4matic 390 Cv,Neuquén,,Clase GLC,2022,3.0 Glc Coupé 43 4matic 390 Cv,Blanco,Nafta,5,Automática,3.0,Coupé,11000,,Sí,Eléctrica,4x4,5,56 L,390,4417,1494,1890,2873 mm,180000
Fiat Cronos 1.3 Drive Mt,Bs.As. Costa Atlántica,Fiat,Cronos,2021,1.3 Drive Mt,Blanco,Nafta/GNC,4,Manual,1.3,,53415,,Sí,,,,,,,,,,17900000
Honda CR-V 2.0 4x4 Si,Bs.As. G.B.A. Sur,Honda,CR-V,2001,2.0 4x4 Si,,Nafta,5,Manual,2.0,SUV,211000,,,,4x4,5,58 L,146,4520,1675,1750,2620 mm,8000
Honda Accord 2.4 Ex-l Mt,Bs.As. G.B.A. Sur,Honda,Accord,2011,2.4 Ex-l Mt,Plateado,Nafta,4,Manual,2.4,Sedán,150000,Sí,Sí,Hidráulica,Delantera,5,65 L,182,4890,1475,1850,2775 mm,10000
Ford Ecosport 2.0 Gdi Titanium 170cv 4x2,Bs.As. G.B.A. Sur,Ford,Ecosport,2020,2.0 Gdi Titanium 170cv 4x2,Blanco,Nafta,5,Automática,2.0,SUV,105500,,Sí,Asistida,4x2,5,52 L,170,4241,1693,1821,2608 mm,24400000
Peugeot 3008 1.6 Premium Plus Thp 156cv,Capital Federal,Peugeot,3008,2012,1.6 Premium Plus Thp 156cv,Rojo,Nafta,5,Manual,1.6,Monovolumen,148000,Sí,Sí,Asistida,Delantera,5,60 L,156,4365,1639,1837,2613 mm,11500
Hyundai H1 2.5 Full 12 Pas,Corrientes,Hyundai,H1,2014,2.5 Full 12 Pas,,Diésel,4,Manual,2.5,Monovolumen,59000,,,,Trasera,12,,136,,,,,38000000
Volkswagen Polo 1.6 16v 2017,Bs.As. G.B.A. Norte,Volkswagen,Polo,2017,1.6,Gris,Nafta,4,Automática,1.6,,131400,,Sí,Hidráulica,,,,,,,,,11999
Chevrolet Cruze 1.4 Midnight At Sedan,Capital Federal,Chevrolet,Cruze,2022,1.4 Midnight At Sedan,Gris,Nafta,4,Automática,1.4,Sedán,38000,Sí,,Eléctrica,Delantera,5,52 L,153,4665,1484,2042,2700 mm,26200000
Renault Duster 2.0 4x2 Privilege 138cv,Bs.As. G.B.A. Sur,Renault,Duster,2012,2.0 4x2 Privilege 138cv,,Nafta,5,Manual,2.0,SUV,118350,,,Hidráulica,4x2,5,50 L,138,4315,1695,1822,2673 mm,12000
Renault Kangoo Ii Express Confort 5a 1.6 Sce,Capital Federal,Renault,Kangoo,2018,Ii Express Confort 5a 1.6 Sce,,Nafta,3,Manual,1.6,Furgón,100000,,,Hidráulica,Delantera,2,52 L,114,4010,1860,1672,2600 mm,14500
Fiat Palio 1.4 Attractive Mt,Capital Federal,Fiat,Palio,2015,1.4 Attractive Mt,Negro,Nafta,5,Manual,1,Hatchback,92068,No,No,Asistida,4x2,5,48 L,85,3875,1504,1922,4025 mm,9700000
Citroën C4 2.0 Exclusive Bva Am71,Bs.As. G.B.A. Sur,,C4,2011,2.0 Exclusive Bva Am71,Gris,Nafta,5,Automática,2.0,Hatchback,90000,Sí,Sí,Asistida,Delantera,5,60 L,143,4260,1471,1735,2620 mm,9900
Renault Sandero Stepway 1.6 Confort 105cv,Bs.As. G.B.A. Sur,Renault,Sandero Stepway,2010,1.6 Confort 105cv,Plateado,Nafta,5,Manual,1.6,Hatchback,120000,,,Hidráulica,Delantera,5,50 L,105,4091,1630,1751,2588 mm,10500000
Honda Civic 1.7 Ex At,Bs.As. G.B.A. Norte,Honda,Civic,2005,1.7 Ex At,Gris,Nafta,4,Automática,1.7,Sedán,375000,,Sí,Hidráulica,Delantera,5,50 L,127,4435,1455,1715,2620 mm,7900000
Toyota Corolla 2.0 Gr-Sport Cvt,Bs.As. Costa Atlántica,Toyota,Corolla,2024,2.0 Gr-Sport Cvt,,Nafta,4,Automática,2.0,Sedán,3000,,,,Delantera,5,57 L,171,4630,1435,1780,2700 mm,32500
Ford Ecosport 1.5 Titanium 123cv 4x2 Automática,Bs.As. G.B.A. Norte,Ford,Ecosport,2019,1.5 Titanium 123cv 4x2 Automática,,Nafta,5,Automática,1.5,SUV,84400,,Sí,Asistida,4x2,5,52 L,123,4241,1693,1821,2608 mm,17400
Citroën C4 Cactus 1.6 Vti 115 At6 Shine Bi Tono,Capital Federal,,C4 Cactus,2019,1.6 Vti 115 At6 Shine Bi Tono,Gris,Nafta,5,Automática,1.6,SUV,47000,,,,Delantera,5,55 L,115,4170,1534,1979,2600 mm,18500
Jeep Renegade 1.8 LONGITUDE AT 4x2,Capital Federal,Jeep,Renegade,2018,1.8 LONGITUDE AT 4x2,Negro,Nafta,4,Automático,1,SUV,14144,No,No,Asistida,4x2,5,60 L,130,4624,1670,1798,2570 mm,24050000
Honda Civic Exl - 2018,Santa Fe,Honda,Civic,2018,Exl - 2018,Blanco,Nafta,4,Automática,2.0,Sedán,117700,,Sí,,Delantera,5,56 L,200,4637,1433,1778,2651 mm,26500000
Hyundai Tucson 2.0 Gls 154cv 6mt 4wd,Córdoba,Hyundai,Tucson,2015,2.0 Gls 154cv 6mt 4wd,Blanco,Nafta,5,Manual,2.0,SUV,207500,,,Hidráulica,4x4,5,58 L,154,4410,1655,1830,2630 mm,18000000
Volkswagen Saveiro 1.6 Gp 101cv Power,Bs.As. G.B.A. Norte,Volkswagen,Saveiro,2007,1.6 Gp Cd 101cv Power,Blanco,Nafta,2,Manual,1.6,Pick-Up,250000,No,,Hidráulica,4x2,,,,,,,,7000
Jeep Renegade 1.8 Longitude At6,Bs.As. G.B.A. Oeste,Jeep,Renegade,2022,1.8 Longitude At6,Blanco,Nafta,5,Automática,1.8,SUV,51800,Sí,,Hidráulica,4x2,5,60 L,130,4624,1670,1798,2570 mm,29600000
Citroën C3 1.6 16v Vti 115 Feel Pack,Bs.As. G.B.A. Sur,,C3,2024,1.6 16v Vti 115 Feel Pack,Blanco,Nafta,5,Automática,1.6,Hatchback,1000,No,Sí,Eléctrica,Delantera,5,,,,,,,23650000
Toyota Corolla 1.8 Xei Mt Pack 140cv,Bs.As. G.B.A. Sur,Toyota,Corolla,2019,1.8 Xei Mt Pack 140cv,Gris,Nafta,4,Manual,1.8,Sedán,38440,Sí,,Eléctrica,Delantera,5,57 L,140,4620,1460,1775,2700 mm,19900
Citroën C4 1.6 X Am71,Bs.As. G.B.A. Sur,,C4,2010,1.6 X Am71,Dorado,Nafta,5,Manual,1.6,Hatchback,185000,Sí,Sí,Asistida,Delantera,5,60 L,110,4260,1471,1728,2703 mm,5600000
Peugeot 207 1.4 Allure 75cv,Bs.As. G.B.A. Sur,Peugeot,207,2016,1.4 Allure 75cv,,Nafta,5,Manual,1.4,Hatchback,71000,,Sí,Hidráulica,Delantera,5,50 L,75,3872,1446,1720,2540 mm,9000
Volkswagen Amarok 3.0 V6 Extreme,Bs.As. G.B.A. Norte,Volkswagen,Amarok,2019,3.0 V6 Extreme,Azul,Diésel,4,Automática,3.0,Pick-Up,160000,,Sí,,4x4,5,80 L,224,5254,1834,1944,3095 mm,42000
Peugeot 408 1.6 Sport Thp 163cv,Bs.As. G.B.A. Norte,Peugeot,408,2015,1.6 Sport Thp 163cv,,Nafta,4,Automática,1.6,Sedán,154000,Sí,,Asistida,Delantera,5,60 L,163,4690,1505,1815,2710 mm,13000000
Citroën Berlingo Furgon 1.6 Vti 115 Business Mixto,Bs.As. G.B.A. Sur,,Berlingo Furgon,2021,1.6 Vti 115 Business Mixto,Blanco,Nafta,3,Manual,1.6,Furgón,56000,,,Hidráulica,Delantera,2,60 L,115,4137,1804,1960,2693 mm,8000
Audi A3 Sportback 1.8 T Fsi Stronic 160cv,Bs.As. G.B.A. Sur,Audi,A3 Sportback,2012,1.8 T Fsi Stronic 160cv,Negro,Nafta,5,Automática,1.8,Hatchback,135000,No,Sí,Asistida,Delantera,5,55 L,160,4292,1423,1854,2810 mm,12500
Ford F-100 3.6 Lujo,Bs.As. Costa Atlántica,Ford,F-100,1991,3.6 Lujo,Blanco,Nafta/GNC,2,Manual,3.6,Pick-Up,45000,,,Hidráulica,4x4,3,110 L,103,5345,1935,1815,2710 mm,18000
Renault Sandero 1.6 Pack Plus 90cv,Bs.As. G.B.A. Sur,Renault,Sandero,2012,1.6 Pack Plus 90cv,Negro,Nafta,5,Manual,1.6,Hatchback,92000,,,Hidráulica,Delantera,5,50 L,90,4023,1528,1746,2591 mm,9500000
Chevrolet Tracker 1.2 Turbo Ltz At,Buenos Aires Interior,Chevrolet,Tracker,2024,1.2 Turbo Ltz At,Blanco,Nafta,5,Automática,1.2,SUV,1500,Sí,Sí,Eléctrica,4x2,5,44 L,132,4270,1626,1791,2570 mm,35195000
Ford Ka 1.0 Viral,Buenos Aires Interior,Ford,Ka,2006,1.0 Viral,Negro,Nafta,3,Manual,1.0,Hatchback,170000,,Sí,Mecánica,Delantera,4,42 L,65,3677,1368,1631,2448 mm,5500000
Peugeot 308 1.6 Allure Pack Hdi 115cv,Bs.As. G.B.A. Norte,Peugeot,308,2019,1.6 Allure Pack Hdi 115cv,Gris,Diésel,5,Manual,1.6,Hatchback,88000,Sí,,Hidráulica,Delantera,5,60 L,115,4292,1518,1814,2608 mm,15900
Volkswagen Gol Trend 1.6 Pack I Plus 101cv,Bs.As. G.B.A. Sur,Volkswagen,Gol Trend,2012,1.6 Pack I Plus 101cv,,Nafta,5,Manual,1.6,Hatchback,106000,,,Hidráulica,Delantera,5,55 L,101,3899,1464,1656,2466 mm,7200
Volkswagen Bora 2.0 Trendline,Bs.As. G.B.A. Oeste,Volkswagen,Bora,2006,2.0 Trendline,,Nafta,4,Manual,2.0,Sedán,134000,,,Hidráulica,Delantera,5,55 L,116,4376,1437,1739,2512 mm,8400000
Ford Ka 1.0 Fly Viral Usb/bluetooth,Bs.As. G.B.A. Oeste,Ford,Ka,2011,,Negro,Nafta,3,Manual,1.0,Hatchback,110000,,,Hidráulica,Delantera,5,45 L,63,3836,1420,1990,3078 mm,5000
Volkswagen Saveiro 1.6 Cross Gp Cd 110cv Pack High,Río Negro,Volkswagen,Saveiro,2018,1.6 Cross Gp Cd 110cv Pack High,Blanco,Nafta,2,Manual,1.6,Pick-Up,55000,,,Hidráulica,Delantera,2,55 L,110,4493,1497,1728,2753 mm,21500000
Nissan Frontier 2.3 Le Cd 4x4 At,Buenos Aires Interior,Nissan,Frontier,2021,2.3 Le Cd 4x4 At,Blanco,Diésel,4,Automática,2.3,Pick-Up,54000,Sí,,Hidráulica,4x4,5,80 L,190,5260,1850,1790,3150 mm,35000000
Peugeot 208 1.6 ACTIVE L20,Bs.As. G.B.A. Norte,Peugeot,208,2020,1.6 ACTIVE L20,Gris,Híbrido,4,Manual,1,Hatchback,86000,No,No,Asistida,4x2,5,55 L,115,3975,1470,1740,2540 mm,13300000
Honda CR-V 2.4 Lx At 2Wd,Corrientes,Honda,CR-V,2010,2.4 Lx At 2Wd,,Nafta,5,Automática,2.4,SUV,220000,Sí,,Eléctrica,4x2,5,58 L,170,4520,1680,1782,2640 mm,14800000
Renault Alaskan 2.3 T COMFORT MT 4x2,Capital Federal,Renault,Alaskan,2021,2.3 T COMFORT MT 4x2,Plateado,Diésel,4,Manual,1,Pick-Up,70051,No,No,Asistida,4x2,5,80 L,160,5230,1775,1850,3200 mm,22640000
Renault Sandero Stepway 1.6 16v Intense,Bs.As. G.B.A. Oeste,Renault,Sandero Stepway,2021,1.6 16v Intense,Dorado,Nafta,5,Manual,1.6,Hatchback,53500,Sí,,Hidráulica,Delantera,5,50 L,115,4066,1559,1761,2590 mm,16500
Renault Sandero Stepway 1.6 Confort 105cv,Bs.As. G.B.A. Norte,Renault,Sandero Stepway,2011,1.6 Confort 105cv,Negro,Nafta,5,Manual,1.6,Hatchback,111000,,,Hidráulica,Delantera,5,50 L,105,4091,1630,1751,2588 mm,10000000
Mercedes-Benz Vito 111 CDI FURGON MIXTO AA L15,Buenos Aires Interior,,Vito,2016,111 CDI FURGON MIXTO AA L15,Gris oscuro,Diésel,5,Manual,,Furgón,272772,Sí,Sí,Asistida,Delantera,7,70 L,,,,,,25500000
BMW Serie 1 1.5 118i Sport Line 136cv,Capital Federal,BMW,Serie 1,2017,1.5 118i Sport Line 136cv,Blanco,Nafta,5,Automática,1.5,Hatchback,68500,No,Sí,Eléctrica,Trasera,5,52 L,136,4325,1420,1765,2690 mm,27000
Toyota Hilux 3.0 D/cab 4x4 Srv,Bs.As. G.B.A. Sur,Toyota,Hilux,2005,,Dorado,Diésel,4,Manual,3.0,Pick-Up,397000,No,Sí,Hidráulica,4x4,3,65 L,125,4895,1730,1690,2860 mm,18500000
Ford Kuga 2.0 Titanium At Awd,Capital Federal,Ford,Kuga,2016,2.0 Titanium At Awd,Gris,Nafta,5,Automática,2.0,SUV,89000,Sí,,Eléctrica,Integral,5,60 L,180,4524,1684,1727,2587 mm,21500
Volkswagen Golf 1.8 Gti Highline Tap Cuero,Bs.As. G.B.A. Norte,Volkswagen,Golf,2001,1.8 Gti Highline Tap Cuero,,Nafta,5,Manual,1.8,Hatchback,160000,Sí,Sí,Hidráulica,Delantera,5,55 L,180,4149,1459,1735,2515 mm,10000
Ford Ranger 2.2 Cd Xl Tdci 150cv 4x2,Buenos Aires Interior,Ford,Ranger,2022,2.2 Cd Xl Tdci 150cv 4x2,Blanco,Diésel,4,Manual,2.2,Pick-Up,36000,,,Eléctrica,4x2,5,80 L,150,5359,1800,1860,3220 mm,25000
Toyota Yaris 1.5 107cv Xls Pack,Córdoba,Toyota,Yaris,2024,1.5 107cv Xls Pack,,Nafta,5,Automática,1.5,Hatchback,26000,Sí,Sí,,Delantera,5,42 L,107,3945,1510,1695,2550 mm,28500000
Nissan Tiida 1.8 Tekna,Córdoba,Nissan,Tiida,2008,1.8 Tekna,Gris,Nafta,5,Manual,1.8,Hatchback,233000,,,Hidráulica,Delantera,5,52 L,124,4295,1535,1695,2600 mm,5500
