Título,Ubicación,Marca,Modelo,Año,Versión,Color,Tipo de combustible,Puertas,Transmisión,Motor,Tipo de carrocería,Kilómetros,Piloto automático,Aire acondicionado,Dirección,Control de tracción,Capacidad de personas,Capacidad del tanque,Potencia,Largo,Altura,Ancho,Distancia entre ejes,Precio
Chevrolet Agile 1.4 Ltz Spirit 5P,Bs.As. G.B.A. Sur,Chevrolet,Agile,2013,1.4 Ltz Spirit 5P,,Nafta,5,Manual,1.4,Hatchback,165000,Sí,Sí,Hidráulica,Delantera,5,54 L,92,4063,1549,1840,2750 mm,7300
Nissan Frontier 2.3 Xe Cd 4x2 Mt,Córdoba,Nissan,Frontier,2023,2.3 Xe Cd 4x2 Mt,Gris,Diésel,4,Manual,2.3,Pick-Up,14000,Sí,,Hidráulica,4x2,5,80 L,190,5260,1850,1790,3150 mm,33000000
Nissan Kicks 1.6 Advance 120cv At,Buenos Aires Interior,Nissan,Kicks,2018,1.6 Advance 120cv At,Blanco,Nafta,5,Automática,1.6,Hatchback,94000,,Sí,,Delantera,5,41 L,120,4295,1590,1760,2610 mm,24000000
BMW X3 20i XDRIVE AT,Capital Federal,BMW,X3,2018,20i XDRIVE AT,Gris,Nafta,5,Automática,,SUV,78000,Sí,Sí,Asistida,Integral,5,67 L,245,4648,1661,1839,2640 mm,38900
Mercedes-Benz Clase A 1.3 A200 163cv Progressive Sedan,Capital Federal,,Clase A,2021,1.3 A200 163cv Progressive Sedan,Negro,Nafta,4,Automática,1.3,Sedán,89900,Sí,Sí,Asistida,Delantera,5,56 L,163,4292,1430,1720,2425 mm,36800
Renault Kangoo 1.5 Dci Stepway,Bs.As. G.B.A. Sur,Renault,Kangoo,2022,1.5 Dci Stepway,Blanco,Diésel,3,Manual,1.5,Monovolumen,25000,No,Sí,Hidráulica,DelanteraTipo de cargador1,2,52 L,89,4010,1860,1670,2600 mm,25000000
Ford Ranger Raptor 2.0l Biturbo Cabina Doble 4x4,Bs.As. G.B.A. Oeste,Ford,Ranger Raptor,2020,2.0l Biturbo Cabina Doble 4x4,Blanco,Diésel,4,Automática,2.0,Pick-Up,70000,Sí,,Eléctrica,4x4,5,80 L,213,5359,1873,1730,2670 mm,45000
Volkswagen Vento 1.4 TSI 250 HIGHLINE L20,Mendoza,Volkswagen,Vento,2020,1.4 TSI 250 HIGHLINE L20,Gris,Nafta,4,Automática,,Sedán,40283,,Sí,Hidráulica,Delantera,5,50 L,,,,,,37200000
Ford Ranger 3.2 Cd 4x2 Xlt At Tdci 200cv,Buenos Aires Interior,Ford,Ranger,2015,3.2 Cd 4x2 Xlt At Tdci 200cv,,Diésel,4,Automática,3.2,Pick-Up,650000,Sí,,Eléctrica,4x2,5,80 L,200,5359,1815,1825,2775 mm,21000000
Peugeot 207 1.6 Xt,Capital Federal,Peugeot,207,2008,1.6 Xt,Negro,Nafta,5,Manual,1.6,Hatchback,159000,,Sí,Hidráulica,Delantera,5,50 L,110,3872,1441,1669,2443 mm,5700
Volkswagen Gol Trend 1.6 Trendline 101cv,Río Negro,Volkswagen,Gol Trend,2017,1.6 Trendline 101cv,,Nafta,5,Manual,1.6,Hatchback,110600,,,,Delantera,5,55 L,101,3899,1464,1656,2466 mm,11000000
Renault Fluence 2.0 Dinamique Gnc Full Full,Bs.As. G.B.A. Sur,Renault,Fluence,2015,2.0 DINAMIQUE,Blanco,Nafta/GNC,4,,,,175000,,,,,,,,,,,,10000000
BMW Serie 1 2.0 Xdrive M135 Performance,Capital Federal,BMW,Serie 1,2022,2.0 Xdrive M135 Performance,Negro,Nafta,5,Automática,2.0,Hatchback,35600,Sí,Sí,Eléctrica,Integral,,,306,,,,,71000
Nissan Kicks 1.6 Exclusive Bt Cvt 120cv,Capital Federal,Nissan,Kicks,2023,1.6 Exclusive Bt Cvt 120cv,Rojo,Nafta,5,Automática,1.6,Hatchback,5500,,,,Delantera,5,41 L,120,4295,1590,1760,2610 mm,36000000
Jeep Compass 2.4 Limited Plus,Capital Federal,Jeep,Compass,2019,2.4 Limited Plus,Blanco,Nafta,5,Automática,2.4,SUV,70000,Sí,Sí,Asistida,4x2,5,60 L,174,4394,1650,2033,2636 mm,38000000
Mercedes-Benz Clase GLC 2.0 Glc300 4matic Coupe At,Bs.As. G.B.A. Norte,,Clase GLC,2024,2.0 Glc300 4matic Coupe At,Blanco,Nafta,5,Automática,2.0,,1111,Sí,Sí,Asistida,4x4,5,56 L,258,4417,1494,1890,2873 mm,155000
Peugeot 207 1.6 Xt,Capital Federal,Peugeot,207,2011,1.6 Xt,Gris,Nafta,5,Manual,1.6,Hatchback,103600,,Sí,Hidráulica,Delantera,5,50 L,110,3872,1441,1669,2443 mm,7000
Peugeot 208 1.6 Feline Tiptronic,Capital Federal,Peugeot,208,2024,1.6 Feline Tiptronic,Gris,Nafta,5,Automática,1.6,Hatchback,3720,Sí,Sí,Asistida,Delantera,5,47 L,115,4075,1453,1738,2538 mm,25200000
Volkswagen Polo 1.6 Msi Trendline,Bs.As. G.B.A. Sur,Volkswagen,Polo,2018,1.6 Msi Trendline,Gris,Nafta,5,Manual,1.6,Hatchback,91000,,Sí,Hidráulica,Delantera,5,50 L,110,4384,1465,1699,2552 mm,15500
Renault Duster Oroch Outsider,Buenos Aires Interior,Renault,Duster Oroch,2024,Outsider,Rojo,Nafta,4,Manual,1.3,Pick-Up,800,,,Hidráulica,4x4,5,50 L,110,4329,1683,1821,2829 mm,34500000
Peugeot 307 1.6 Xs,Bs.As. G.B.A. Sur,Peugeot,307,2005,1.6 Xs,Gris,Nafta,5,Manual,1.6,Hatchback,170500,,,,Delantera,5,60 L,110,4202,1510,1746,2608 mm,5500
Peugeot 307 CC 2.0 TIPTRONIC 143CV,Bs.As. Costa Atlántica,Peugeot,307,2008,CC 2.0 TIPTRONIC 143CV,,Nafta,2,Automática,2.0,Coupé,181000,,,,Delantera,5,60 L,143,4202,1510,1746,2608 mm,24000
Mini Cooper 1.5 F56 Pepper Wired 136cv,Mendoza,Mini,Cooper,2016,1.5 F56 Pepper Wired 136cv,,Nafta,3,Automática,1.5,Hatchback,62000,Sí,,Asistida,Delantera,5,40 L,136,3821,1414,1727,2462 mm,22000
Honda Civic 1.6 Coupe Si At,Capital Federal,Honda,Civic,1993,1.6 Coupe Si At,Plateado,Nafta,2,Automática,1.6,Coupé,181000,,,,Delantera,5,45 L,160,4450,1410,1705,2620 mm,9999
Volkswagen Gol 1.6 Gl,Córdoba,Volkswagen,Gol,1994,1.6 Gl,Gris,Nafta,3,Manual,1.6,Hatchback,145000,,,,Delantera,5,51 L,90,3883,1415,1621,2468 mm,5500000
Citroën C4 1.6 X Pack Plus,Córdoba,,C4,2015,1.6 X Pack Plus,Blanco,Nafta,5,Manual,1.6,Hatchback,137000,Sí,Sí,Asistida,Delantera,5,60 L,110,4260,1471,1728,2703 mm,8500
Peugeot 2008 1.6 Allure Tip,Bs.As. G.B.A. Sur,Peugeot,2008,2017,1.6 Allure Tip,,Nafta,5,Automática,1.6,SUV,71000,,,Eléctrica,Delantera,5,55 L,115,4159,1583,1739,2542 mm,13600
Renault Logan 1.6 Expression 85cv,Bs.As. G.B.A. Sur,Renault,Logan,2016,1.6 Expression 85cv,Gris,Nafta,4,Manual,1.6,Sedán,127000,,,Hidráulica,Delantera,5,50 L,85,4350,1529,1733,2635 mm,8000000
Mercedes-Benz Sprinter 2.1 411 Street 116cv 3250 V1 Tn,Bs.As. Costa Atlántica,,Sprinter,2014,2.1 411 Street 116cv 3250 V1 Tn,Blanco,Diésel,2,Manual,2.1,Furgón,290000,,Sí,Hidráulica,Delantera,5,75 L,150,5245,2430,1994,3025 mm,22000
Audi Q5 2.0 Tfsi 180cv Quattro,Bs.As. G.B.A. Sur,Audi,Q5,2010,2.0 Tfsi 180cv Quattro,Negro,Nafta,4,,,Crossover,134000,No,Sí,hydraulic,,5,,,,,,,21000
Peugeot 208 1.6 Gt Thp,Bs.As. G.B.A. Norte,Peugeot,208,2017,1.6 Gt Thp,,Nafta,5,Manual,1.6,Hatchback,95000,,Sí,Hidráulica,Delantera,5,55 L,165,3975,1470,1740,2540 mm,17000000
Toyota Hilux 2.4 Cd Sr 150cv 4x2,Bs.As. G.B.A. Sur,Toyota,Hilux,2022,2.4 Cd Sr 150cv 4x2,Plateado,Diésel,4,Manual,2.4,Pick-Up,9000,,Sí,Hidráulica,4x2,5,80 L,150,5260,1850,1855,2860 mm,36500000
Jeep Compass 2.4 LONGITUDE AT6 4X2 L18,Córdoba,Jeep,Compass,2021,2.4 LONGITUDE AT6 4X2 L18,Gris,Nafta,5,Automática,,SUV,60700,,Sí,Asistida,Delantera,5,52 L,,,,,,37700000
Volkswagen Virtus 1.6 Comfortline At,Bs.As. G.B.A. Norte,Volkswagen,Virtus,2021,1.6 Comfortline At,Gris,Nafta,4,Automática,1.6,Sedán,81000,,,Hidráulica,Delantera,5,50 L,110,4480,1468,1751,2650 mm,19000000
Volkswagen Virtus 1.4 Tsi Gts,Bs.As. G.B.A. Oeste,Volkswagen,Virtus,2021,1.4 Tsi Gts,Gris,Nafta,4,Automática,1.4,Sedán,11000,Sí,Sí,Hidráulica,Delantera,5,55 L,150,4230,1464,1656,2467 mm,25000
Citroën C4 Cactus 1.6 Vti 115 Feel Pk,Bs.As. G.B.A. Sur,,C4 Cactus,2019,1.6 Vti 115 Feel Pk,Blanco,Nafta,5,Manual,1.6,SUV,46100,,,,Delantera,5,55 L,115,4170,1534,1979,2600 mm,16000
Mercedes-Benz Clase GLC 2.0 Glc250 300 4matic At,Corrientes,,Clase GLC,2018,2.0 Glc250 300 4matic At,Negro,Nafta,5,Automática,2,Crossover,70000,No,Sí,assisted,4x4,5,56 L,211,4417,1494,1890,2873 mm,58000
Citroën C3 1.6 Vti 115 At6 Feel,Bs.As. G.B.A. Norte,,C3,2019,1.6 Vti 115 At6 Feel,Blanco,Nafta,5,Automática,1.6,Hatchback,83000,,Sí,Eléctrica,Delantera,5,55 L,115,3944,1521,1728,2460 mm,12300
Ford Ranger 3.2 Cd 4x2 Xls At Tdci 200cv,Santa Fe,Ford,Ranger,2015,3.2 Cd 4x2 Xls At Tdci 200cv,,Diésel,4,Automática,3.2,Pick-Up,125000,Sí,,Eléctrica,4x2,5,80 L,200,5359,1815,1760,2700 mm,23000000
Fiat Cronos 1.3 Drive Mt,Bs.As. G.B.A. Sur,Fiat,Cronos,2024,1.3 Drive Mt,Plateado,Nafta,4,Manual,1.3,Sedán,3000,,Sí,Eléctrica,Delantera,5,48 L,99,4364,1508,1724,2521 mm,6500
Volkswagen Polo 1.6 Msi Trendline,Bs.As. Costa Atlántica,Volkswagen,Polo,2023,1.6 Msi Trendline,,Nafta,5,Manual,1.6,Hatchback,23500,,,Hidráulica,Delantera,5,50 L,110,4384,1465,1699,2552 mm,16500
Fiat Palio 1.4 Fire,Bs.As. G.B.A. Sur,Fiat,Palio,2010,1.4 Fire,Gris,Nafta,5,Manual,1.4,Hatchback,131000,,Sí,Mecánica,Delantera,5,48 L,82,3827,1444,1922,3000 mm,7000
Ford Ranger 2.2 Cd Xl Tdci 125cv 4x4,Neuquén,Ford,Ranger,2017,2.2 Cd Xl Tdci 125cv 4x4,,Diésel,4,Manual,2.2,Pick-Up,243000,,,Eléctrica,4x4,5,80 L,125,5359,1800,1860,3220 mm,22000000
Volkswagen Gol Trend 1.6 Trendline 101cv,Capital Federal,Volkswagen,Gol Trend,2021,1.6 Trendline 101cv,Blanco,Nafta,5,Manual,1.6,Hatchback,90000,,,,Delantera,5,55 L,101,3899,1464,1656,2466 mm,18500000
Volkswagen Scirocco 1.4 Tsi 160cv,Córdoba,Volkswagen,Scirocco,2012,1.4 Tsi 160cv,Azul,Nafta,2,Manual,1.4,Coupé,110000,Sí,Sí,Asistida,Delantera,4,55 L,160,4255,1400,1820,2578 mm,32000000
Volkswagen T-Cross 1.0 200 Tsi Highline Aut,Capital Federal,Volkswagen,T-Cross,2024,1.0 200 Tsi Highline Aut,Blanco,Nafta,5,Automática,1.0,SUV,1111,Sí,Sí,Eléctrica,4x2,5,64 L,116,4199,1598,1760,2651 mm,31202000
Peugeot 308 1.6 Feline Thp 165cv Tiptronic,Capital Federal,Peugeot,308,2021,1.6 Feline Thp 165cv Tiptronic,Plateado,Nafta,5,Automática,1.6,Hatchback,53600,Sí,No,Hidráulica,Delantera,5,60 L,165,4292,1518,1814,2608 mm,23800000
Volkswagen Gol 1.6 I Power 701,Capital Federal,Volkswagen,Gol,2009,1.6 I Power 701,Gris,Nafta,3,Manual,1.6,Hatchback,137000,No,,Mecánica,Delantera,5,51 L,92,3951,1414,1651,2468 mm,6100
Chevrolet Meriva 1.8 Gl,Bs.As. G.B.A. Norte,Chevrolet,Meriva,2011,1.8 Gl,,Nafta,5,Manual,1.8,Monovolumen,171300,,Sí,Hidráulica,Delantera,5,56 L,106,4042,1624,1645,2468 mm,6500
Mercedes-Benz Sprinter 2.1 411 Street 116cv 3250 V1 Tn,Bs.As. G.B.A. Norte,,Sprinter,2013,2.1 411 Street 116cv 3250 V1 Tn,,Diésel,2,Manual,2.1,Furgón,145000,,Sí,Hidráulica,Delantera,5,75 L,150,5245,2430,1994,3025 mm,21500
Mercedes-Benz Sprinter 416 Cdi Combi 3665 15+1 Te Con Cámara,Bs.As. G.B.A. Norte,,Sprinter,2021,,Blanco,Diésel,2,Manual,2.1,,48000,,Sí,Hidráulica,Delantera,20,75 L,150,6995,2860,1994,4025 mm,56200000
Kia Sportage 2.0 Ex Mt 4x2 Esp,Capital Federal,Kia,Sportage,2008,2.0 Ex Mt 4x2 Esp,Gris,Nafta,5,Manual,2.0,SUV,200000,Sí,,Hidráulica,4x2,5,58 L,142,4350,1730,1800,2630 mm,8500
Peugeot 308 1.6 Feline Thp 165cv Tiptronic,Bs.As. G.B.A. Norte,Peugeot,308,2020,1.6 Feline Thp 165cv Tiptronic,Plateado,Nafta,5,Automática,1.6,Hatchback,60000,Sí,,Hidráulica,Delantera,5,60 L,165,4292,1518,1814,2608 mm,16900
Peugeot 308 2.0 Feline 143cv,Bs.As. G.B.A. Sur,Peugeot,308,2012,2.0 Feline 143cv,Plateado,Nafta,5,Manual,2.0,Hatchback,153300,,,Hidráulica,Delantera,5,60 L,143,4276,1519,1815,2608 mm,12800000
Volkswagen Gol Trend 1.6 Highline 101cv 3p,Bs.As. G.B.A. Norte,Volkswagen,Gol Trend,2015,1.6 Highline 101cv 3p,,Nafta,3,Manual,1.6,Hatchback,65000,,,,Delantera,5,55 L,101,3899,1464,1656,2466 mm,10500
Fiat Palio 1.4 Fire Pack Confort,Bs.As. G.B.A. Sur,Fiat,Palio,2017,1.4 Fire Pack Confort,Blanco,Nafta,5,Manual,1.4,Hatchback,107000,,Sí,Hidráulica,Delantera,5,48 L,82,3827,1444,1922,3550 mm,11000000
Volkswagen Vento 2.0 Sportline Tsi 200cv,Bs.As. G.B.A. Oeste,Volkswagen,Vento,2012,2.0 Sportline Tsi 200cv,,Nafta,4,Manual,2.0,Sedán,100000,Sí,Sí,Eléctrica,Delantera,5,55 L,200,4618,1453,1778,2651 mm,15500
Peugeot 408 1.6 Feline Hdi 115cv,Córdoba,Peugeot,408,2016,1.6 Feline Hdi 115cv,Gris,Diésel,4,Manual,1.6,Sedán,103000,Sí,Sí,Eléctrica,Delantera,5,60 L,115,4690,1505,1800,2710 mm,14000000
Chevrolet S10 2.8 4x2 Dc Dlx,Bs.As. G.B.A. Sur,Chevrolet,S10,2006,2.8 4x2 Dc Dlx,Blanco,Diésel,4,Manual,2.8,Pick-Up,260000,No,Sí,Hidráulica,4x2,5,76 L,200,5367,1889,1820,2700 mm,8900
Ford Ecosport 1.5 Se 123cv 4x2,Bs.As. G.B.A. Oeste,Ford,Ecosport,2018,1.5 Se 123cv 4x2,Azul,Nafta,5,Manual,1.5,SUV,83000,No,Sí,Asistida,4x2,5,52 L,123,4241,1693,1821,2608 mm,21200000
Volkswagen Vento 2.5 Advance Plus 170cv,Santa Fe,Volkswagen,Vento,2016,2.5 Advance Plus 170cv,Rojo,Nafta,4,Manual,2.5,Sedán,165000,Sí,Sí,Eléctrica,Delantera,5,55 L,170,4659,1473,1778,2651 mm,18000000
Toyota Corolla 1.8 Hev Xei Ecvt,Santa Fe,Toyota,Corolla,2023,1.8 Hev Xei Ecvt,Gris,Híbrido/Nafta,4,Automática,1.8,Sedán,1234,Sí,,Eléctrica,Delantera,5,57 L,98,4630,1435,1780,2700 mm,30500
Renault Sandero 1.6 Privilege Nav 105cv,Córdoba,Renault,Sandero,2013,1.6 Privilege Nav 105cv,Negro,Nafta,5,Manual,1.6,Hatchback,81282,,,Hidráulica,Delantera,5,50 L,105,4023,1528,1746,2591 mm,13900000
Toyota Hilux 3.0 Doble Cabina 4x2,Córdoba,Toyota,Hilux,2006,3.0 doble cabina 4x2,,Diésel,5,,,,213000,,,,,,,,,,,,13000
Ford Focus II 2.0 Trend Plus,Bs.As. G.B.A. Sur,Ford,Focus II,2013,2.0 Trend Plus,Blanco,Nafta,5,Manual,2.0,Hatchback,160000,,Sí,Asistida,Delantera,5,55 L,145,4337,1500,1850,2690 mm,8700
Fiat Idea 1.6 Essence 115cv,Capital Federal,Fiat,Idea,2012,1.6 Essence 115cv,Negro,Nafta,5,Manual,1.6,Monovolumen,134600,,Sí,Hidráulica,Delantera,5,48 L,115,3955,1644,2020,2760 mm,8500000
Volkswagen Voyage 1.6 Comfortline 101cv,Bs.As. G.B.A. Oeste,Volkswagen,Voyage,2011,1.6 Comfortline 101cv,,Nafta,4,Manual,1.6,Sedán,100000,,,Hidráulica,Delantera,5,55 L,101,4230,1464,1656,2465 mm,100000
Toyota Corolla 1.8 Se-g Mt 136cv,Capital Federal,Toyota,Corolla,2013,1.8 Se-g Mt 136cv,,Nafta,4,Manual,1.8,Sedán,240000,,,Eléctrica,Delantera,5,57 L,136,4540,1465,1760,2600 mm,12000
Volkswagen Fox 1.6 Comfortline 5 p,Bs.As. G.B.A. Oeste,Volkswagen,Fox,2007,1.6 Comfortline 5 p,,Nafta,5,Manual,1.6,Hatchback,135000,,,Hidráulica,Delantera,5,50 L,,3804,1544,1640,2464 mm,7500
Ford Focus 2 2.0 Exe Sedan Trend Plus,Capital Federal,Ford,Focus 2,2012,2.0 Exe Sedan Trend Plus,,Nafta,4,Manual,2.0,Sedán,110000,,,Asistida,Delantera,5,55 L,145,4481,1497,1809,2702 mm,9175
Volkswagen The Beetle 2.0 Sport Dsg,Capital Federal,Volkswagen,The Beetle,2017,2.0 Sport Dsg,,Nafta,3,Automática,2.0,Hatchback,77000,,,Hidráulica,Delantera,4,55 L,211,4278,1486,1808,2537 mm,27500
Volkswagen Up! 1.0 Pepper 101cv,Capital Federal,Volkswagen,,2018,1.0 Pepper 101cv,Rojo,Nafta,5,Manual,1.0,Hatchback,82100,,Sí,Eléctrica,Delantera,5,50 L,101,3605,1500,1645,2421 mm,14998
Renault Captur 2.0 Zen,Bs.As. G.B.A. Sur,Renault,Captur,2017,2.0 Zen,Blanco,Nafta,5,Manual,2.0,SUV,101000,,,,Delantera,5,45 L,143,4122,1556,1778,2670 mm,17300000
Volkswagen Amarok Trendline,Bs.As. G.B.A. Sur,Volkswagen,Amarok,2015,Trendline,Dorado,Nafta,4,Manual,2.0,Pick-Up,79000,Sí,No,Hidráulica,4x2,5,80 L,180,5254,1834,1944,3095 mm,18500
"Golf Vr6 2.8 175 Hp, 3 Puertas, Coupé",Córdoba,Volkswagen,Golf,1998,Vr6 2.8,Rojo,Nafta,3,Manual,2.8,Coupé,190000,,Sí,Hidráulica,,,,,,,,,10500000
Toyota Yaris 1.5 107cv Xls Cvt,Bs.As. G.B.A. Norte,Toyota,Yaris,2020,1.5 107cv Xls Cvt,Plateado,Nafta,5,Automática,1.5,Hatchback,60100,,,,Delantera,5,42 L,107,3945,1510,1695,2550 mm,18000
Chevrolet Cruze 1.8 Ltz Mt 141cv,Bs.As. G.B.A. Sur,Chevrolet,Cruze,2014,1.8 Ltz Mt 141cv,Gris,Nafta,4,Manual,1.8,Sedán,119000,Sí,Sí,Hidráulica,Delantera,5,60 L,141,4597,1477,1677,2467 mm,14300000
Toyota Hilux 2.8 Cd Srv 177cv 4x4 At,Buenos Aires Interior,Toyota,Hilux,2021,2.8 Cd Srv 177cv 4x4 At,,Diésel,4,Automática,2.8,Pick-Up,100000,Sí,,Hidráulica,4x4,5,80 L,177,5260,1850,1855,2860 mm,49500000
Toyota Hilux SW4 4X4 SRX AT 7 Asiento,Bs.As. G.B.A. Oeste,Toyota,Hilux SW4,2016,4X4 SRX AT 7 Asiento,,Diésel,5,Automática,2.8,SUV,250000,,,Hidráulica,4x4,7,80 L,177,4705,1850,1840,2750 mm,32000
Renault Kangoo Ii Express Confort 5a 1.5 Dci,Córdoba,Renault,Kangoo,2020,Ii Express Confort 5a 1.5 Dci,Blanco,Diésel,4,Manual,1.5,Furgón,73100,,,Hidráulica,Delantera,4,50 L,89,4397,1847,1760,2808 mm,21900000
Toyota Corolla 1.8 Se-g Cvt 140cv,Capital Federal,Toyota,Corolla,2018,1.8 Se-g Cvt 140cv,,Nafta,4,Automática,1.8,Sedán,110000,Sí,,Eléctrica,Delantera,5,57 L,140,4620,1460,1775,2700 mm,18000
Ford Focus II 2.0 Exe Sedan Trend,Capital Federal,Ford,Focus II,2012,2.0 Exe Sedan Trend,,Nafta,4,Manual,2.0,Sedán,141000,,,Asistida,Delantera,5,55 L,145,4481,1497,1809,2702 mm,8400
Volkswagen Tiguan 2.0 Sport & Style Tsi 200cv Tiptronic,Bs.As. G.B.A. Norte,Volkswagen,Tiguan,2013,,,Nafta,5,Automática,2.0,SUV,159000,Sí,,Eléctrica,4x4,5,64 L,200,4427,1703,1809,2605 mm,13900
Jeep Renegade 1.8 Sport,Córdoba,Jeep,Renegade,2017,1.8 Sport,,Nafta,5,Manual,1.8,SUV,110000,Sí,,Hidráulica,4x2,5,60 L,217,4624,1670,1798,2570 mm,20800000
Honda Civic 1.8 Lxs At 140cv,Buenos Aires Interior,Honda,Civic,2013,1.8 Lxs At 140cv,Gris,Nafta,4,Automática,1.8,Sedán,125000,,Sí,Hidráulica,Delantera,5,57 L,140,4525,1450,2020,2651 mm,13500000
Renault Duster 1.6 Ph2 4x2 Privilege 110cv,Bs.As. G.B.A. Norte,Renault,Duster,2018,1.6 Ph2 4x2 Privilege 110cv,,Nafta,5,Manual,1.6,SUV,109000,,,,4x2,5,50 L,110,4329,1683,1822,2674 mm,13500
Chevrolet Spin 1.8 Ltz 7as 105cv,Bs.As. G.B.A. Sur,Chevrolet,Spin,2017,1.8 Ltz 7as 105cv,Plateado,Nafta,5,Manual,1.8,Monovolumen,148795,Sí,Sí,Hidráulica,Delantera,7,53 L,105,4360,1664,1657,2465 mm,17950000
Peugeot 206 1.9 D Premium,Capital Federal,Peugeot,206,2007,1.9 D Premium,Azul,Diésel,5,Manual,1.9,Hatchback,172000,No,Sí,,Delantera,5,50 L,70,3835,1426,1652,2442 mm,5300
Toyota SW4 2.8 Srx 177cv 4x4 7as At,Tucumán,Toyota,SW4,2018,2.8 Srx 177cv 4x4 7as At,Blanco,Diésel,5,Automática,2.8,SUV,56000,,,Hidráulica,4x4,7,80 L,177,4705,1850,1840,2750 mm,38000
Fiat Fiorino NUEVO FIORINO 1.4 8V,Bs.As. G.B.A. Norte,Fiat,Fiorino,2021,NUEVO FIORINO 1.4 8V,Blanco,Nafta/GNC,3,Manual,1.4,Furgón,88000,,Sí,Hidráulica,Delantera,2,64 L,87,4184,1873,1780,2699 mm,19500000
Volkswagen T-Cross 1.6 Highline At,Capital Federal,Volkswagen,T-Cross,2019,1.6 Highline At,Azul,Nafta,5,Automática,1.6,SUV,87000,Sí,Sí,Eléctrica,4x2,5,64 L,110,4199,1598,1760,2651 mm,21900
Renault Sandero 2.0 Rs 145cv,Córdoba,Renault,Sandero,2022,2.0 Rs 145cv,Rojo,Nafta,5,Manual,2.0,Hatchback,9000,Sí,,Asistida,Delantera,5,50 L,145,4060,1536,1733,2590 mm,26500000
Peugeot 206 1.4 Xr Confort,Bs.As. G.B.A. Norte,Peugeot,206,2004,1.4 Xr Confort,Azul,Nafta,5,Manual,1.4,Hatchback,175000,No,Sí,Asistida,Delantera,5,50 L,75,3835,1432,1652,2442 mm,4300
Volkswagen Gol Trend 1.6 Trendline 101cv 3p,Capital Federal,Volkswagen,Gol Trend,2017,1.6 Trendline 101cv 3p,Blanco,Nafta,3,Manual,1.6,Hatchback,79800,,Sí,,Delantera,5,55 L,101,3899,1464,1656,2466 mm,11300
RAM 1500 5.7 Laramie Atx V8,Córdoba,RAM,1500,2020,5.7 Laramie Atx V8,,Nafta,4,Automática,5.7,Pick-Up,85000,Sí,,Hidráulica,4x4,5,98 L,395,5817,1983,2017,3797 mm,43900
Chevrolet Cruze 5 1.4 Rs At 5 p,Bs.As. G.B.A. Norte,Chevrolet,Cruze 5,2022,1.4 Rs At 5 p,Gris,Nafta,5,Automática,1.4,Hatchback,86000,Sí,,Eléctrica,Delantera,5,52 L,153,4448,1484,2042,2700 mm,26500000
Chevrolet Sonic 1.6 Ltz At Mx 5 p,Bs.As. G.B.A. Sur,Chevrolet,Sonic,2015,1.6 Ltz At Mx 5 p,Blanco,Nafta,5,Automática,1.6,Hatchback,100000,Sí,Sí,Hidráulica,Delantera,5,46 L,115,4039,1517,1820,2700 mm,11500000
Chevrolet Tracker 1.2 Turbo At,Bs.As. G.B.A. Sur,Chevrolet,Tracker,2024,1.2 Turbo At,,Nafta,5,Automática,1.2,SUV,1000,Sí,Sí,Eléctrica,4x2,5,44 L,132,4270,1626,1791,2570 mm,34000000
Toyota RAV4 2.0 4x2 Cvt,Capital Federal,Toyota,RAV4,2013,2.0 4x2 Cvt,Rojo,Nafta,5,Automática,2.0,SUV,165000,,,Asistida,4x2,5,60 L,146,4570,1715,1845,2660 mm,15800
Peugeot 2008 1.0T Active,Capital Federal,Peugeot,2008,2024,1.0T Active,Blanco,Nafta,5,Automática,1.0,SUV,1000,,,,Delantera,5,,120,,,,,25000000
Renault Fluence 2.0 Ph2 Luxe 143cv,Bs.As. G.B.A. Norte,Renault,Fluence,2016,2.0 Ph2 Luxe 143cv,Blanco,Nafta,4,Manual,2.0,Sedán,112400,,,Eléctrica,Delantera,5,60 L,143,4618,1479,1810,2700 mm,14300000
Peugeot 308 1.6 Feline Thp 165cv Tiptronic,Córdoba,Peugeot,308,2019,1.6 Feline Thp 165cv Tiptronic,Rojo,Nafta,5,Automática,1.6,Hatchback,48000,Sí,,Hidráulica,Delantera,5,60 L,165,4292,1518,1814,2608 mm,21800000
Renault Kangoo 1.6 2 Ath Plus Lc Sl Da Aa Pk 7as,Bs.As. G.B.A. Oeste,Renault,Kangoo,2009,1.6 2 Ath Plus Lc Sl Da Aa Pk 7as,Rojo,Nafta,4,Automática,1.6,Monovolumen,239000,,Sí,Hidráulica,Delantera,7,52 L,95,4010,1860,1672,2600 mm,6900
Nissan Kicks 1.6 Advance Cvt 120cv,Bs.As. G.B.A. Sur,Nissan,Kicks,2022,1.6 Advance Cvt 120cv,Rojo,Nafta,5,Automática,1.6,Hatchback,36000,,Sí,,Delantera,5,41 L,120,4295,1590,1760,2610 mm,22000
Peugeot 208 1.6 Feline,Bs.As. G.B.A. Norte,Peugeot,208,2019,1.6 Feline,,Nafta,5,Manual,1.6,Hatchback,58000,,Sí,Asistida,Delantera,5,55 L,115,3975,1470,1740,2540 mm,14900
Fiat 500 1.4 Cult 85cv,Bs.As. G.B.A. Sur,Fiat,500,2015,1.4 Cult 85cv,,Nafta,3,Manual,1.4,Hatchback,75000,No,Sí,Asistida,Delantera,4,40 L,85,3546,1492,1800,2570 mm,12000
