Título,Ubicación,Marca,Modelo,Año,Versión,Color,Tipo de combustible,Puertas,Transmisión,Motor,Tipo de carrocería,Kilómetros,Piloto automático,Aire acondicionado,Dirección,Control de tracción,Capacidad de personas,Capacidad del tanque,Potencia,Largo,Altura,Ancho,Distancia entre ejes,Precio
Volkswagen Amarok 2.0 Cd Tdi 180cv 4x4 Trendline B34,Bs.As. G.B.A. Sur,Volkswagen,Amarok,2013,2.0 Cd Tdi 180cv 4x4 Trendline B34,,Diésel,4,Manual,2.0,Pick-Up,141000,Sí,,Hidráulica,4x4,5,80 L,180,5254,1834,1944,3095 mm,16800
Jeep Grand Cherokee 3.6 Overland 286hp At,Bs.As. G.B.A. Norte,Jeep,Grand Cherokee,2013,3.6 Overland 286hp At,,Nafta,5,Automática,3.6,SUV,80000,Sí,,Hidráulica,4x4,5,94 L,286,4822,1781,1943,2915 mm,25000
Chevrolet Onix 1.4 Joy Ls + 98cv,Bs.As. G.B.A. Oeste,Chevrolet,Onix,2018,,,Nafta,5,Manual,1.4,Hatchback,105000,No,,Asistida,Delantera,5,54 L,98,3930,1484,1656,2465 mm,13000
Chevrolet Onix 1.4 Ltz 98cv,Capital Federal,Chevrolet,Onix,2017,1.4 Ltz 98cv,Blanco,Nafta,5,Manual,1.4,Hatchback,53000,No,Sí,Asistida,Delantera,5,54 L,98,3930,1484,1656,2465 mm,16700000
BMW Serie 2 3.0 M235i 325cv,Capital Federal,BMW,Serie 2,2016,3.0 M235i 325cv,Plateado,Nafta,2,Automática,3.0,,50000,,Sí,Asistida,Trasera,4,52 L,326,4432,1418,1756,2600 mm,44999
Citroën C3 1.4 I Sx Facelift,Bs.As. G.B.A. Sur,,C3,2009,1.4 I Sx Facelift,Gris,Nafta,5,Manual,1.4,Hatchback,254466,No,Sí,Eléctrica,Delantera,5,47 L,75,3850,1533,1645,2443 mm,7500000
Volkswagen Polo 1.6 Msi Track,Bs.As. G.B.A. Oeste,Volkswagen,Polo,2023,1.6 Msi Track,,Nafta,5,Manual,1.6,Hatchback,1100,,,Hidráulica,Delantera,5,50 L,110,4384,1465,1699,2552 mm,18000
Renault Sandero Stepway 1.6 Privilege 105cv,Bs.As. G.B.A. Norte,Renault,Sandero Stepway,2019,1.6 Privilege 105cv,Negro,Nafta,5,Manual,1.6,Hatchback,35862,Sí,,Hidráulica,Delantera,5,50 L,105,4066,1559,1761,2590 mm,17500000
Volkswagen Amarok 2.0 Cd Tdi 180cv 4x2 Highline C33,Capital Federal,Volkswagen,Amarok,2014,2.0 Cd Tdi 180cv 4x2 Highline C33,,Diésel,4,Manual,2.0,Pick-Up,85000,Sí,,Hidráulica,4x2,5,80 L,180,5254,1834,1944,3095 mm,24000000
Chevrolet S10 2.8 Ls Cd Tdci 200cv 4x2,Bs.As. G.B.A. Oeste,Chevrolet,S10,2018,2.8 Ls Cd Tdci 200cv 4x2,Blanco,Diésel,4,Manual,2.8,Pick-Up,105000,,Sí,Hidráulica,4x2,5,76 L,200,5367,1889,1820,2709 mm,24800000
Ford Ranger 2.8 Xl I Dc 4x2,Buenos Aires Interior,Ford,Ranger,2004,2.8 Xl I Dc 4x2,,Diésel,4,Manual,2.8,Pick-Up,500000,,,Hidráulica,4x2,5,75 L,132,5125,1779,1954,3192 mm,10000000
Ford Ranger 3.2 Cd 4x2 Xls At Tdci 200cv,Capital Federal,Ford,Ranger,2016,3.2 Cd 4x2 Xls At Tdci 200cv,Plateado,Diésel,4,Automática,3.2,Pick-Up,91000,Sí,,Eléctrica,4x2,5,80 L,200,5359,1815,1760,2700 mm,22000
Ford Escort 1.6 Lx,Bs.As. G.B.A. Oeste,Ford,Escort,1995,1.6 Lx,Azul,Nafta,5,Manual,1.6,Hatchback,600000,,,Mecánica,Delantera,5,64 L,95,4136,1346,1700,2523 mm,2000000
Volkswagen Golf 1.4 Comfortline Tsi Dsg,Bs.As. G.B.A. Oeste,Volkswagen,Golf,2018,1.4 Comfortline Tsi Dsg,Blanco,Nafta,5,Automática,1.4,Hatchback,85000,,,Eléctrica,Delantera,5,50 L,150,4255,1452,1799,2638 mm,20000
Volkswagen Voyage 1.6 Advance,Capital Federal,Volkswagen,Voyage,2009,1.6 Advance,,Nafta,4,Manual,1.6,Sedán,110000,,,Hidráulica,Delantera,5,55 L,101,4230,1464,1656,2465 mm,7000
Volkswagen Up! 1.0 Take Up! Aa 75cv 3 p,Capital Federal,Volkswagen,,2015,,Dorado,Nafta,3,Manual,1.0,Hatchback,65000,,Sí,,Delantera,5,50 L,75,3605,1500,1645,2421 mm,11500000
Chevrolet Onix 1.4 Lt 98cv,Buenos Aires Interior,Chevrolet,Onix,2016,1.4 Lt 98cv,Rojo,Nafta,5,Manual,1.4,Hatchback,38700,No,Sí,Asistida,Delantera,5,54 L,98,3930,1484,1656,2465 mm,13500000
Honda Civic 1.8 Lxs Mt,Bs.As. G.B.A. Sur,Honda,Civic,2008,1.8 Lxs Mt,,Nafta,4,Manual,1.8,Sedán,132000,,,Hidráulica,Delantera,5,50 L,140,4489,1453,1781,2578 mm,9500
Peugeot 208 1.6 Allure,Bs.As. G.B.A. Oeste,Peugeot,208,2018,1.6 Allure,Plateado,Nafta,5,Manual,1.6,Hatchback,80000,,Sí,Asistida,Delantera,5,55 L,115,3975,1470,1740,2540 mm,13850
Peugeot 408 1.6 Allure Plus Thp 163cv,Capital Federal,Peugeot,408,2016,1.6 Allure Plus Thp 163cv,Gris,Nafta,4,Manual,1.6,Sedán,90000,Sí,,Eléctrica,Delantera,5,60 L,163,4690,1505,1800,2710 mm,13790000
Chevrolet Captiva 2.0 Vcdi Ltz At,Bs.As. G.B.A. Norte,Chevrolet,Captiva,2010,2.0 Vcdi Ltz At,Negro,Diésel,5,Automática,2.0,SUV,164000,Sí,Sí,Hidráulica,4x4,7,65 L,150,4635,1755,1944,3095 mm,10500
DS DS3 1.6 Thp 156 Sport Chic,Capital Federal,DS,DS3,2016,1.6 Thp 156 Sport Chic,Blanco,Nafta,3,Manual,1.6,Hatchback,60000,Sí,Sí,Eléctrica,Delantera,5,50 L,156,3948,1458,1775,2650 mm,14500
Kia Sorento 2.4 Ex At 4x2,Bs.As. G.B.A. Norte,Kia,Sorento,2018,2.4 Ex At 4x2,Gris,Nafta,5,Automática,2.4,SUV,85136,,,,Delantera,7,68 L,172,4685,1710,1885,2700 mm,30990
Fiat Strada 1.6 Adventure Cd,Bs.As. G.B.A. Sur,Fiat,Strada,2015,1.6 Adventure Cd,Plateado,Nafta,3,Manual,1.6,Pick-Up,152000,,Sí,Hidráulica,Delantera,4,58 L,115,4457,1648,1785,2625 mm,16000000
Ford Ecosport 1.6 My10 Xl Plus Mp3 4x2,Bs.As. G.B.A. Oeste,Ford,Ecosport,2012,1.6 My10 Xl Plus Mp3 4x2,,Nafta,5,Manual,1.6,SUV,175000,,Sí,Hidráulica,Delantera,5,54 L,98,4240,1679,1757,2607 mm,9500000
Renault Duster 1.6 4x2 Confort Plus 110cv,Bs.As. G.B.A. Sur,Renault,Duster,2013,1.6 4x2 Confort Plus 110cv,,Nafta,5,Manual,1.6,SUV,152000,,,Hidráulica,4x2,5,50 L,110,4315,1695,1822,2673 mm,12000000
Ford Ecosport 1.5 Titanium 123cv 4x2 Automática,Capital Federal,Ford,Ecosport,2020,1.5 Titanium 123cv 4x2 Automática,Azul,Nafta,5,Automática,1.5,SUV,55000,,Sí,Asistida,4x2,5,52 L,123,4241,1693,1821,2608 mm,17500
Fiat Cronos 1.8 16v Precision At6 Pack Premium,Bs.As. G.B.A. Norte,Fiat,Cronos,2022,1.8 16v Precision At6 Pack Premium,Blanco,Nafta,4,Automática,1.8,Sedán,49770,No,Sí,Eléctrica,Delantera,5,48 L,130,4364,1516,1724,2521 mm,18000000
Hyundai Santa Fe 2.2 Gls Crdi 5at 7p Premium,Bs.As. G.B.A. Sur,Hyundai,Santa Fe,2008,2.2 Gls Crdi 5at 7p Premium,Gris,Diésel,5,Automática,2.2,SUV,200000,Sí,Sí,Hidráulica,4x4,5,75 L,150,4675,1795,1890,2700 mm,11500
Renault Logan 1.6 Sl Avantage 90cv,Bs.As. G.B.A. Norte,Renault,Logan,2011,1.6 Sl Avantage 90cv,Azul,Nafta/GNC,4,Manual,1.6,Sedán,257000,,,Hidráulica,Delantera,5,50 L,90,4290,1525,1740,2630 mm,8000000
Citroën C3 1.6 Vti 115 Feel,Capital Federal,,C3,2018,1.6 Vti 115 Feel,,Nafta,5,Manual,1.6,Hatchback,75000,,Sí,Eléctrica,Delantera,5,55 L,115,3944,1521,1728,2460 mm,12500
Jeep Renegade 1.3T Longitude At6 Fwd,Capital Federal,Jeep,Renegade,2024,1.3T Longitude At6 Fwd,,Nafta,5,Automática,1.3,SUV,1111,,Sí,,4x2,5,60 L,175,4268,1698,2040,2570 mm,37000000
Fiat Pulse 1.0t Audace Cvt 2024 0km!,Misiones,Fiat,Pulse,2024,1.0T Audace Cvt,Gris,Nafta,5,Automática,1,SUV,111111,Sí,Sí,electric,4x2,5,,,,,,,29003300
Volkswagen Bora 1.8 Highline T 180cv Cuero,Bs.As. G.B.A. Sur,Volkswagen,Bora,2011,1.8 Highline T 180cv Cuero,Gris,Nafta,4,Manual,1.8,Sedán,144000,Sí,,Hidráulica,Delantera,5,55 L,180,4376,1446,1735,2513 mm,11500
Renault Sandero 1.6 Confort 105cv,San Juan,Renault,Sandero,2012,1.6 Confort 105cv,Blanco,Nafta,5,Manual,1.6,Hatchback,166000,,,Hidráulica,Delantera,5,50 L,105,4023,1528,1746,2591 mm,9500000
Peugeot 208 1.6 Allure Tiptronic,Capital Federal,Peugeot,208,2018,1.6 Allure Tiptronic,,Nafta,5,Automática,1.6,Hatchback,62000,,Sí,Asistida,Delantera,5,55 L,115,3975,1470,1740,2540 mm,13900
Peugeot 307 1.6 Sedan Xr 110cv,Entre Ríos,Peugeot,307,2008,1.6 Sedan Xr 110cv,Dorado,Nafta,4,Manual,1.6,Sedán,200000,No,Sí,,Delantera,5,60 L,110,4479,1520,1762,2608 mm,6000
BMW Serie 3 2.0 320i Sedan 184cv,Capital Federal,BMW,Serie 3,2016,2.0 320i Sedan 184cv,Blanco,Nafta,4,Manual,2.0,Sedán,100000,No,Sí,Asistida,Trasera,5,60 L,184,4624,1429,1665,2718 mm,27000
Fiat Strada 1.6 Adventure Ce Pack Top,Neuquén,Fiat,Strada,2019,1.6 Adventure Ce Pack Top,Gris,Nafta,2,Manual,1.6,Pick-Up,96945,,,Hidráulica,Delantera,2,58 L,115,4457,1648,1652,2442 mm,18000000
Mini Cooper S 1.6 Hot At,Capital Federal,Mini,Cooper S,2008,1.6 Hot At,Celeste,Nafta,3,Automática,1.6,Hatchback,96000,Sí,,Asistida,Delantera,5,50 L,175,,,,2467 mm,16500
Renault Fluence 1.6 Ph2 Dynamique Pack 110cv,Santa Fe,Renault,Fluence,2015,1.6 Ph2 Dynamique Pack 110cv,,Nafta,4,Manual,1.6,Sedán,146000,,,Eléctrica,Delantera,5,60 L,110,4618,1479,1810,2700 mm,14000000
Citroën Aircross 1.6 Shine 115cv,Bs.As. G.B.A. Oeste,,Aircross,2017,1.6 Shine 115cv,,Nafta,5,Manual,1.6,Hatchback,140000,Sí,Sí,Eléctrica,Delantera,5,55 L,115,4280,1753,1730,2707 mm,12500
Toyota Etios 1.5 Sedan Xls At,Buenos Aires Interior,Toyota,Etios,2023,1.5 Sedan Xls At,,Nafta,4,Automática,1.5,Sedán,111111,,,Eléctrica,Delantera,5,45 L,103,4265,1510,1695,2460 mm,24500000
Mercedes-Benz Sprinter 316 Cdi Furgón 3665 Te V2,Bs.As. G.B.A. Norte,,Sprinter,2021,316 Cdi Furgón 3665 Te V2,,Diésel,2,Manual,2.1,Furgón,140000,,Sí,Hidráulica,Delantera,20,75 L,150,6995,2860,1994,4025 mm,40000
Toyota Corolla 1.8 Xei Cvt Pack 140cv,Capital Federal,Toyota,Corolla,2018,1.8 Xei Cvt Pack 140cv,Gris,Nafta,4,Automática,1.8,Sedán,138000,Sí,,Eléctrica,Delantera,5,57 L,140,4620,1460,1775,2700 mm,17200
Volkswagen Gol Trend 1.6 Pack I 101cv,Bs.As. G.B.A. Oeste,Volkswagen,Gol Trend,2011,1.6 Pack I 101cv,Gris,Nafta,5,Manual,1.6,Hatchback,120000,,,Hidráulica,Delantera,5,55 L,101,3899,1464,1656,2466 mm,7300
Volkswagen Voyage 1.6 Comfortline 101cv,Bs.As. G.B.A. Norte,Volkswagen,Voyage,2009,1.6 Comfortline 101cv,Plateado,Nafta/GNC,4,Manual,1.6,Sedán,158000,,,Hidráulica,Delantera,5,55 L,101,4230,1464,1656,2465 mm,8000000
Toyota Hilux 2.8 Cd Srv 177cv 4x4,Capital Federal,Toyota,Hilux,2021,2.8 Cd Srv 177cv 4x4,Plateado,Diésel,4,Manual,2.8,Pick-Up,92000,Sí,,Hidráulica,4x4,5,80 L,177,5260,1850,1855,2860 mm,33000
Chevrolet Tracker 1.8 Ltz 140cv,Capital Federal,Chevrolet,Tracker,2017,1.8 Ltz 140cv,Plateado,Nafta,5,Automática,1.8,SUV,84000,Sí,Sí,Asistida,Integral,5,53 L,140,4248,1674,1657,2465 mm,18100000
Toyota Yaris 1.5 107cv,Bs.As. Costa Atlántica,Toyota,Yaris,2017,1.5 107cv,Gris,Nafta,5,Automática,1.5,Hatchback,92000,,,,Delantera,5,42 L,107,3945,1510,1695,2550 mm,18600000
Fiat Fiorino 1.4 Fire Evo 87cv,Capital Federal,Fiat,Fiorino,2018,1.4 Fire Evo 87cv,Rojo,Nafta,3,Manual,1.4,Furgón,130000,,Sí,Hidráulica,Delantera,2,64 L,87,4184,1873,1780,2699 mm,15500000
Ford Ecosport 1.6 Se 110cv 4x2,Bs.As. G.B.A. Norte,Ford,Ecosport,2015,1.6 Se 110cv 4x2,Dorado,Nafta,5,Manual,1.6,SUV,107800,,Sí,Eléctrica,4x2,5,52 L,110,4241,1693,1814,2608 mm,11300
Volkswagen Gol Trend 1.6 Pack Ii,Bs.As. G.B.A. Oeste,Volkswagen,Gol Trend,2010,1.6 Pack Ii,,Nafta,5,Manual,1.6,Hatchback,330000,,,Hidráulica,Delantera,5,55 L,101,3899,1464,1656,2466 mm,5000
Honda CR-V 2.4 Lx At 2wd (mexico),Capital Federal,Honda,CR-V,2008,,Celeste,Nafta,5,Automática,2.4,SUV,152000,,Sí,Eléctrica,4x2,5,58 L,170,4520,1680,1782,2640 mm,11498
Chevrolet Cruze 5 Ltz Manual,Bs.As. G.B.A. Norte,Chevrolet,Cruze 5,2018,Ltz Manual,,Nafta,5,,,,140000,,,,,,,,,,,,18000000
Fiat Uno 1.4 S Confort 5 p,Capital Federal,Fiat,Uno,1997,1.4 S Confort 5 p,Negro,Nafta,5,Manual,1.4,Hatchback,197000,,,Mecánica,Delantera,5,48 L,72,3770,1480,1740,2540 mm,4500
Jeep Renegade 1.8 Sport At Plus,Capital Federal,Jeep,Renegade,2018,1.8 Sport At Plus,Verde,Nafta,5,Automática,1.8,SUV,87000,Sí,,Hidráulica,4x4,5,60 L,217,4624,1670,1798,2570 mm,16500
Jeep Renegade 1.8 Sport,Santa Fe,Jeep,Renegade,2017,1.8 Sport,,Nafta,5,Manual,1.8,SUV,139000,Sí,,Hidráulica,4x2,5,60 L,217,4624,1670,1798,2570 mm,16500
Volkswagen Amarok Amarok 20Td 4X4 Dc Highline,Córdoba,Volkswagen,Amarok,2010,Amarok 20Td 4X4 Dc Highline,Gris oscuro,Diésel,4,Manual,2,Pick-Up,190000,No,Sí,hydraulic,4x4,5,80 L,163,5254,1834,1944,3095 mm,20841450
Ford Ka 1.0 Fly Viral 63cv,Santiago del Estero,Ford,Ka,2014,1.0 Fly Viral 63cv,,Nafta,3,Manual,1.0,Hatchback,86000,,,Hidráulica,Delantera,5,45 L,63,3836,1420,1777,2625 mm,9500000
Toyota SW4 2.8 Srx 177cv 4x4 7as At,Chubut,Toyota,SW4,2017,2.8 Srx 177cv 4x4 7as At,Plateado,Diésel,5,Automática,2.8,SUV,98000,Sí,Sí,Hidráulica,4x4,7,80 L,177,4705,1850,1840,2750 mm,40000
Renault Sandero 2.0 Rs 145cv,Bs.As. G.B.A. Sur,Renault,Sandero,2019,2.0 Rs 145cv,,Nafta,5,Manual,2.0,Hatchback,59000,Sí,,Asistida,Delantera,5,50 L,145,4060,1536,1733,2590 mm,14500
Ford Ecosport 1.6 Xls Mp3 4x2,Bs.As. G.B.A. Oeste,Ford,Ecosport,2008,1.6 Xls Mp3 4x2,Dorado,Nafta,5,Manual,1.6,SUV,200000,,Sí,Hidráulica,4x2,5,54 L,98,4240,1679,1837,2613 mm,10000000
Toyota Corolla 1.8 Xei Cvt 140cv,Entre Ríos,Toyota,Corolla,2015,1.8 Xei Cvt 140cv,Gris,Nafta,4,Automática,1.8,Sedán,142000,,,Eléctrica,Delantera,5,57 L,140,4620,1460,1775,2700 mm,14300
Nissan Frontier 2.5 Le Cab Doble 4x4 Tap. Cuero,Bs.As. G.B.A. Sur,Nissan,Frontier,2013,2.5 Le Cab Doble 4x4 Tap. Cuero,,Diésel,4,Manual,2.5,Pick-Up,150000,Sí,,Hidráulica,4x4,5,80 L,172,5230,1775,1850,3200 mm,18000
Audi A3 Sportback 1.4 Tfsi Stronic 125cv,Tucumán,Audi,A3 Sportback,2020,1.4 Tfsi Stronic 125cv,Azul,Nafta,5,Automática,1.4,Hatchback,48300,No,Sí,Asistida,Delantera,5,50 L,122,4237,1421,1765,2690 mm,28500
Chevrolet Sonic 1.6 Ltz At Mx 4 p,Bs.As. G.B.A. Sur,Chevrolet,Sonic,2016,1.6 Ltz At Mx 4 p,,Nafta,4,Automática,1.6,Sedán,78000,Sí,Sí,Asistida,Delantera,5,46 L,115,4399,1517,1708,2750 mm,11500
Nissan Versa 1.6 Sense Mt,Bs.As. G.B.A. Norte,Nissan,Versa,2020,1.6 Sense Mt,Negro,Nafta,4,Manual,1,Sedán,83930,No,No,Asistida,4x2,5,41 L,107,4465,1514,1695,2600 mm,14050000
Renault Sandero 1.6 Gt Line 105cv,Bs.As. G.B.A. Sur,Renault,Sandero,2014,1.6 Gt Line 105cv,,Nafta,5,Manual,1.6,Hatchback,122000,,,Hidráulica,Delantera,5,50 L,105,4023,1528,1746,2591 mm,7100
Jeep Renegade 1.8 Longitude At6,San Luis,Jeep,Renegade,2020,1.8 Longitude At6,Gris,Nafta,5,Automática,1.8,SUV,79186,No,Sí,hydraulic,4x2,5,,,,,,,29432000
Renault Clio 1.2 Authentique Pack I 75cv,Córdoba,Renault,Clio,2012,1.2 Authentique Pack I 75cv,Azul,Nafta,3,Manual,1.2,Hatchback,151000,,,Hidráulica,Delantera,5,50 L,75,3813,1417,1639,2472 mm,9500000
Toyota Corolla 1.8 Xli Cvt 140cv,Bs.As. G.B.A. Norte,Toyota,Corolla,2015,1.8 Xli Cvt 140cv,Blanco,Nafta,4,Automática,1.8,Sedán,128000,,,Eléctrica,Delantera,5,57 L,140,4620,1460,1775,2700 mm,16000000
Volkswagen T-Cross 1.6 HIGHLINE AT6 L19,Bs.As. G.B.A. Norte,Volkswagen,T-Cross,2020,1.6 HIGHLINE AT6 L19,Azul,Nafta,5,Automática,,SUV,92400,Sí,Sí,Eléctrica,Delantera,5,50 L,,,,,,26700000
Renault Alaskan 2.3 Bit 16v Intens Mt 4x2,Bs.As. G.B.A. Sur,Renault,Alaskan,2021,2.3 Bit 16v Intens Mt 4x2,Azul,Diésel,4,Manual,2.3,Pick-Up,40000,Sí,,Hidráulica,4x2,5,80 L,190,5230,1775,1850,3200 mm,30499000
Chevrolet Tracker 1.8 Ltz+ Awd At 140cv,Córdoba,Chevrolet,Tracker,2014,,Negro,Nafta,5,Automática,1.8,SUV,112000,Sí,Sí,Asistida,Integral,5,53 L,140,4248,1674,1657,2465 mm,14500
Volkswagen Vento 1.4 Highline 150cv At,Bs.As. G.B.A. Oeste,Volkswagen,Vento,2018,1.4 Highline 150cv At,,Nafta,4,Automática,1.4,Sedán,118000,,,Hidráulica,Delantera,5,55 L,150,4554,1461,1778,2651 mm,24000000
Toyota Etios 1.5 Xls,Bs.As. G.B.A. Norte,Toyota,Etios,2021,1.5 Xls,Rojo,Nafta,5,Manual,1.5,Hatchback,49000,No,Sí,Eléctrica,Delantera,5,45 L,103,4265,1510,1695,2460 mm,15700
Ford Fiesta Kinetic Design 1.6 Se 120cv,Entre Ríos,Ford,Fiesta Kinetic Design,2015,1.6 Se 120cv,,Nafta,5,Manual,1.6,Hatchback,80000,Sí,,Eléctrica,Delantera,5,45 L,120,4066,1473,1801,2415 mm,13900000
Citroën C3 1.5 Feel 90cv,Bs.As. G.B.A. Sur,,C3,2017,1.5 Feel 90cv,Rojo,Nafta,5,Manual,1.5,Hatchback,62000,No,Sí,Eléctrica,Delantera,5,47 L,90,3850,1533,1645,2443 mm,12000
Fiat Siena 1.4 Fire Da,Capital Federal,Fiat,Siena,2010,1.4 Fire Da,Negro,Nafta,4,Manual,1.4,Sedán,320000,,No,Hidráulica,Delantera,5,48 L,82,4135,1453,1850,3150 mm,4800
Mercedes-Benz Clase GLC 3.0 Glc43 4matic 390 Cv,Bs.As. Costa Atlántica,,Clase GLC,2022,3.0 Glc43 4matic 390 Cv,Negro,Nafta,5,Automática,3.0,,50000,,Sí,Eléctrica,4x4,5,56 L,390,4417,1494,1890,2873 mm,150000
Toyota Corolla 1.8 Se-g At 136cv,Córdoba,Toyota,Corolla,2012,1.8 Se-g At 136cv,Gris,Nafta,4,Automática,1.8,Sedán,162900,Sí,,Eléctrica,Delantera,5,57 L,136,4540,1465,1760,2600 mm,16490000
Toyota Corolla Cross 1.8 Seg Ecvt,Córdoba,Toyota,Corolla Cross,2024,1.8 Seg Ecvt,Blanco,Híbrido/Nafta,5,Automática,1.8,SUV,2450,Sí,,Eléctrica,4x2,5,47 L,98,4460,1620,1825,2465 mm,41500
Fiat Cronos 1.3 Precision Cvt,Capital Federal,Fiat,Cronos,2022,1.3 Precision Cvt,Blanco,Nafta,4,Automática,1.3,Sedán,29000,,Sí,Eléctrica,Delantera,5,48 L,99,4364,1508,1724,2521 mm,17200
Peugeot 206 1.9 Xrd Aa,Bs.As. G.B.A. Oeste,Peugeot,206,2000,1.9 Xrd Aa,Azul,Diésel,3,Manual,1.9,Hatchback,200000,,Sí,Asistida,Delantera,5,50 L,70,3835,1432,1652,2442 mm,3700000
Chevrolet Cruze 1.8 Ltz At,Capital Federal,Chevrolet,Cruze,2017,1.8 Ltz At,Rojo,Nafta,5,Automática,1.8,Hatchback,117000,Sí,Sí,Hidráulica,Delantera,5,60 L,141,4597,1477,1689,2469 mm,18800000
Ford Ecosport 2.0 Freestyle 143 4x4,Bs.As. G.B.A. Sur,Ford,Ecosport,2017,2.0 Freestyle 143 4x4,Dorado,Nafta,5,Manual,2.0,SUV,20000,,,Asistida,Integral,5,52 L,143,4241,1693,1757,2607 mm,17000
Volkswagen Tiguan Allspace 2.0 Highline Tdi 4Motion Dsg,Bs.As. G.B.A. Norte,Volkswagen,Tiguan Allspace,2019,2.0 Highline Tdi 4Motion Dsg,Blanco,Diésel,5,Automática,2.0,SUV,33500,Sí,,Eléctrica,4x4,5,64 L,150,4427,1703,1809,2605 mm,35000
Toyota Hilux SW4 3.0 Srv Cuero 171cv 4x4 - E4,Bs.As. G.B.A. Sur,Toyota,Hilux SW4,2016,3.0 Srv Cuero 171cv 4x4 - E4,,Diésel,5,Manual,3.0,SUV,108000,,,Hidráulica,4x4,7,80 L,171,4705,1850,1840,2750 mm,33000
Kia Sorento 2.2 Ex,Buenos Aires Interior,Kia,Sorento,2017,2.2 Ex,,Diésel,5,Automática,2.2,SUV,115000,Sí,,Eléctrica,4x4,7,68 L,197,4685,1710,1885,2700 mm,27700
Volkswagen Vento 2.5 Luxury 170cv Tiptronic,Bs.As. G.B.A. Oeste,Volkswagen,Vento,2016,2.5 Luxury 170cv Tiptronic,,Nafta,4,Automática,2.5,Sedán,100000,Sí,Sí,Hidráulica,Delantera,5,55 L,170,4659,1473,1778,2651 mm,17000
Peugeot 408 1.6 Active 115cv,Capital Federal,Peugeot,408,2018,1.6 Active 115cv,,Nafta,4,Manual,1.6,Sedán,56000,,,Eléctrica,Delantera,5,60 L,115,4690,1505,1800,2710 mm,16600000
Fiat Cronos 1.3 Gse Drive,Bs.As. G.B.A. Norte,Fiat,Cronos,2021,1.3 Gse Drive,Blanco,Nafta,4,Manual,1.3,Sedán,46000,,Sí,Eléctrica,Delantera,5,48 L,99,4364,1508,1724,2521 mm,17500000
Peugeot 307 2.0 Xs Premium 143cv Mp3 Lim Vel,Capital Federal,Peugeot,307,2011,2.0 Xs Premium 143cv Mp3 Lim Vel,Negro,Nafta,5,Manual,2.0,Hatchback,118300,Sí,No,Hidráulica,Delantera,5,60 L,143,4211,1509,1762,2608 mm,8900
Peugeot 408 2.0 Allure 143cv,Bs.As. G.B.A. Sur,Peugeot,408,2013,2.0 Allure 143cv,Blanco,Nafta,4,Manual,2.0,Sedán,84000,,,Asistida,Delantera,5,60 L,143,4690,1505,1815,2710 mm,13900000
Chevrolet Agile Lt,Bs.As. G.B.A. Sur,Chevrolet,Agile,2013,LT,,Nafta,5,,,,123000,,,,,,,,,,,,7800
Renault Clio 1.2 Mio Confort Pack 5P,Santa Fe,Renault,Clio,2016,1.2 Mio Confort Pack 5P,Blanco,Nafta,5,Manual,1.2,Hatchback,70000,,,Hidráulica,Delantera,5,50 L,75,3811,1417,1639,2472 mm,11000000
Ford Focus II 1.6 Trend Sigma,Bs.As. G.B.A. Sur,Ford,Focus II,2011,1.6 Trend Sigma,,Nafta,5,Manual,1.6,Hatchback,225000,,,Hidráulica,Delantera,5,55 L,110,4337,1500,1855,2690 mm,9750000
Toyota Hilux Pick-Up SRX AT,Buenos Aires Interior,Toyota,Hilux Pick-Up,2018,SRX AT,,Diésel,4,Automática,2.8,Pick-Up,220000,Sí,,Hidráulica,4x2,5,80 L,177,5260,1850,1855,2860 mm,38000000
Toyota Hilux SW4 2.8 Srx 177cv 4x4 7as,Entre Ríos,Toyota,Hilux SW4,2017,2.8 Srx 177cv 4x4 7as,Blanco,Diésel,5,Manual,2.8,SUV,200000,,,Hidráulica,4x4,7,80 L,177,4705,1850,1840,2750 mm,44000000
Renault Duster Oroch 2.0 Privilege,Bs.As. G.B.A. Norte,Renault,Duster Oroch,2017,2.0 Privilege,Blanco,Nafta,5,Manual,2.0,SUV,172000,,,,4x2,5,50 L,143,4329,1683,1821,2829 mm,14500
Volkswagen Amarok 3.0 V6 Cd Highline,Capital Federal,Volkswagen,Amarok,2022,3.0 V6 Cd Highline,Plateado,Diésel,4,Automática,3.0,Pick-Up,68000,,,,4x4,5,80 L,224,5254,1834,1944,3095 mm,43000000
Renault Clio 1.6 Yahoo Pack Plus,Capital Federal,Renault,Clio,2008,1.6 Yahoo Pack Plus,Negro,Nafta,3,Manual,1.6,Hatchback,210000,,,Hidráulica,Trasera,5,50 L,110,3773,1435,1639,2472 mm,6500000
Fiat Cronos 1.8 16v Precision At6,Buenos Aires Interior,Fiat,Cronos,2021,1.8 16v Precision At6,Rojo,Nafta,4,Automática,1.8,Sedán,66000,No,Sí,Eléctrica,Delantera,5,48 L,130,4364,1516,1724,2521 mm,17500000
Fiat Siena 1.4 El Pack Attractive 82 hp,Capital Federal,Fiat,Siena,2016,1.4 El Pack Attractive 82 hp,Negro,Nafta,4,Manual,1.4,Sedán,170000,No,Sí,Hidráulica,Delantera,5,48 L,82,4155,1437,1665,2450 mm,7300
