Título,Ubicación,Marca,Modelo,Año,Versión,Color,Tipo de combustible,Puertas,Transmisión,Motor,Tipo de carrocería,Kilómetros,Piloto automático,Aire acondicionado,Dirección,Control de tracción,Capacidad de personas,Capacidad del tanque,Potencia,Largo,Altura,Ancho,Distancia entre ejes,Precio
Chevrolet S10 2.8 Cd 4x4 Lt Tdci 180cv,Bs.As. Costa Atlántica,Chevrolet,S10,2013,2.8 Cd 4x4 Lt Tdci 180cv,,Diésel,4,Manual,2.8,Pick-Up,195000,Sí,Sí,Hidráulica,4x4,5,76 L,180,5347,1785,1720,2515 mm,16500
Chevrolet S10 2.8 Ls Cd Tdci 200cv,Bs.As. G.B.A. Norte,Chevrolet,S10,2019,2.8 Ls Cd Tdci 200cv,Blanco,Diésel,4,Manual,2.8,Pick-Up,171000,No,Sí,,4x2,5,76 L,200,5367,1889,1820,2709 mm,22900000
BMW Serie 3 3.0 330i Sedan Sport Line 252cv,Bs.As. G.B.A. Sur,BMW,Serie 3,2020,3.0 330i Sedan Sport Line 252cv,Plateado,Nafta,4,Manual,3.0,Sedán,25000,Sí,Sí,Asistida,Trasera,5,60 L,184,4624,1429,1734,2490 mm,50400
Fíat Strada Volcano 1.3 Cd,Capital Federal,Fiat,Strada,2020,Volcano 1.3 Cd,Negro,Nafta,5,,,,24000,,,,,,,,,,,,19800
Peugeot 208 1.0T Gt,Capital Federal,Peugeot,208,2024,1.0T Gt,Blanco,Nafta,5,Automática,1.0,Hatchback,1000,,,,Delantera,5,47 L,120,4055,1453,1960,2538 mm,25000000
Renault Kangoo 1.5 2 Furgon Confort Aa Da Svt 1plc,Capital Federal,Renault,Kangoo,2014,1.5 2 Furgon Confort Aa Da Svt 1plc,Blanco,Diésel,3,Manual,1.5,Furgón,200000,,Sí,Hidráulica,Delantera,2,52 L,65,4010,1860,1670,2600 mm,7500000
Fiat Cronos 1.3 Gse Drive,Córdoba,Fiat,Cronos,2021,1.3 Gse Drive,Blanco,Nafta,4,Manual,1.3,Sedán,48304,,Sí,Eléctrica,Delantera,5,48 L,99,4364,1508,1724,2521 mm,18500000
Ford Ranger 3.2 Cd 4x4 Xls Tdci 200cv,Bs.As. G.B.A. Sur,Ford,Ranger,2012,3.2 Cd 4x4 Xls Tdci 200cv,Gris,Diésel,4,Manual,3.2,Pick-Up,182000,,Sí,Hidráulica,Integral,5,80 L,200,5359,1815,1775,2700 mm,17000
Mini Cooper S 1.6 184cv,Córdoba,Mini,Cooper S,2013,1.6 184cv,Gris,Nafta,2,Manual,1.6,Coupé,98000,Sí,,Asistida,Delantera,2,50 L,184,,,,2467 mm,22000
Ford Focus III 1.6 Sedan S,Chaco,Ford,Focus III,2015,1.6 Sedan S,Blanco,Nafta,4,Manual,1.6,Sedán,93000,,,Asistida,Delantera,5,55 L,125,4534,1484,1742,2630 mm,15800000
Fiat Cronos 1.3 Gse Drive,Bs.As. G.B.A. Norte,Fiat,Cronos,2023,1.3 Gse Drive,Gris,Nafta/GNC,4,Manual,1.3,Sedán,63000,,Sí,Eléctrica,Delantera,5,48 L,99,4364,1508,1724,2521 mm,14900
BMW X1 2.0 Sdrive 20i Sportline 192cv,Córdoba,BMW,X1,2017,2.0 Sdrive 20i Sportline 192cv,Blanco,Nafta,5,Manual,2.0,SUV,110000,,Sí,Hidráulica,4x2,5,61 L,184,4477,1545,1722,2489 mm,32000
Chevrolet Corsa 1.6 Gl Aa Dh,Bs.As. G.B.A. Norte,Chevrolet,Corsa,2004,1.6 Gl Aa Dh,Blanco,Nafta,5,Manual,1.6,Hatchback,170000,,Sí,Hidráulica,Delantera,5,54 L,102,4056,1448,1808,2537 mm,5900000
Ford Ecosport 1.6 Se 110cv 4x2,Capital Federal,Ford,Ecosport,2015,1.6 Se 110cv 4x2,Blanco,Nafta,5,Manual,1.6,SUV,85000,,Sí,Eléctrica,4x2,5,52 L,110,4241,1693,1814,2608 mm,14700000
Volkswagen Amarok 2.0 Cd Tdi 140cv 4x2 Startline,Bs.As. G.B.A. Oeste,Volkswagen,Amarok,2015,2.0 Cd Tdi 140cv 4x2 Startline,Dorado,Diésel,4,Manual,2.0,Pick-Up,180000,,,Hidráulica,4x2,5,80 L,140,5254,1834,1944,3095 mm,22500000
Peugeot 208 1.5 Allure Touchscreen,Bs.As. Costa Atlántica,Peugeot,208,2015,1.5 Allure Touchscreen,Blanco,Nafta,5,Manual,1.5,Hatchback,89000,,Sí,Hidráulica,Delantera,5,55 L,90,3872,1470,1702,2541 mm,14500000
Peugeot 208 1.6 Allure Touchscreen,Buenos Aires Interior,Peugeot,208,2015,1.6 Allure Touchscreen,,Nafta,5,Manual,1.6,Hatchback,150000,,Sí,Hidráulica,Delantera,5,55 L,115,3872,1470,1702,2541 mm,9900
Citroën Berlingo Multispace 1.6 Sx Pack 110cv Am54,Bs.As. G.B.A. Sur,,Berlingo Multispace,2014,1.6 Sx Pack 110cv Am54,Gris,Nafta,5,Manual,1.6,Monovolumen,100000,,Sí,Hidráulica,Delantera,5,60 L,110,4137,1858,1788,2685 mm,12000
Mercedes-Benz Clase GLA 1.6 Gla250 Amg-line 211cv,Bs.As. G.B.A. Norte,,Clase GLA,2017,1.6 Gla250 Amg-line 211cv,Negro,Nafta,5,Automática,1.6,SUV,61900,Sí,Sí,Asistida,4x4,5,56 L,211,,,,,35000
Fiat Toro 2.0 Volcano 4x4 At,Buenos Aires Interior,Fiat,Toro,2018,2.0 Volcano 4x4 At,Rojo,Diésel,4,Automática,2.0,Pick-Up,175000,,,,4x4,5,60 L,170,4915,1690,1669,2443 mm,24000000
RAM 2500 6.7 Laramie I Atx 350cv 4x4,Bs.As. G.B.A. Norte,RAM,2500,2020,6.7 Laramie I Atx 350cv 4x4,Azul,Diésel,4,Automática,6.7,Pick-Up,30000,Sí,,Hidráulica,4x4,5,117 L,350,6030,1974,2009,3797 mm,79000
Audi Q5 2.0 Tfsi Tiptronic Quattro 225cv,Santa Fe,Audi,Q5,2017,2.0 Tfsi Tiptronic Quattro 225cv,,Nafta,5,Automática,2.0,SUV,89000,Sí,Sí,Asistida,Integral,5,75 L,225,4629,1653,1830,2728 mm,35000
Suzuki Fun Suzuki Fun 1.0,Bs.As. G.B.A. Sur,Suzuki,Fun,2004,Suzuki fun 1.0,,Nafta,3,,,,240028,,,,,,,,,,,,5500000
Peugeot 208 1.6 Feline,Capital Federal,Peugeot,208,2018,1.6 Feline,Gris,Nafta,5,Manual,1.6,Hatchback,92000,,Sí,Asistida,Delantera,5,55 L,115,3975,1470,1740,2540 mm,15900000
Fiat Uno 1.3 Fire Way,Bs.As. G.B.A. Sur,Fiat,Uno,2008,1.3 Fire Way,Blanco,Nafta,5,Manual,1.3,Hatchback,111111,,Sí,Asistida,Delantera,5,50 L,68,3693,1445,1669,2443 mm,3900000
Toyota SW4 3.0 I Srv At C/cuero 4x4 (2009),Bs.As. G.B.A. Sur,Toyota,SW4,2008,,Gris,Diésel,5,Automática,3.0,SUV,285000,Sí,,Hidráulica,4x4,5,80 L,163,4695,1850,1840,2750 mm,21000
Volkswagen Bora 2.0 Trendline 115cv Tiptronic,Bs.As. G.B.A. Norte,Volkswagen,Bora,2011,2.0 Trendline 115cv Tiptronic,Celeste,Nafta/GNC,4,Automática,2.0,Sedán,275000,No,,Hidráulica,Delantera,5,55 L,116,4376,1446,1735,2518 mm,7500
Chevrolet Agile 1.4 Ltz Spirit 5P,Bs.As. G.B.A. Sur,Chevrolet,Agile,2012,1.4 Ltz Spirit 5P,Rojo,Nafta,5,Manual,1.4,Hatchback,124000,Sí,Sí,Hidráulica,Delantera,5,54 L,92,4063,1549,1840,2750 mm,11500000
Ford Mondeo 2.0 Sel,Capital Federal,Ford,Mondeo,2018,2.0 Sel,Plateado,Nafta,4,Automática,2.0,Sedán,138000,Sí,,Eléctrica,Delantera,5,62 L,240,4869,1476,1698,2580 mm,19000
BMW X1 3.0 Xdrive 28i Executive 265cv,Córdoba,BMW,X1,2010,3.0 Xdrive 28i Executive 265cv,,Nafta,5,Automática,3.0,SUV,149000,No,Sí,Asistida,4x4,5,63 L,265,4454,1545,1998,2615 mm,22500000
Renault Koleos 2.5 4wd Cvt,La Pampa,Renault,Koleos,2019,2.5 4wd Cvt,,Nafta,5,Automática,2.5,SUV,33000,Sí,,Eléctrica,4x4,5,60 L,170,4673,1678,2063,2705 mm,36500000
Citroën C3 1.5 Tendance Pack Secure I 90cv,Bs.As. G.B.A. Sur,,C3,2013,1.5 Tendance Pack Secure I 90cv,Blanco,Nafta,5,Manual,1.5,Hatchback,131000,,Sí,Eléctrica,Delantera,5,47 L,90,3850,1533,1645,2443 mm,10900000
Volkswagen Fox 1.6 Comfortline Pack Saf,Bs.As. G.B.A. Oeste,Volkswagen,Fox,2014,1.6 Comfortline Pack Saf,Dorado,Nafta,5,Manual,1.6,Hatchback,91000,,,Hidráulica,Delantera,5,50 L,101,3823,1544,1657,2465 mm,9500
Volkswagen Polo 1.6. Trendline,Bs.As. G.B.A. Norte,Volkswagen,Polo,2019,1.6. Trendline,Gris,Nafta,5,Manual,1.6,Hatchback,55000,,Sí,Hidráulica,Delantera,5,50 L,110,4384,1465,1699,2552 mm,16300
Kia Sorento 2.2 Ex,Capital Federal,Kia,Sorento,2016,2.2 Ex,Blanco,Diésel,5,Automática,2.2,SUV,89000,Sí,,Eléctrica,4x4,7,68 L,197,4685,1710,1885,2700 mm,29900
Volkswagen Suran 1.6 Track,Capital Federal,Volkswagen,Suran,2018,1.6 Track,,Nafta,5,Manual,1.6,Monovolumen,18000,,,Hidráulica,Delantera,5,50 L,101,4204,1585,1660,2467 mm,16500
Chevrolet Onix 1.2,Capital Federal,Chevrolet,Onix,2024,1.2,Plateado,Nafta,5,Manual,1.2,Hatchback,1000,No,Sí,Asistida,Delantera,5,54 L,90,3930,1484,1656,2465 mm,25212000
Fiat Punto 1.4 Elx,Bs.As. G.B.A. Oeste,Fiat,Punto,2010,1.4 Elx,,Nafta,5,Manual,1.4,Hatchback,240000,,Sí,Hidráulica,Delantera,5,48 L,82,4030,1505,1683,2467 mm,6500
Volkswagen Bora 1.9 Trendline Tdi,Capital Federal,Volkswagen,Bora,2008,1.9 Trendline Tdi,Gris,Diésel,4,Manual,1.9,Sedán,111111,Sí,,Hidráulica,Delantera,5,55 L,100,4376,1446,1735,2518 mm,9000000
Audi A3 1.6 102cv,Bs.As. G.B.A. Norte,Audi,A3,2009,1.6 102cv,Negro,Nafta,3,Manual,1.6,Hatchback,206000,No,Sí,Asistida,Delantera,5,55 L,102,4238,1421,1854,2751 mm,9500
Audi A3 3.2nafta V6 S Line 2008,Bs.As. G.B.A. Norte,Audi,A3,2008,3.2Nafta V6,Negro,Nafta,3,Manual,,Coupé,157000,,,Hidráulica,,,,,,,,,12800
Peugeot 208 1.5 Active,Bs.As. Costa Atlántica,Peugeot,208,2018,1.5 Active,,Nafta,5,Manual,1.5,Hatchback,78000,,Sí,Eléctrica,Delantera,5,55 L,90,3966,1472,1702,2541 mm,11500
Fiat Palio 1.4 Fire,Bs.As. G.B.A. Oeste,Fiat,Palio,2007,1.4 Fire,,Nafta,5,Manual,1.4,Hatchback,280000,,No,Mecánica,Delantera,5,48 L,82,3827,1444,1871,3035 mm,4700000
Renault Kwid 1.0 Sce 66cv Intense,Bs.As. G.B.A. Oeste,Renault,Kwid,2018,1.0 Sce 66cv Intense,Blanco,Nafta,5,Manual,1.0,Hatchback,36000,,,,Delantera,5,50 L,66,3680,1474,1752,2423 mm,12900000
Peugeot 308 1.6 Active,Corrientes,Peugeot,308,2013,1.6 Active,Blanco,Nafta,5,Manual,1.6,Hatchback,122000,,,Hidráulica,Delantera,5,60 L,115,4276,1519,1815,2608 mm,13500000
Mini Cooper S 1.6 Turbo,Córdoba,Mini,Cooper S,2008,1.6 Turbo,,Nafta,3,,,,130000,,,,,,,,,,,,15500000
Chevrolet Onix 1.2,Capital Federal,Chevrolet,Onix,2020,1.2,,Nafta,5,Manual,1.2,Hatchback,49000,No,Sí,Asistida,Delantera,5,54 L,90,3930,1484,1656,2465 mm,15900000
Renault Sandero 1.6 Expression 105cv,Bs.As. G.B.A. Sur,Renault,Sandero,2013,1.6 Expression 105cv,Beige,Nafta,5,Manual,1.6,Hatchback,131700,No,Sí,hydraulic,Delantera,5,,,,,,,7300
Ford Maverick 2.0 Ecoboost Cd Xlt At8 2wd,Córdoba,Ford,Maverick,2024,2.0 Ecoboost Cd Xlt At8 2wd,Negro,Nafta,4,Automática,2.0,Pick-Up,500,Sí,,Asistida,4x2,5,64 L,253,5072,1745,2121,3076 mm,41600000
Renault Clio 1.2 Mío Authentique Pack,Bs.As. G.B.A. Norte,Renault,Clio,2015,1.2 Mío Authentique Pack,,Nafta,5,Manual,1.2,Hatchback,113000,,,,Delantera,5,50 L,75,3813,1417,1639,2472 mm,9800
Volkswagen Up! 1.0 High Up! 75cv 5 p,Bs.As. G.B.A. Sur,Volkswagen,,2017,,Gris,Nafta,5,Manual,1.0,Hatchback,172700,,,Eléctrica,Delantera,5,50 L,75,3605,1500,1645,2421 mm,10900
Volkswagen Gol Trend 1.6 Trendline 101Cv At,Córdoba,Volkswagen,Gol Trend,2021,1.6 Trendline 101Cv At,Blanco,Nafta,5,Automática,1.6,Hatchback,41000,,,,Delantera,5,55 L,101,3899,1464,1656,2466 mm,15000
Renault Duster 2.0 Ph2 4x2 Privilege 143cv,Bs.As. G.B.A. Sur,Renault,Duster,2015,2.0 Ph2 4x2 Privilege 143cv,Rojo,Nafta,5,Manual,2.0,SUV,92000,,,,4x2,5,50 L,143,4329,1683,1822,2673 mm,13500
Fiat Cronos 1.3 Gse Drive,Bs.As. G.B.A. Oeste,Fiat,Cronos,2022,1.3 Gse Drive,Blanco,Nafta,4,Manual,1.3,Sedán,54300,,Sí,Eléctrica,Delantera,5,48 L,99,4364,1508,1724,2521 mm,19050000
Citroën C4 1.6 X Am71,Bs.As. G.B.A. Oeste,,C4,2011,1.6 X Am71,,Nafta,5,Manual,1.6,Hatchback,130000,Sí,Sí,Asistida,Delantera,5,60 L,110,4260,1471,1728,2703 mm,8800000
Chevrolet Classic 1.4 Ls Abs Airbag,Entre Ríos,Chevrolet,Classic,2016,1.4 Ls Abs Airbag,Plateado,Nafta,4,Manual,1.4,Sedán,100000,,Sí,Hidráulica,Delantera,5,54 L,92,4152,1440,1944,3095 mm,10970002
Fiat Cronos 1.3 Gse Drive Cvt Pack Plus,Bs.As. G.B.A. Sur,Fiat,Cronos,2024,1.3 Gse Drive Cvt Pack Plus,,Nafta,4,Automática,1.3,Sedán,11000,,,,Delantera,5,48 L,99,4364,1515,1962,2521 mm,18000
Renault Duster 2.0 4x2 Luxe Nav 138cv,Córdoba,Renault,Duster,2014,2.0 4x2 Luxe Nav 138cv,,Nafta,5,Manual,2.0,SUV,150000,,,Hidráulica,4x2,5,50 L,138,4315,1695,1822,2673 mm,14800000
Chevrolet Astra 2.0,Bs.As. G.B.A. Norte,Chevrolet,Astra,2006,2.0,,Nafta,5,,,,150000,,,,,,,,,,,,6500000
Dodge Ram 1500 Laramie,Capital Federal,Dodge,Ram,2018,5.7 1500 4x4 V8 AT,Negro,Nafta,5,Automática secuencial,5.7,Pick-Up,57500,Sí,Sí,,4x4,,,,,,,,42000
Peugeot 2008 1.6 Thp Sport,Bs.As. G.B.A. Sur,Peugeot,2008,2019,1.6 Thp Sport,,Nafta,5,Manual,1.6,SUV,126000,,,,Delantera,5,55 L,165,4159,1583,1739,2542 mm,8000000
Nissan Frontier Np 300 2010,Mendoza,Nissan,Frontier,2010,2.5 NP300 4x2,Gris,Diésel,4,Manual,2.5,Pick-Up,152000,,,,,,,,,,,,16500000
Jeep Compass 2.4 Sport 170cv Atx,Bs.As. G.B.A. Norte,Jeep,Compass,2014,2.4 Sport 170cv Atx,Negro,Nafta,5,Automática,2.4,SUV,112000,Sí,Sí,Hidráulica,4x4,5,52 L,170,4405,1630,1812,2635 mm,17100000
Ford Fiesta Kinetic 2017 1.6 S,Bs.As. Costa Atlántica,Ford,Fiesta Kinetic,2017,1.6 S,,Nafta,5,Manual,1.6,Hatchback,153000,,,Eléctrica,Delantera,5,51 L,120,3969,1464,1000,2415 mm,10900
Renault Sandero Stepway 1.6 Confort 105cv,Córdoba,Renault,Sandero Stepway,2011,1.6 Confort 105cv,,Nafta,5,Manual,1.6,Hatchback,200000,,,Hidráulica,Delantera,5,50 L,105,4091,1630,1751,2588 mm,11000000
Peugeot 207 1.4 Xr,Bs.As. G.B.A. Sur,Peugeot,207,2012,1.4 Xr,Gris,Nafta,4,Manual,1.4,Hatchback,98900,,Sí,Hidráulica,Delantera,5,50 L,75,3872,1441,1720,2540 mm,6590
Chevrolet Celta 1.4 Lt Aa+dir,Bs.As. G.B.A. Oeste,Chevrolet,Celta,2013,,Rojo,Nafta,3,Manual,1.4,Hatchback,130000,No,Sí,Hidráulica,Delantera,5,54 L,92,3799,1408,1944,3095 mm,9500000
Ford Ecosport 1.6 Xls Mp3 4x2,Córdoba,Ford,Ecosport,2008,1.6 Xls Mp3 4x2,,Nafta,5,Manual,1.6,SUV,188000,,Sí,Hidráulica,4x2,5,54 L,98,4240,1679,1837,2613 mm,8500000
Volkswagen Gol Trend 1.6 Pack I 101cv,Bs.As. G.B.A. Sur,Volkswagen,Gol Trend,2010,1.6 Pack I 101cv,,Nafta,5,Manual,1.6,Hatchback,142000,,,Hidráulica,Delantera,5,55 L,101,3899,1464,1656,2466 mm,7500
Ford Ranger Raptor 2.0l Biturbo Cabina Doble 4x4,Neuquén,Ford,Ranger Raptor,2022,2.0l Biturbo Cabina Doble 4x4,Blanco,Diésel,4,Automática,2.0,Pick-Up,70000,Sí,,Eléctrica,4x4,5,80 L,213,5359,1873,1730,2670 mm,50000
Chevrolet Classic 1 .4 lt con gnc,Bs.As. Costa Atlántica,Chevrolet,Classic,2010,1 .4 lt con gnc,,Nafta/GNC,4,Manual,1.4,Rural,357000,,Sí,Hidráulica,Delantera,5,54 L,94,4056,1448,1944,3095 mm,6000
Toyota SW4 2.8 Tdi Gr-s 4x4 7as 6at,San Luis,Toyota,SW4,2023,2.8 Tdi Gr-s 4x4 7as 6at,Negro,Diésel,5,Automática,2.8,SUV,16916,No,Sí,hydraulic,4x4,5,80 L,177,4705,1850,1840,2750 mm,84000000
Fiat Cronos 1.8 16v Precision At6 Pack Premium,Bs.As. G.B.A. Oeste,Fiat,Cronos,2021,1.8 16v Precision At6 Pack Premium,Plateado,Nafta,4,Automática,1.8,Sedán,69000,,Sí,Eléctrica,Delantera,5,48 L,130,4364,1516,1724,2521 mm,15000
Volkswagen Gol 1.6 Gl,Bs.As. G.B.A. Sur,Volkswagen,Gol,1994,1.6 Gl,,Nafta,3,Manual,1.6,Hatchback,130000,,,,Delantera,5,51 L,90,3883,1415,1621,2468 mm,6000
Chevrolet Meriva 1.8 Gl,Bs.As. G.B.A. Norte,Chevrolet,Meriva,2004,1.8 Gl,Gris,Nafta,5,Manual,1.8,Monovolumen,168000,,Sí,Asistida,Delantera,5,56 L,102,4042,1624,1645,2468 mm,5799999
Peugeot 208 1.6 Active Tiptronic 115cv At - Anticipo --,Bs.As. G.B.A. Oeste,Peugeot,208,2022,1.6 Active Tiptronic 115cv At - Anticipo --,Negro,Nafta,5,Automática,1.6,Hatchback,44000,Sí,Sí,Eléctrica,Delantera,5,47 L,115,4075,1453,1738,2538 mm,9900000
Ford Fiesta 1.6 Ambiente Plus Mp3,Bs.As. G.B.A. Norte,Ford,Fiesta,2010,1.6 Ambiente Plus Mp3,Dorado,Nafta,5,Manual,1.6,Hatchback,150000,No,Sí,Hidráulica,Delantera,5,54 L,98,3908,1497,1850,2823 mm,6500
Mercedes-Benz Clase A 2.0 A250 Amg-line 224cv Sedan,Misiones,,Clase A,2020,2.0 A250 Amg-line 224cv Sedan,Gris,Nafta,4,Automática,2.0,Sedán,50600,Sí,Sí,Asistida,Delantera,5,56 L,224,4292,1430,1720,2425 mm,71400000
Fiat Cronos 1.3 Gse Like,Capital Federal,Fiat,Cronos,2024,1.3 Gse Like,,Nafta,4,Manual,1.3,Sedán,8000,,,,Delantera,5,48 L,99,4364,1515,1962,2521 mm,16500
Volkswagen Fox 1.6 Confortline,Bs.As. G.B.A. Sur,Volkswagen,Fox,2011,1.6 Confortline,Negro,Nafta,5,Manual,1.6,Hatchback,112000,No,Sí,Hidráulica,Delantera,5,50 L,101,3823,1544,1641,2465 mm,6500000
Chevrolet Meriva 1.8 Gl,Bs.As. G.B.A. Sur,Chevrolet,Meriva,2006,1.8 Gl,,Nafta,5,Manual,1.8,Monovolumen,200000,,Sí,Asistida,Delantera,5,56 L,102,4042,1624,1645,2468 mm,6000
Mercedes-Benz Clase GLA 1.6 Gla250 Amg-line 211cv,Bs.As. G.B.A. Norte,,Clase GLA,2020,1.6 Gla250 Amg-line 211cv,Plateado,Nafta,5,Automática,1.6,SUV,20000,Sí,Sí,Asistida,4x4,5,56 L,211,,,,,76900
Volkswagen Gol Trend 1.6 Pack I 101cv,Bs.As. G.B.A. Norte,Volkswagen,Gol Trend,2011,1.6 Pack I 101cv,Gris,Nafta,5,Manual,1.6,Hatchback,164000,,,Hidráulica,Delantera,5,55 L,101,3899,1464,1656,2466 mm,9299000
Renault Logan 1.6 Privilége 105cv,Bs.As. G.B.A. Sur,Renault,Logan,2018,1.6 Privilége 105cv,Blanco,Nafta,4,Manual,1.6,Sedán,102000,,,Hidráulica,Delantera,5,50 L,105,4350,1529,1733,2635 mm,11100
Peugeot,Bs.As. G.B.A. Sur,Partner,Partner Furgon,2018,Furgon,Blanco,Diésel,5,Manual,,Furgón,68000,No,Sí,,,,,,,,,,12900000
Bmw 330 I 2020,Bs.As. G.B.A. Norte,BMW,Serie 3,2020,330I,Gris,Nafta,4,Automática,3.0,Sedán,10000,,,,,,,,,,,,65000
Toyota Corolla 1.8 Hev Seg Ecvt,Bs.As. G.B.A. Norte,Toyota,Corolla,2022,1.8 Hev Seg Ecvt,Gris,Híbrido/Nafta,4,Automática,1.8,Sedán,58565,Sí,Sí,Eléctrica,Delantera,5,57 L,98,4630,1435,1780,2700 mm,26800
Fiat Punto 1.4 Attractive Pack Top,Capital Federal,Fiat,Punto,2014,1.4 Attractive Pack Top,Gris,Nafta,5,Manual,1.4,Hatchback,250000,,Sí,Hidráulica,Delantera,5,60 L,87,4065,1499,1789,2595 mm,7100
Volkswagen Suran 1.6 Highline 101cv 11c,Capital Federal,Volkswagen,Suran,2012,1.6 Highline 101cv 11c,,Nafta,5,Manual,1.6,Monovolumen,155000,,,Hidráulica,Delantera,5,50 L,101,4178,1547,1660,2467 mm,8000
BMW X5 4.8 Is Premium Stept,Buenos Aires Interior,BMW,X5,2008,4.8 Is Premium Stept,Gris,Nafta,5,Automática,4.8,SUV,199000,Sí,Sí,Asistida,4x4,7,85 L,355,4854,1766,1823,2648 mm,21000
Ford Ecosport 1.5 Se 123cv 4x2 Automática,Bs.As. G.B.A. Oeste,Ford,Ecosport,2018,1.5 Se 123cv 4x2 Automática,Azul,Nafta,5,Automática,1.5,SUV,60000,,Sí,Asistida,4x2,5,52 L,123,4241,1693,1821,2608 mm,16000
Volkswagen Amarok 3.0 V6 Cd Comfortline,Buenos Aires Interior,Volkswagen,Amarok,2020,3.0 V6 Cd Comfortline,Gris,Diésel,4,Automática,3.0,Pick-Up,119000,,,,4x4,5,80 L,258,5254,1834,1944,3095 mm,35500000
Ford Escort 1.8 Lx,Bs.As. G.B.A. Sur,Ford,Escort,1998,1.8 Lx,Rojo,Nafta,3,Manual,1.8,Hatchback,1111111,,,,Delantera,5,64 L,115,4136,1346,1700,2523 mm,4500000
Peugeot 2008 1.0T Active,Corrientes,Peugeot,2008,2024,1.0T Active,,Nafta,5,Automática,1.0,SUV,1000,,,,Delantera,5,,120,,,,,351000
Mercedes-Benz Clase A 1.6 A200 Urban 156cv,Bs.As. G.B.A. Oeste,,Clase A,2019,1.6 A200 Urban 156cv,Blanco,Nafta,5,Automática,1.6,Hatchback,53000,Sí,Sí,Asistida,Delantera,5,56 L,156,4292,1430,1720,2425 mm,42000
Ford Ranger 2.0 Cd 4X4 Limited At 210Cv,Córdoba,Ford,Ranger,2024,2.0 Cd 4X4 Limited At 210Cv,Negro,Diésel,4,Automática,2.0,Pick-Up,1000,,,Eléctrica,4x4,5,80 L,210,5370,1884,2208,3270 mm,56900000
Ford F-100 Perkins (potenciado),Bs.As. G.B.A. Oeste,Ford,F-100,1978,,,Diésel,2,,,,1000,,,,,,,,,,,,5000
Chevrolet Agile 1.4 Ls,Capital Federal,Chevrolet,Agile,2016,1.4 Ls,,Nafta,5,Manual,1.4,Hatchback,100000,Sí,Sí,Hidráulica,Delantera,5,54 L,92,4063,1549,1835,3085 mm,8900
Fiat Cronos 1.8 16v Precision Pack Premium,Bs.As. G.B.A. Sur,Fiat,Cronos,2022,1.8 16v Precision Pack Premium,,Nafta,4,Manual,1.8,Sedán,90000,,Sí,Eléctrica,Delantera,5,48 L,130,4364,1516,1724,2521 mm,20000000
Nissan Sentra 2.0 Advance Cvt,Capital Federal,Nissan,Sentra,2022,2.0 Advance Cvt,Gris oscuro,Nafta,4,Automática,2,Sedán,41200,No,Sí,electronic,Delantera,5,47 L,147,4640,1455,1815,2710 mm,26900000
Fiat Siena 1.4 Fire Da,Capital Federal,Fiat,Siena,2011,1.4 Fire Da,Gris,Nafta,4,Manual,1.4,Sedán,150000,,No,Hidráulica,Delantera,5,48 L,82,4135,1453,1850,3150 mm,6250000
Ford Ecosport 1.5 Titanium 123cv 4x2 Manual,Bs.As. G.B.A. Sur,Ford,Ecosport,2019,1.5 Titanium 123cv 4x2 Manual,Azul,Nafta,5,Manual,1.5,SUV,53000,,Sí,Asistida,4x2,5,52 L,123,4241,1693,1821,2608 mm,18500
Volkswagen Voyage 1.6 Highline 101cv,Bs.As. Costa Atlántica,Volkswagen,Voyage,2016,1.6 Highline 101cv,Rojo,Nafta,4,Manual,1.6,Sedán,126000,,,Hidráulica,Delantera,5,55 L,101,4230,1464,1656,2465 mm,12500000
Hyundai Tucson 2.0 N 2wd Mt,Bs.As. G.B.A. Norte,Hyundai,Tucson,2008,2.0 N 2wd Mt,,Nafta,5,Manual,2.0,SUV,130000,Sí,,Hidráulica,4x2,5,58 L,142,4325,1730,1830,2630 mm,9200
Ford Ecosport 2.0 My10 Xls 4x2,Bs.As. G.B.A. Norte,Ford,Ecosport,2011,2.0 My10 Xls 4x2,,Nafta,5,Manual,2.0,SUV,180000,,Sí,Hidráulica,Delantera,5,54 L,143,4240,1679,1757,2607 mm,12000000
Peugeot 2008 1.6 Feline,Bs.As. G.B.A. Norte,Peugeot,2008,2016,1.6 Feline,Negro,Nafta,5,Manual,1.6,SUV,90000,,,,Delantera,5,55 L,115,4159,1583,1739,2542 mm,18000000
Chevrolet Cruze 1.8 Ltz Mt 141cv,Capital Federal,Chevrolet,Cruze,2013,1.8 Ltz Mt 141cv,,Nafta,4,Manual,1.8,Sedán,105000,Sí,Sí,Hidráulica,Delantera,5,60 L,141,4597,1477,1660,2467 mm,11000
Toyota Corolla Cross 1.8 Seg Ecvt,Bs.As. G.B.A. Oeste,Toyota,Corolla Cross,2024,1.8 Seg Ecvt,,Híbrido/Nafta,5,Automática,1.8,SUV,1111,Sí,,Eléctrica,4x2,5,47 L,98,4460,1620,1825,2465 mm,42000
Volkswagen Amarok 2.0 Cd Tdi 140cv 4x4 Startline,Bs.As. G.B.A. Sur,Volkswagen,Amarok,2017,2.0 Cd Tdi 140cv 4x4 Startline,Gris,Diésel,4,Manual,2.0,Pick-Up,135000,,,Hidráulica,4x4,5,80 L,140,5254,1834,1944,3095 mm,18900
