Título,Ubicación,Marca,Modelo,Año,Versión,Color,Tipo de combustible,Puertas,Transmisión,Motor,Tipo de carrocería,Kilómetros,Piloto automático,Aire acondicionado,Dirección,Control de tracción,Capacidad de personas,Capacidad del tanque,Potencia,Largo,Altura,Ancho,Distancia entre ejes,Precio
Suzuki Grand Vitara Suzuki Grand Vitara,Bs.As. Costa Atlántica,Suzuki,Grand Vitara,2001,Suzuki Grand Vitara,,Diésel,5,,,,230000,,,,,,,,,,,,6500
Renault Kwid 1.0 Sce 66cv Zen,Bs.As. G.B.A. Oeste,Renault,Kwid,2018,1.0 Sce 66cv Zen,,Nafta,5,Manual,1.0,Hatchback,53000,,,,Delantera,5,50 L,66,3680,1474,1752,2423 mm,12000000
Renault Clio 1.2 Pack Plus 5 p,Bs.As. G.B.A. Norte,Renault,Clio,2009,1.2 Pack Plus 5 p,Negro,Nafta,5,Manual,1.2,Hatchback,95000,,,Hidráulica,Delantera,5,50 L,75,3813,1417,1639,2472 mm,5900
Volkswagen Amarok 3.0 V6 Extreme,Bs.As. G.B.A. Oeste,Volkswagen,Amarok,2024,3.0 V6 Extreme,Blanco,Diésel,4,Automática,3.0,Pick-Up,1111,,,,4x4,5,80 L,258,5254,1834,1954,3097 mm,57500
Citroën DS3 1.6 Thp 156 Sport Chic Nav,Bs.As. G.B.A. Norte,,DS3,2014,1.6 Thp 156 Sport Chic Nav,Rojo,Nafta,3,Manual,1.6,Hatchback,110000,Sí,Sí,Eléctrica,Delantera,5,50 L,156,3948,1458,1832,2730 mm,9990
Volkswagen 2016 Gol 1.6 3p Trend L13,Córdoba,Volkswagen,Gol,2016,1.6 Trendline,Blanco,Nafta,3,Manual,1.6,Hatchback,64000,No,Sí,hydraulic,Delantera,5,,,,,,,13800000
Volkswagen Voyage 1.6 gp,Capital Federal,Volkswagen,Voyage,2013,1.6 gp,,Nafta,4,Manual,1.6,Sedán,81410,,,,Delantera,5,55 L,101,4230,1464,1656,2465 mm,11000000
Renault Sandero Stepway 1.6 Privilege 105cv,Bs.As. G.B.A. Norte,Renault,Sandero Stepway,2011,1.6 Privilege 105cv,Rojo,Nafta,5,Manual,1.6,Hatchback,186000,,,Hidráulica,Delantera,5,50 L,105,4091,1630,1751,2588 mm,9990000
Chevrolet Corsa 1.4 Classic Gls,Capital Federal,Chevrolet,Corsa,2009,1.4 Classic Gls,Verde,Nafta,4,Manual,1.4,Sedán,329000,No,Sí,Hidráulica,Delantera,5,54 L,94,4056,1420,1944,3095 mm,6000000
Peugeot 206 1.6 Xs Premium,Capital Federal,Peugeot,206,2007,1.6 Xs Premium,,Nafta,3,Manual,1.6,Hatchback,160000,,,,Delantera,5,50 L,90,3835,1432,1652,2442 mm,7500
Nissan Kicks 1.6 Advance 120cv At,Capital Federal,Nissan,Kicks,2018,1.6 Advance 120cv At,Gris,Nafta,5,Automática,1.6,Hatchback,98000,,,,Delantera,5,41 L,120,4295,1590,1760,2610 mm,22500000
Renault Duster 1.6 4x2 Expression 110cv,Bs.As. G.B.A. Sur,Renault,Duster,2012,1.6 4x2 Expression 110cv,,Nafta,5,Manual,1.6,SUV,178000,,,Hidráulica,4x2,5,50 L,110,4315,1695,1822,2673 mm,7500
Ford Mondeo 2.0 Ecvt Vignale Hibrido,Bs.As. G.B.A. Oeste,Ford,Mondeo,2020,2.0 Ecvt Vignale Hibrido,Azul,Híbrido/Nafta,4,Automática,2.0,Sedán,25000,Sí,,Eléctrica,Delantera,5,62 L,240,4869,1476,1698,2580 mm,32500
Volkswagen Tiguan 2.0 Sport & Style Tsi 200cv Tiptronic,Bs.As. G.B.A. Sur,Volkswagen,Tiguan,2019,,Azul,Nafta,5,Automática,2.0,SUV,160000,Sí,,Eléctrica,4x4,5,64 L,200,4427,1703,1809,2605 mm,38000000
Peugeot 207 1.4 Allure Hdi 70cv,Entre Ríos,Peugeot,207,2013,1.4 Allure Hdi 70cv,Gris,Diésel,5,Manual,1.4,Hatchback,130000,,Sí,Hidráulica,Delantera,5,50 L,70,3872,1441,1669,2443 mm,11000000
Volkswagen Fox 1.6 Comfortline,Bs.As. G.B.A. Sur,Volkswagen,Fox,2010,1.6 Comfortline,Negro,Nafta,5,Manual,1.6,Hatchback,145000,,,Hidráulica,Delantera,5,50 L,101,3823,1544,1640,2465 mm,7500
Volkswagen Suran 1.6 Highline 101cv 11c,Bs.As. G.B.A. Oeste,Volkswagen,Suran,2012,1.6 Highline 101cv 11c,Gris,Nafta,5,Manual,1.6,Monovolumen,68000,,,Hidráulica,Delantera,5,50 L,101,4178,1547,1660,2467 mm,10300
Volkswagen Fox 1.6 Trendline,Capital Federal,Volkswagen,Fox,2012,1.6 Trendline,Azul,Nafta,5,Manual,1.6,Hatchback,136000,No,Sí,Hidráulica,Delantera,5,50 L,101,3823,1544,1641,2465 mm,10000000
Jeep Compass 2.0 Td At9 4x4 Limited Plus,Santa Fe,Jeep,Compass,2020,2.0 Td At9 4x4 Limited Plus,Blanco,Diésel,5,Automática,2.0,SUV,168000,Sí,,Hidráulica,4x4,5,52 L,170,4405,1630,1812,2633 mm,36500000
Renault Clio 1.2 16v,Bs.As. G.B.A. Oeste,Renault,Clio,2004,1.2 16v,,Nafta,2,,,,194000,,,,,,,,,,,,6000
Renault Duster 2.0 Ph2 4x2 Privilege 143cv,Bs.As. G.B.A. Oeste,Renault,Duster,2016,2.0 Ph2 4x2 Privilege 143cv,,Nafta,5,Manual,2.0,SUV,136000,,,,4x2,5,50 L,143,4329,1683,1822,2674 mm,18300000
Ford Fiesta Kinetic 1.6 S Plus 120cv,Bs.As. G.B.A. Sur,Ford,Fiesta Kinetic,2016,1.6 S Plus 120cv,Celeste,Nafta,5,Manual,1.6,Hatchback,130000,,,Eléctrica,Delantera,5,45 L,120,4066,1464,1801,2895 mm,9900
Toyota Corolla 1.8 Se-g Cvt 140cv,Capital Federal,Toyota,Corolla,2018,1.8 Se-g Cvt 140cv,,Nafta,4,Automática,1.8,Sedán,218000,Sí,,Eléctrica,Delantera,5,57 L,140,4620,1460,1775,2700 mm,18500000
Peugeot 207 1.4 Active 75cv,Capital Federal,Peugeot,207,2012,1.4 Active 75cv,Plateado,Nafta,5,Manual,1.4,Hatchback,159000,,Sí,Hidráulica,Delantera,5,50 L,75,3872,1441,1669,2443 mm,7500000
Audi Q3 2.0 Quattro Tfsi 170cv,Bs.As. G.B.A. Norte,Audi,Q3,2013,2.0 Quattro Tfsi 170cv,,Nafta,5,Manual,2.0,SUV,155000,Sí,Sí,Eléctrica,Integral,5,64 L,170,4385,1590,1789,2710 mm,18000
Toyota Corolla 1.8 Xei Mt,Capital Federal,Toyota,Corolla,2011,1.8 Xei Mt,Gris,Nafta,4,Manual,1.8,Sedán,150000,,,Eléctrica,Delantera,5,55 L,136,4530,1485,1760,2600 mm,9500
Peugeot 308 1.6 Allure Nav 115cv,Formosa,Peugeot,308,2012,1.6 Allure Nav 115cv,Blanco,Nafta,5,Manual,1.6,Hatchback,143000,,,Hidráulica,Delantera,5,60 L,115,4276,1519,1815,2608 mm,12800000
Ford Fiesta 1.6L SE PLUS POWERS,Bs.As. G.B.A. Oeste,Ford,Fiesta,2015,1.6L SE PLUS POWERS,,Nafta,4,Manual,1.6,Hatchback,127000,,Sí,Hidráulica,Delantera,5,54 L,98,3908,1497,1810,2450 mm,5400000
Volkswagen Amarok 3.0 V6 Cd Highline,Buenos Aires Interior,Volkswagen,Amarok,2020,3.0 V6 Cd Highline,Plateado,Diésel,4,Automática,3.0,Pick-Up,149800,,,,4x4,5,80 L,258,5254,1834,1944,3095 mm,30000
Fiat 500 1.4 Lounge 105cv At,Bs.As. G.B.A. Oeste,Fiat,500,2012,1.4 Lounge 105cv At,Verde,Nafta,2,Automática,1.4,Hatchback,99000,Sí,Sí,Asistida,Delantera,4,40 L,105,3546,1492,1627,2300 mm,13900
Fiat Palio 1.4 Fire Top Pack Seg.,Bs.As. G.B.A. Sur,Fiat,Palio,2014,1.4 Fire Top Pack Seg.,Blanco,Nafta,5,Manual,1.4,Hatchback,122000,,No,Mecánica,Delantera,5,48 L,82,3827,1444,1922,3550 mm,9200000
Jeep Compass 2.4 Longitude,Bs.As. G.B.A. Sur,Jeep,Compass,2021,2.4 Longitude,Blanco,Nafta,5,Manual,2.4,SUV,35000,,,,4x2,5,60 L,174,4394,1630,2033,2636 mm,37500000
Volkswagen Fox 1.6 Trendline 5 p,Bs.As. Costa Atlántica,Volkswagen,Fox,2009,1.6 Trendline 5 p,Azul,Nafta,5,Manual,1.6,Hatchback,118000,,Sí,Hidráulica,Delantera,5,50 L,,3804,1544,1640,2465 mm,6900
Toyota Hiace 2.8 Tdi Furgón 6at L1h1 3a 4p,Bs.As. G.B.A. Norte,Toyota,Hiace,2023,2.8 Tdi Furgón 6at L1h1 3a 4p,Blanco,Diésel,4,Automática,2.8,Furgón,16552,,Sí,,Delantera,3,80 L,177,5260,1860,1835,3085 mm,39000
Volkswagen Amarok 3.0 V6 Extreme,Bs.As. G.B.A. Sur,Volkswagen,Amarok,2024,3.0 V6 Extreme,Azul,Diésel,4,Automática,3.0,Pick-Up,1072,,,,4x4,5,80 L,258,5254,1834,1944,3095 mm,49000
Ford Focus III 2.0 Se Plus Mt,Río Negro,Ford,Focus III,2016,2.0 Se Plus Mt,Gris,Nafta,5,Manual,2.0,Hatchback,84500,Sí,,Eléctrica,Delantera,5,55 L,170,4412,1484,1742,2630 mm,15000
Toyota Corolla 1.8 Se-g At,Capital Federal,Toyota,Corolla,2007,1.8 Se-g At,,Nafta,4,Automática,1.8,Sedán,191000,Sí,,Hidráulica,Delantera,5,55 L,136,4530,1485,1705,2600 mm,6800
Ford Ranger 3.2 Cd Xlt Tdci 200cv Automática 4x2,Capital Federal,Ford,Ranger,2020,3.2 Cd Xlt Tdci 200cv Automática 4x2,Rojo,Diésel,4,Automática,3.2,Pick-Up,101000,Sí,,Eléctrica,4x2,5,80 L,200,5359,1815,1730,2670 mm,22500
Chevrolet Captiva 2.4 Ls 167cv,Capital Federal,Chevrolet,Captiva,2016,2.4 Ls 167cv,Negro,Nafta,5,Manual,2.4,SUV,103000,Sí,Sí,Hidráulica,4x2,7,65 L,167,4673,1756,1815,2660 mm,14500
Toyota Corolla 2.0 Xei Cvt 170cv,Entre Ríos,Toyota,Corolla,2023,2.0 Xei Cvt 170cv,Plateado,Nafta,4,Automática,2.0,Sedán,35000,Sí,,Eléctrica,Delantera,5,57 L,170,4630,1435,1780,2700 mm,33500000
Ford Ranger 3.2 Cd Xlt Tdci 200cv Automática 4x4,Buenos Aires Interior,Ford,Ranger,2017,3.2 Cd Xlt Tdci 200cv Automática 4x4,,Diésel,4,Automática,3.2,Pick-Up,197000,Sí,,Eléctrica,4x4,5,80 L,200,5359,1815,1730,2670 mm,25000
Toyota Corolla 1.8 Se-g At 136cv,Bs.As. G.B.A. Norte,Toyota,Corolla,2012,1.8 Se-g At 136cv,Blanco,Nafta,4,Automática,1.8,Sedán,115600,Sí,Sí,Eléctrica,Delantera,5,57 L,136,4540,1465,1760,2600 mm,11600
Volkswagen Fox 1.6 Trendline,Bs.As. G.B.A. Sur,Volkswagen,Fox,2010,1.6 Trendline,,Nafta,5,Manual,1.6,Hatchback,144000,,,Hidráulica,Delantera,5,50 L,101,3823,1544,1640,2465 mm,7800
Volkswagen Suran 1.6 I Highline 90d,Capital Federal,Volkswagen,Suran,2010,1.6 I Highline 90d,,Nafta,5,Manual,1.6,Monovolumen,134000,,,Hidráulica,Delantera,5,50 L,101,4180,1576,1660,2467 mm,7500
Ford Fiesta 1.4 Tdci Energy,Santa Fe,Ford,Fiesta,2004,1.4 Tdci Energy,,Diésel,5,Manual,1.4,Hatchback,25000,,,,Delantera,5,45 L,68,4205,1495,1724,2693 mm,5500000
BMW X1 xDrive 25i,Capital Federal,BMW,X1,2018,xDrive 25i,Azul,Nafta,5,Automática,2.0,SUV,106000,,Sí,Hidráulica,Integral,5,61 L,184,4477,1545,1722,2489 mm,35900
Fiat Argo 1.3 Drive Gse,Bs.As. G.B.A. Sur,Fiat,Argo,2019,1.3 Drive Gse,Gris,Nafta,5,Manual,1.3,Hatchback,47000,No,Sí,Eléctrica,Delantera,5,48 L,99,3998,1500,1724,2521 mm,13000
Chevrolet Spin 1.8 Ltz 5as 105cv,Bs.As. G.B.A. Norte,Chevrolet,Spin,2014,1.8 Ltz 5as 105cv,Gris,Nafta,5,Manual,1.8,Monovolumen,217000,Sí,Sí,Hidráulica,Delantera,5,53 L,105,4360,1664,1810,2841 mm,8500
Chevrolet Cruze 1.4 Lt At Sedan,Bs.As. G.B.A. Norte,Chevrolet,Cruze,2022,1.4 Lt At Sedan,,Nafta,4,Automática,1.4,Sedán,65000,Sí,,Eléctrica,Delantera,5,52 L,153,4665,1484,2042,2700 mm,22000000
Fiat Palio 1.6 S,Bs.As. G.B.A. Norte,Fiat,Palio,1998,1.6 S,Rojo,Nafta,4,,1.6,Sedán,200000,,,,,,,,,,,,3300000
Volkswagen Polo 2006 Diesell Financio (aty Automotores),Bs.As. G.B.A. Norte,Volkswagen,Polo,2006,1.9,Blanco,Diésel,4,,,,111111,,,,,,,,,,,,6000000
Fiat Strada 1.4 Working Cs C/aa,Bs.As. G.B.A. Oeste,Fiat,Strada,2014,,Blanco,Nafta,2,Manual,1.4,Pick-Up,150000,No,Sí,Hidráulica,Delantera,2,58 L,87,4409,1554,1669,2443 mm,9500
Chevrolet Tracker 1.8 Ltz Awd At 140cv,Capital Federal,Chevrolet,Tracker,2013,1.8 Ltz Awd At 140cv,,Nafta,5,Automática,1.8,SUV,115000,Sí,Sí,Asistida,Integral,5,53 L,140,4248,1674,1657,2465 mm,10500
Fiat Toro 2.0 Volcano 4x4 At,Capital Federal,Fiat,Toro,2018,2.0 Volcano 4x4 At,Rojo,Diésel,4,Automática,2.0,Pick-Up,154000,,,,4x4,5,60 L,170,4915,1690,1669,2443 mm,27575000
Chevrolet Corsa Classic 1.6 Gl,Buenos Aires Interior,Chevrolet,Corsa Classic,2006,1.6 Gl,,Nafta,4,Manual,1.6,Sedán,250000,,,,Delantera,5,54 L,92,4056,1420,1944,3095 mm,4500
Ford Ranger 3.2 Cd 4x4 Limited Tdci 200cv At,Buenos Aires Interior,Ford,Ranger,2015,3.2 Cd 4x4 Limited Tdci 200cv At,,Diésel,4,Automática,3.2,Pick-Up,200000,Sí,Sí,Eléctrica,Integral,5,80 L,200,5359,1815,1760,2600 mm,20000
Peugeot 208 1.2 Like,Bs.As. G.B.A. Sur,Peugeot,208,2023,1.2 Like,Gris,Nafta,5,Manual,1.2,Hatchback,81307,,Sí,Asistida,Delantera,5,47 L,89,4075,1453,1738,2538 mm,18500000
Toyota Hilux 3.0 Cd Srv 171cv 4x4 - A3,Bs.As. G.B.A. Norte,Toyota,Hilux,2016,3.0 Cd Srv 171cv 4x4 - A3,,Diésel,4,Manual,3.0,Pick-Up,116000,Sí,,Hidráulica,4x4,5,80 L,171,5260,1860,1855,2860 mm,22000
Toyota Corolla 1.8 Hev Seg Ecvt,Bs.As. G.B.A. Sur,Toyota,Corolla,2021,1.8 Hev Seg Ecvt,,Híbrido/Nafta,4,Automática,1.8,Sedán,84000,Sí,,Eléctrica,Delantera,5,57 L,98,4630,1435,1780,2700 mm,29000000
Honda Civic Civic Exl Auto,Bs.As. G.B.A. Sur,Honda,Civic,2017,Civic exl auto,,Nafta,4,,,,146556,,,,,,,,,,,,19500
Volkswagen Golf 1.6 Trendline,Bs.As. G.B.A. Sur,Volkswagen,Golf,2016,1.6 Trendline,,Nafta,5,Manual,1.6,Hatchback,100000,,,Eléctrica,Delantera,5,50 L,110,4255,1452,1799,2638 mm,13000
Toyota Corolla 1.8 Xei Mt Pack,Bs.As. Costa Atlántica,Toyota,Corolla,2011,1.8 Xei Mt Pack,Dorado,Nafta,4,Manual,1.8,Sedán,151000,,,Eléctrica,Delantera,5,55 L,136,4530,1485,1760,2600 mm,13500000
Ford Ranger 3.2 Cd 4x4 Xlt Tdci 200cv At,Buenos Aires Interior,Ford,Ranger,2015,3.2 Cd 4x4 Xlt Tdci 200cv At,Blanco,Diésel,4,Automática,3.2,Pick-Up,146000,Sí,Sí,Eléctrica,Integral,5,80 L,200,5359,1815,1775,2700 mm,18700
Chevrolet S10 2.8 Ls Cd Tdci 200cv,Buenos Aires Interior,Chevrolet,S10,2017,2.8 Ls Cd Tdci 200cv,Blanco,Diésel,4,Manual,2.8,Pick-Up,175000,,Sí,Hidráulica,4x2,5,76 L,200,5367,1889,1820,2709 mm,21800000
Fiat Siena 1.4 Fire Aa Gnc,Bs.As. G.B.A. Sur,Fiat,Siena,2007,1.4 Fire Aa Gnc,,Nafta,4,Manual,1.4,Sedán,550000,,Sí,,Delantera,5,48 L,82,4135,1437,1634,2373 mm,4800
Ford Ranger Raptor 2.0l Biturbo Cabina Doble 4x4,Santa Fe,Ford,Ranger Raptor,2020,2.0l Biturbo Cabina Doble 4x4,Azul,Diésel,4,Automática,2.0,Pick-Up,80000,Sí,Sí,Eléctrica,4x4,5,80 L,213,5359,1873,1730,2670 mm,42000
Peugeot 2008 1.6 Allure Tip,Capital Federal,Peugeot,2008,2016,1.6 Allure Tip,Negro,Nafta,5,Automática,1.6,SUV,67000,,,Eléctrica,Delantera,5,55 L,115,4159,1583,1739,2542 mm,14999900
Bmw M340i Xdrive,Capital Federal,BMW,Serie 3,2022,Xdrive M Performance,Negro,Nafta,5,Automática,3.0,Sedán,15000,,,Eléctrica,,,,,,,,,97999
Renault Clio 1.2 Mio Confort Plus Abs Abcp,Córdoba,Renault,Clio,2015,1.2 Mio Confort Plus Abs Abcp,Blanco,Nafta,5,Manual,1.2,Hatchback,105000,,,Hidráulica,Delantera,5,50 L,75,3813,1417,1639,2472 mm,11600
Audi A3 Sedan 1.4 Tfsi Stronic 150cv,Mendoza,Audi,A3,2019,1.4,Plateado,Nafta,4,Automática,1.4,Sedán,74430,,Sí,,,,,,,,,,37000000
Mercedes-Benz Clase A 1.3 A200 163cv Progressive Sedan,Bs.As. G.B.A. Oeste,,Clase A,2020,1.3 A200 163cv Progressive Sedan,Gris,Nafta,4,Automática,1.3,Sedán,55000,Sí,Sí,Asistida,Delantera,5,56 L,163,4292,1430,1720,2425 mm,36000
Renault Fluence 2.0 Gt T 190cv,Capital Federal,Renault,Fluence,2017,2.0 Gt T 190cv,Blanco,Nafta,4,Manual,2.0,Sedán,116300,,,,Delantera,5,60 L,190,4641,1501,1810,2700 mm,16000000
Peugeot 3008 1.6 Gt-line Thp Tiptronic,Entre Ríos,Peugeot,3008,2018,1.6 Gt-line Thp Tiptronic,Gris,Nafta,5,Automática,1.6,SUV,85000,Sí,,Eléctrica,Delantera,5,53 L,165,4447,1629,2098,2675 mm,27000
Bmw Serie 5 528 I,Bs.As. G.B.A. Norte,BMW,Serie 5,2012,528 i,,Nafta,4,,,,119000,,,,,,,,,,,,23900
Volkswagen Tiguan 2.0 Sport & Style Tsi 200cv,Bs.As. G.B.A. Norte,Volkswagen,Tiguan,2013,,Gris,Nafta,5,Manual,2.0,SUV,189000,Sí,,Eléctrica,4x4,5,64 L,200,4427,1703,1809,2605 mm,15500000
Volkswagen Saveiro 1.6 Gp Cs 101cv Safety,Bs.As. G.B.A. Sur,Volkswagen,Saveiro,2018,1.6 Gp Cs 101cv Safety,Blanco,Nafta,2,Manual,1.6,Pick-Up,177500,,,Hidráulica,Delantera,2,55 L,101,4493,1497,1728,2753 mm,12000
Peugeot 408 2.0 Feline 143cv,Buenos Aires Interior,Peugeot,408,2012,2.0 Feline 143cv,Gris,Nafta,4,Manual,2.0,Sedán,155143,No,Sí,Asistida,Delantera,5,60 L,143,4690,1505,1815,2710 mm,12600000
Renault Duster 1.6 Ph2 4x2 Dynamique,Bs.As. G.B.A. Norte,Renault,Duster,2018,1.6 Ph2 4x2 Dynamique,Negro,Nafta,5,Manual,1.6,SUV,143000,,,,4x2,5,50 L,110,4329,1683,1822,2674 mm,14500000
Kia Sorento 2.2 Crdi 6at,Bs.As. G.B.A. Sur,Kia,Sorento,2010,2.2 Crdi 6at,Negro,Diésel,5,Automática,2.2,SUV,206000,Sí,Sí,Hidráulica,4x2,7,68 L,197,4685,1710,1885,2700 mm,13501
Toyota Etios 1.5 Xls,Bs.As. G.B.A. Norte,Toyota,Etios,2024,1.5 Xls,Blanco,Nafta,5,Manual,1.5,,1000,,,,,,,,,,,,18900
Fiat Pulse 1.3 Drive Gse Cvt,Capital Federal,Fiat,Pulse,2024,1.3 Drive Gse Cvt,Negro,Nafta,5,Automática,1.3,SUV,2000,Sí,Sí,Eléctrica,4x2,5,47 L,99,4099,1547,1989,2532 mm,27000000
Mercedes-Benz Clase C 2.3 C230 Sportcoupe V6 Evolution At,Santiago del Estero,,Clase C,2005,2.3 C230 Sportcoupe V6 Evolution At,,Nafta,2,Automática,2.3,Coupé,73000,,Sí,Eléctrica,Trasera,4,65 L,130,4705,1390,1770,2760 mm,22500000
Volkswagen Saveiro 1.6 Gp Ce 101cv Safety + Pack High,Jujuy,Volkswagen,Saveiro,2018,,Gris,Nafta,2,Manual,1.6,Pick-Up,79000,No,Sí,Hidráulica,Delantera,2,55 L,101,4493,1497,1728,2753 mm,14900
Ford Ranger 3.2 Cd 4x4 Limited Tdci 200cv,Bs.As. G.B.A. Oeste,Ford,Ranger,2013,3.2 Cd 4x4 Limited Tdci 200cv,,Diésel,4,Manual,3.2,Pick-Up,117000,Sí,Sí,Eléctrica,Integral,5,80 L,200,5359,1815,1850,3220 mm,19990
Fiat Fiorino 1.4 Fire Evo 87cv,Capital Federal,Fiat,Fiorino,2018,1.4 Fire Evo 87cv,Blanco,Nafta,3,Manual,1.4,Furgón,82000,,Sí,Hidráulica,Delantera,2,64 L,87,4184,1873,1780,2699 mm,14400000
Volkswagen Gol Trend 1.6 Trendline 101Cv At,Bs.As. G.B.A. Norte,Volkswagen,Gol Trend,2021,1.6 Trendline 101Cv At,,Nafta,5,Automática,1.6,Hatchback,15000,,,,Delantera,5,55 L,101,3899,1464,1656,2466 mm,14500
Mercedes-Benz Sprinter 2.1 313 Furgon 3550 Te V1 (g31a6),Capital Federal,,Sprinter,2011,,Blanco,Diésel,2,Manual,2.1,Furgón,90000,No,Sí,Hidráulica,Delantera,2,80 L,129,5640,2595,1994,3025 mm,27000
Hyundai Tucson 2.0 Crdi 4wd 4at,Bs.As. G.B.A. Sur,Hyundai,Tucson,2009,2.0 Crdi 4wd 4at,Plateado,Diésel,5,Automática,2.0,SUV,200000,Sí,,Hidráulica,4x4,5,58 L,112,4325,1730,1830,2630 mm,8000
Peugeot 207 1.4 Active 75cv,Bs.As. G.B.A. Sur,Peugeot,207,2013,1.4 Active 75cv,,Nafta,3,Manual,1.4,Hatchback,88000,,Sí,Hidráulica,Delantera,5,50 L,75,3872,1441,1669,2443 mm,11900000
Renault Duster 2.0 4x2 Privilege 138cv,Bs.As. G.B.A. Oeste,Renault,Duster,2011,2.0 4x2 Privilege 138cv,Negro,Nafta,5,Manual,2.0,SUV,132000,,,Hidráulica,4x2,5,50 L,138,4315,1695,1822,2673 mm,9500
Toyota Etios 1.5 Sedan X,Misiones,Toyota,Etios,2023,1.5 Sedan X,,Nafta,4,Manual,1.5,Sedán,10000,,,Eléctrica,Delantera,5,45 L,103,4265,1510,1695,2460 mm,20900000
Chevrolet Cruze 1.4 Lt Mt Sedan,Santa Fe,Chevrolet,Cruze,2018,1.4 Lt Mt Sedan,Blanco,Nafta,4,Manual,1.4,Sedán,80000,Sí,,Eléctrica,Delantera,5,52 L,153,4665,1484,2042,2700 mm,20990000
Volkswagen Golf 1.8 Gti Highline Tap Cuero,Capital Federal,Volkswagen,Golf,2005,1.8 Gti Highline Tap Cuero,Plateado,Nafta,5,Manual,1.8,Hatchback,146000,Sí,Sí,Hidráulica,Delantera,5,55 L,180,4149,1459,1735,2515 mm,12500
Fiat Mobi 1.0 Trekking,Bs.As. G.B.A. Oeste,Fiat,Mobi,2024,1.0 Trekking,Plateado,Nafta,5,Manual,1.0,Hatchback,1000,,,,Delantera,5,,70,,,,,5000
Nissan Versa 1.6 Acenta At,Bs.As. G.B.A. Norte,Nissan,Versa,2013,1.6 Acenta At,Plateado,Nafta,4,Automática,1.6,Sedán,136000,,,Hidráulica,Delantera,5,52 L,126,4470,1533,1695,2600 mm,10600000
Renault Duster 1.6 Ph2 4x2 Dynamique 110cv,Bs.As. G.B.A. Sur,Renault,Duster,2017,1.6 Ph2 4x2 Dynamique 110cv,Gris,Nafta,5,Manual,1.6,SUV,89000,No,,,4x2,5,50 L,110,4329,1683,1822,2674 mm,16500000
Peugeot 208 1.6 Active Tiptronic,Bs.As. G.B.A. Sur,Peugeot,208,2022,1.6 Active Tiptronic,Blanco,Nafta,5,Automática,1.6,Hatchback,60000,No,Sí,Asistida,Delantera,5,47 L,115,4075,1453,1738,2538 mm,19800000
Toyota Hiace 2.8 TDI 6at 7as,Bs.As. G.B.A. Sur,Toyota,Hiace,2022,2.8 TDI 6at 7as,Blanco,Diésel,5,Automática,2.8,,30200,,,,Delantera,10,80 L,177,5260,1860,1835,3085 mm,34700
Chevrolet Tracker 1.8 Ltz+ Awd At 140cv,Capital Federal,Chevrolet,Tracker,2015,,Blanco,Nafta,5,Automática,1.8,SUV,100000,Sí,Sí,Asistida,Integral,5,53 L,140,4248,1674,1657,2465 mm,14000
Renault Kangoo Ii Express Confort 1.6 Sce,Bs.As. G.B.A. Norte,Renault,Kangoo,2019,Ii Express Confort 1.6 Sce,Gris,Nafta,3,Manual,1.6,Furgón,105000,,Sí,Hidráulica,Delantera,3,50 L,114,4397,1847,1760,2808 mm,18500
Renault Kangoo 1.6 Furgon Ph3 Confort 1plc,Bs.As. G.B.A. Norte,Renault,Kangoo,2017,1.6 Furgon Ph3 Confort 1plc,Rojo,Nafta,3,Manual,1.6,Furgón,101700,,,Hidráulica,Delantera,2,52 L,95,4010,1860,1672,2600 mm,9400
Chevrolet Classic Wagon,Capital Federal,Chevrolet,Classic,2008,Wagon,,Nafta/GNC,5,,,,290000,,,,,,,,,,,,4500000
BMW X5 4.4 M 555cv,Córdoba,BMW,X5,2013,4.4 M 555cv,Negro,Nafta,5,Automática,4.4,SUV,88000,Sí,Sí,Asistida,Integral,5,85 L,555,4851,1764,1823,2648 mm,76900
Peugeot 208 1.6 Feline,Bs.As. G.B.A. Oeste,Peugeot,208,2017,1.6 Feline,Blanco,Nafta,5,Manual,1.6,Hatchback,82000,,,Eléctrica,Delantera,5,55 L,115,3872,1470,1702,2541 mm,12999
Toyota Hilux 2.4 Cs Dx 150cv 4x2,Bs.As. G.B.A. Norte,Toyota,Hilux,2022,2.4 Cs Dx 150cv 4x2,Blanco,Diésel,4,Manual,2.4,Pick-Up,1000,,,Hidráulica,4x2,5,80 L,150,5260,1850,1855,2860 mm,25000
Mercedes-Benz Sprinter 2.5 413 Minibus 4025 19+1,Bs.As. G.B.A. Sur,,Sprinter,2003,,,Diésel,3,Manual,2.5,,80000,,Sí,Hidráulica,Delantera,20,80 L,115,6995,2767,1994,4025 mm,12900
Peugeot 2008 1.6 Feline,Córdoba,Peugeot,2008,2017,1.6 Feline,Plateado,Nafta,5,Manual,1.6,SUV,57000,,,,Delantera,5,55 L,115,4159,1583,1739,2542 mm,18700000
Peugeot 308 1.6 Allure Nav 115cv,Córdoba,Peugeot,308,2013,1.6 Allure Nav 115cv,Blanco,Nafta,5,Manual,1.6,Hatchback,142000,No,Sí,Hidráulica,Delantera,5,60 L,115,4276,1519,1815,2608 mm,12500000
