Título,Ubicación,Marca,Modelo,Año,Versión,Color,Tipo de combustible,Puertas,Transmisión,Motor,Tipo de carrocería,Kilómetros,Piloto automático,Aire acondicionado,Dirección,Control de tracción,Capacidad de personas,Capacidad del tanque,Potencia,Largo,Altura,Ancho,Distancia entre ejes,Precio
Peugeot Partner 1.6 Hdi Furgon Confort 92,Buenos Aires Interior,Peugeot,Partner,2022,1.6 Hdi Furgon Confort 92,Blanco,Diésel,3,Manual,1.6,Furgón,138000,,Sí,Hidráulica,Delantera,2,55 L,92,4137,1800,1960,2693 mm,21000000
Chevrolet Cruze 2.0 Vcdi Sedan Ltz At 150 Cv,Bs.As. G.B.A. Sur,Chevrolet,Cruze,2013,2.0 Vcdi Sedan Ltz At 150 Cv,Negro,Diésel,4,Automática,2.0,Sedán,112000,Sí,Sí,Hidráulica,Delantera,5,60 L,150,4597,1477,1641,2465 mm,13500000
Fiat Pulse 1.0 Impetus T3 Cvt,Capital Federal,Fiat,Pulse,2024,1.0 Impetus T3 Cvt,Blanco,Nafta,5,Automática,1.0,SUV,1000,Sí,Sí,Eléctrica,4x2,5,47 L,120,4099,1547,1989,2532 mm,10600
Chevrolet S10 2.8 Lt Cd Tdci 200cv,Capital Federal,Chevrolet,S10,2024,2.8 Lt Cd Tdci 200cv,Negro,Diésel,4,Manual,2.8,Pick-Up,1000,Sí,Sí,Asistida,4x2,5,76 L,200,5367,1889,1820,2712 mm,40500000
Fiat Siena 1.3 Fire Gnc,Capital Federal,Fiat,Siena,2005,1.3 Fire Gnc,Azul,Nafta,4,Manual,1.3,Sedán,200000,,Sí,Asistida,Delantera,5,48 L,82,4135,1437,1634,2373 mm,3300000
Fiat Cronos 1.3 Drive Cvt,Bs.As. G.B.A. Sur,Fiat,Cronos,2022,1.3 Drive Cvt,,Nafta,4,Automática,1.3,Sedán,5000,,Sí,Eléctrica,Delantera,5,48 L,99,4364,1508,1724,2521 mm,15000
Toyota Sw4 3.0 Srv Cuero I 171cv 4x4 5at,Córdoba,Toyota,SW4,2013,3.0 Srv Cuero I 171cv 4x4 5at,Blanco,Diésel,5,Automática,3.0,SUV,175000,Sí,,Hidráulica,4x4,7,80 L,171,4705,1850,1840,2750 mm,35000000
Fiat Siena 1.4 El Pack Attractive,Capital Federal,Fiat,Siena,2013,1.4 El Pack Attractive,Gris,Nafta,4,Manual,1.4,Sedán,120000,,Sí,Hidráulica,Delantera,5,48 L,82,4155,1437,1689,2649 mm,7200000
Volkswagen Virtus 1.6 Msi Highline At,Mendoza,Volkswagen,Virtus,2023,1.6 Msi Highline At,Azul,Nafta,4,Automática,1.6,Sedán,1111,Sí,Sí,Hidráulica,Delantera,5,50 L,110,4480,1468,1751,2650 mm,25600000
Toyota Corolla 1.8 Xli,Córdoba,Toyota,Corolla,2022,1.8 Xli,Gris,Nafta,4,Manual,1.8,Sedán,42000,,,Asistida,Delantera,5,60 L,134,4620,1475,1775,2700 mm,31900000
Peugeot 207 1.4 Allure 75cv,Bs.As. G.B.A. Sur,Peugeot,207,2016,1.4 Allure 75cv,Blanco,Nafta,5,Manual,1.4,Hatchback,102000,,Sí,Hidráulica,Delantera,5,50 L,75,3872,1446,1720,2540 mm,11500000
Chevrolet Agile 1.4 Lt Llantas,Bs.As. G.B.A. Sur,Chevrolet,Agile,2014,1.4 Lt Llantas,Gris,Nafta,5,Manual,1.4,Hatchback,160000,Sí,Sí,Hidráulica,Delantera,5,54 L,92,4063,1549,1835,3085 mm,10900000
Toyota Hilux DC 4X2 2.8 TDI SRV,San Luis,Toyota,Hilux,2022,DC 4X2 2.8 TDI SRV,,Diésel,4,Automática,2.8,Pick-Up,53000,Sí,,Hidráulica,4x2,5,80 L,177,5260,1850,1855,2860 mm,38500000
Volkswagen Fox 1.6 Comfortline Pack 3 p,Capital Federal,Volkswagen,Fox,2013,1.6 Comfortline Pack 3 p,Negro,Nafta,3,Manual,1.6,Hatchback,145000,,,Hidráulica,Delantera,5,50 L,101,3823,1544,1657,2465 mm,8000
Renault Kangoo 1.6 Furgon Ph3 Confort 1plc,Bs.As. G.B.A. Norte,Renault,Kangoo,2014,1.6 Furgon Ph3 Confort 1plc,Azul,Nafta,3,Manual,1.6,Furgón,141000,,,Hidráulica,Delantera,2,52 L,95,4010,1860,1672,2600 mm,7000
BMW Serie 3 2.5 325i Coupe Executive Stept,Mendoza,BMW,Serie 3,2012,2.5 325i Coupe Executive Stept,Blanco,Nafta,2,Automática,2.5,Coupé,120000,Sí,Sí,Asistida,Trasera,4,63 L,218,4580,1395,1548,2362 mm,25000
Renault Duster 1.6 4X2 CONFORT PLUS L12,Córdoba,Renault,Duster,2012,1.6 4X2 CONFORT PLUS L12,Negro,Nafta,5,Manual,,SUV,125000,,Sí,Asistida,Delantera,5,50 L,,,,,,12900000
Honda Civic 2.0 Ex-l,Bs.As. G.B.A. Norte,Honda,Civic,2017,2.0 Ex-l,Gris,Nafta,5,Automática,2.0,Hatchback,133000,,,,Delantera,5,56 L,200,4637,1433,1778,2651 mm,27000000
Honda Civic 1.8 Exs At 140cv,Córdoba,Honda,Civic,2015,1.8 Exs At 140cv,Gris,Nafta,4,Automática,1.8,Sedán,85000,Sí,Sí,Asistida,Delantera,5,57 L,140,4525,1450,1781,2578 mm,19300000
DS DS3 1.2 Puretech 110 At6 So Chic,Bs.As. G.B.A. Oeste,DS,DS3,2017,1.2 Puretech 110 At6 So Chic,,Nafta,3,Automática,1.2,Hatchback,84000,,,,Delantera,5,50 L,110,3968,1458,1715,2464 mm,14500
Nissan Frontier 2.3bt X-gear 4x4 At L22,Santa Fe,Nissan,Frontier,2023,2.3bt X-gear 4x4 At L22,Rojo,Diésel,4,Automática,2.3,Pick-Up,15000,Sí,,Hidráulica,4x4,5,80 L,190,5260,1850,1790,3150 mm,32900
Ford Fiesta Fiesta 1.6l S,Bs.As. G.B.A. Norte,Ford,Fiesta,2017,Fiesta 1.6L S,,Nafta/GNC,5,,,,110000,,,,,,,,,,,,11000
Citroën Berlingo 1.6 Hdi 92 Bussines,Bs.As. G.B.A. Oeste,,Berlingo,2014,1.6 Hdi 92 Bussines,Blanco,Diésel,3,Manual,1.6,Furgón,290000,,Sí,Hidráulica,Delantera,2,60 L,92,4137,1804,1960,2693 mm,7000
Ford Fiesta Kinetic Design 1.6 S Plus,Bs.As. Costa Atlántica,Ford,Fiesta Kinetic Design,2017,1.6 S Plus,Gris,Nafta,5,Manual,1.6,Hatchback,58000,,,Eléctrica,Delantera,5,51 L,120,3969,1464,1801,2895 mm,13000
Volkswagen Suran 1.6 Trendline,Bs.As. G.B.A. Norte,Volkswagen,Suran,2017,1.6 Trendline,Gris,Nafta,5,Manual,1.6,Monovolumen,180000,,,Hidráulica,Delantera,5,50 L,101,4204,1585,1660,2467 mm,9000
Dodge Ram Laramide 1500,Bs.As. G.B.A. Oeste,Dodge,Ram,2019,Laramide 1500,,Nafta,4,,,,86000,,,,,,,,,,,,43500
Renault Sandero Stepway 1.6 Privilege 105cv,Capital Federal,Renault,Sandero Stepway,2016,1.6 Privilege 105cv,Negro,Nafta,5,Manual,1.6,Hatchback,110000,Sí,,Hidráulica,Delantera,5,50 L,105,4066,1559,1761,2590 mm,15490000
Toyota Hilux 2.8 Cd Srv 177cv 4x4 At,Santa Fe,Toyota,Hilux,2022,2.8 Cd Srv 177cv 4x4 At,Blanco,Diésel,4,Automática,2.8,Pick-Up,71400,Sí,,Hidráulica,4x4,5,80 L,177,5260,1850,1855,2860 mm,42000000
Peugeot 208 1.6 Feline Tiptronic,Bs.As. G.B.A. Norte,Peugeot,208,2019,1.6 Feline Tiptronic,Blanco,Nafta,5,Automática,1.6,Hatchback,56000,,Sí,Asistida,Delantera,5,55 L,115,3975,1470,1740,2540 mm,15500
Chevrolet Cruze 5 1.4 Lt Mt 5p,Bs.As. G.B.A. Norte,Chevrolet,Cruze 5,2022,1.4 Lt Mt 5p,Plateado,Nafta,5,Manual,1.4,Hatchback,13000,Sí,,Eléctrica,Delantera,5,52 L,153,4448,1484,2042,2700 mm,25800000
Renault Kangoo 1.6 2 Ath Plus 7as Da Aa Cd Pk Lc,Santa Fe,Renault,Kangoo,2011,1.6 2 Ath Plus 7as Da Aa Cd Pk Lc,,Nafta,4,Automática,1.6,Monovolumen,231000,,Sí,Hidráulica,Delantera,7,52 L,95,4010,1860,1672,2600 mm,13900000
Volkswagen Polo 1.6 Comfortline Tiptronic,Bs.As. G.B.A. Norte,Volkswagen,Polo,2017,1.6 Comfortline Tiptronic,Blanco,Nafta,4,Automática,1.6,Hatchback,130000,,,Hidráulica,Delantera,5,50 L,110,4384,1465,1699,2552 mm,17000000
Ford Ranger 2.2 Cd Xl Tdci 125cv 4x4,Bs.As. G.B.A. Norte,Ford,Ranger,2017,2.2 Cd Xl Tdci 125cv 4x4,,Diésel,4,Manual,2.2,Pick-Up,192432,,,Eléctrica,4x4,5,80 L,125,5359,1800,1860,3220 mm,20000
Volkswagen T-Cross 1.6 Comfortline Mt,Capital Federal,Volkswagen,T-Cross,2020,1.6 Comfortline Mt,Azul,Nafta,5,Manual,1.6,SUV,51400,Sí,Sí,Eléctrica,4x2,5,64 L,110,4199,1598,1760,2651 mm,20000
Volkswagen Fox 1.6 Sportline,Bs.As. G.B.A. Norte,Volkswagen,Fox,2006,1.6 Sportline,,Nafta,3,Manual,1.6,Hatchback,270000,,,Hidráulica,Delantera,5,50 L,98,3804,1544,1640,2465 mm,5500000
Toyota RAV4 2.0 VX AT 4x2,Bs.As. G.B.A. Norte,Toyota,RAV4,2018,2.0 VX AT 4x2,Blanco,Nafta,4,Automático,1,SUV,39899,No,No,Asistida,4x2,5,60 L,146,4570,1715,1845,2660 mm,34310000
Toyota Hilux 3.0 Cd Srv 171cv 4x2,Entre Ríos,Toyota,Hilux,2014,3.0 Cd Srv 171cv 4x2,Blanco,Diésel,4,Manual,3.0,Pick-Up,230000,,,Hidráulica,4x2,5,80 L,171,5260,1860,1855,2860 mm,25400000
Jeep Renegade 1.8 Sport,Buenos Aires Interior,Jeep,Renegade,2018,1.8 Sport,Plateado,Nafta,5,Manual,1.8,SUV,120000,Sí,,Hidráulica,4x2,5,60 L,217,4624,1670,1798,2570 mm,22000000
Ford Focus III 2.0 Sedan Titanium Mt,Capital Federal,Ford,Focus III,2016,2.0 Sedan Titanium Mt,Gris,Nafta,4,Manual,2.0,Sedán,43000,Sí,Sí,Eléctrica,Delantera,5,55 L,170,4534,1484,1990,3578 mm,16500
Honda HR-V 1.8 Ex 2wd Cvt,Bs.As. G.B.A. Oeste,Honda,HR-V,2018,1.8 Ex 2wd Cvt,Gris,Nafta,5,Automática,1.8,SUV,69000,Sí,,Eléctrica,4x2,5,50 L,140,4294,1586,1770,2640 mm,22000
Toyota Sw4 Tdi Srx,Bs.As. G.B.A. Norte,Toyota,SW4,2018,Toyota sw4 tdi srx,Blanco,Diésel,5,,,,120000,Sí,Sí,Hidráulica,,,,,,,,,34000
Chevrolet Tracker 1.8 Ltz+,Bs.As. G.B.A. Oeste,Chevrolet,Tracker,2018,,Gris,Nafta,5,Automática,1.8,SUV,90000,,Sí,Hidráulica,4x4,5,53 L,141,4248,1674,1657,2465 mm,19000000
Ford Ecosport 1.6 Xl Plus Mp3 4x2,Río Negro,Ford,Ecosport,2009,1.6 Xl Plus Mp3 4x2,Plateado,Nafta,5,Manual,1.6,SUV,150671,,Sí,Hidráulica,4x2,5,54 L,98,4240,1679,1837,2613 mm,7500
Nissan Tiida 1.8 Visia,Santa Fe,Nissan,Tiida,2013,1.8 Visia,Gris,Nafta,5,Manual,1.8,Hatchback,123000,,Sí,Hidráulica,Delantera,5,52 L,126,4295,1535,1695,2600 mm,9500000
Ford Ecosport 1.6 S 110cv 4x2,Bs.As. G.B.A. Oeste,Ford,Ecosport,2016,1.6 S 110cv 4x2,Negro,Nafta,5,Manual,1.6,SUV,49776,,Sí,Hidráulica,4x2,5,52 L,110,4241,1693,1821,2608 mm,16699999
Fiat Uno 1.3 Cargo Fire,Bs.As. G.B.A. Norte,Fiat,Uno,2009,1.3 Cargo Fire,,Nafta,2,Manual,1.3,Furgón,138000,,,,Delantera,2,50 L,68,3644,1445,1669,2443 mm,4000000
Honda HR-V 1.8 Ex-l 2wd Cvt,Bs.As. G.B.A. Oeste,Honda,HR-V,2024,1.8 Ex-l 2wd Cvt,Plateado,Nafta,5,Automática,1.8,SUV,4915,Sí,Sí,Eléctrica,4x2,5,50 L,140,4294,1586,1770,2640 mm,35000
Nissan Frontier 2.3 X-Gear + Cd 4X4 At,Santa Fe,Nissan,Frontier,2021,,Blanco,Diésel,4,Automática,2.3,Pick-Up,72700,Sí,,Hidráulica,4x4,5,80 L,190,5260,1850,1790,3150 mm,36000000
Ford Ranger 2.0 Cd 4X2 Xls 170Cv,Bs.As. G.B.A. Norte,Ford,Ranger,2024,2.0 Cd 4X2 Xls 170Cv,Gris,Diésel,4,Manual,2.0,Pick-Up,3800,No,Sí,Eléctrica,4x2,5,80 L,170,5370,1884,2208,3270 mm,36900000
Citroën C4 Cactus 1.2 Puretech 110 At6 S&s Shine,Capital Federal,,C4 Cactus,2018,,Blanco,Nafta,5,Automática,1.2,SUV,94000,,,Eléctrica,Delantera,5,50 L,110,4157,1530,1946,2595 mm,18790000
Chevrolet Tracker 1.8 Ltz+ 140cv,Capital Federal,Chevrolet,Tracker,2017,,Blanco,Nafta,5,Automática,1.8,SUV,90000,Sí,Sí,Asistida,Integral,5,53 L,140,4248,1674,1657,2465 mm,11900000
Fiat Fiorino 1.4 Fire Evo 87cv,Bs.As. G.B.A. Norte,Fiat,Fiorino,2015,1.4 Fire Evo 87cv,,Nafta,3,Manual,1.4,Furgón,151000,,Sí,Hidráulica,Delantera,2,64 L,87,4184,1873,1780,2699 mm,10000
Toyota RAV4 2.4 4x2 At,Capital Federal,Toyota,RAV4,2011,2.4 4x2 At,Gris,Nafta,5,Automática,2.4,SUV,161000,,,Asistida,4x2,5,60 L,170,4625,1685,1815,2660 mm,14700
Toyota Hilux 3.0 Cd Srv Cuero 4x4 5at - A4,Bs.As. G.B.A. Norte,Toyota,Hilux,2015,3.0 Cd Srv Cuero 4x4 5at - A4,Blanco,Diésel,4,Automática,3.0,Pick-Up,116000,Sí,Sí,Hidráulica,4x4,5,80 L,171,5260,1860,1855,2860 mm,24500
Chevrolet Tracker 1.8 Ltz+ Awd At 140cv,Bs.As. G.B.A. Sur,Chevrolet,Tracker,2016,,,Nafta,5,Automática,1.8,SUV,80000,Sí,Sí,Asistida,Integral,5,53 L,140,4248,1674,1657,2465 mm,13900
Jeep Renegade 1.8 Longitude At6,Bs.As. G.B.A. Oeste,Jeep,Renegade,2020,1.8 Longitude At6,Gris,Nafta,5,Automática,1.8,SUV,39379,Sí,,Hidráulica,4x2,5,60 L,130,4624,1670,1798,2570 mm,22990
Volkswagen Polo 1.6 Msi Trendline,Buenos Aires Interior,Volkswagen,Polo,2022,1.6 Msi Trendline,Gris,Nafta,5,Manual,1.6,Hatchback,19500,,,Hidráulica,Delantera,5,50 L,110,4384,1465,1699,2552 mm,21000000
Peugeot 3008 1.6 Premium Plus Thp 156cv,Capital Federal,Peugeot,3008,2012,1.6 Premium Plus Thp 156cv,,Nafta,5,Manual,1.6,Monovolumen,108200,Sí,Sí,Asistida,Delantera,5,60 L,156,4365,1639,1837,2613 mm,8500
Volkswagen Amarok 2.0 Cd Tdi 180cv 4x4 Highline Pack At,Córdoba,Volkswagen,Amarok,2016,2.0 Cd Tdi 180cv 4x4 Highline Pack At,Negro,Diésel,4,Automática,2.0,Pick-Up,115000,Sí,,Hidráulica,4x4,5,80 L,180,5254,1834,1944,3095 mm,22800
Peugeot 307 2.0 Cc 180 Cv,Tucumán,Peugeot,307,2005,2.0 Cc 180 Cv,Blanco,Nafta,2,Manual,2.0,Cabriolet,98000,Sí,,Asistida,Delantera,5,60 L,180,4202,1510,1746,2608 mm,13500000
Nissan Tiida 1.8 Tekna,Córdoba,Nissan,Tiida,2013,1.8 Tekna,,Nafta,5,Manual,1.8,Hatchback,148000,Sí,,Hidráulica,Delantera,5,52 L,126,4295,1535,1695,2600 mm,9500
Peugeot 307 1.6 Xs 110cv,Capital Federal,Peugeot,307,2007,1.6 Xs 110cv,Gris,Nafta,5,Manual,1.6,Hatchback,151000,,Sí,Hidráulica,Delantera,5,60 L,110,4211,1509,1762,2608 mm,6600
Fiat Cronos 1.3 Gse Drive Pack Conectividad,Bs.As. G.B.A. Norte,Fiat,Cronos,2023,1.3 Gse Drive Pack Conectividad,Plateado,Nafta,4,Manual,1.3,Sedán,14000,Sí,Sí,Eléctrica,Delantera,5,48 L,99,4364,1508,1724,2521 mm,19500000
Toyota Corolla 1.8 Se-g At 136cv,Bs.As. G.B.A. Sur,Toyota,Corolla,2012,1.8 Se-g At 136cv,,Nafta,4,Automática,1.8,Sedán,220000,Sí,,Eléctrica,Delantera,5,57 L,136,4540,1465,1760,2600 mm,9800
Volkswagen Vento 2.5 Advance 170cv,Capital Federal,Volkswagen,Vento,2009,2.5 Advance 170cv,Negro,Nafta,4,Manual,2.5,Sedán,182000,Sí,Sí,Eléctrica,Delantera,5,55 L,170,4554,1461,1778,2651 mm,7200
Chevrolet Spin 1.8 Lt 5as 105cv,Bs.As. G.B.A. Oeste,Chevrolet,Spin,2016,1.8 Lt 5as 105cv,Gris,Nafta,5,Manual,1.8,Monovolumen,128000,,Sí,Hidráulica,Delantera,5,53 L,105,4360,1664,1810,2841 mm,10950
Volkswagen Gol Trend 1.6 Trendline 101cv,Bs.As. G.B.A. Norte,Volkswagen,Gol Trend,2018,1.6 Trendline 101cv,Plateado,Nafta,5,Manual,1.6,Hatchback,170000,,,,Delantera,5,55 L,101,3899,1464,1656,2466 mm,13500000
Ford Fiesta Kinetic 1.6 Design 120cv Titanium,Capital Federal,Ford,Fiesta Kinetic,2012,1.6 Design 120cv Titanium,,Nafta,5,Manual,1.6,Hatchback,119000,Sí,,Eléctrica,Delantera,5,45 L,120,4066,1473,1808,2350 mm,9000
BMW Serie 3 2.5 325i Sedan Executive,Bs.As. G.B.A. Oeste,BMW,Serie 3,2010,2.5 325i Sedan Executive,Gris,Nafta,4,Manual,2.5,Sedán,85000,No,Sí,Asistida,Trasera,5,63 L,218,4531,1421,1636,2376 mm,14500
Volkswagen Amarok 2.0 Cd Tdi 180cv 4x2 Trendline,Bs.As. G.B.A. Oeste,Volkswagen,Amarok,2017,2.0 Cd Tdi 180cv 4x2 Trendline,,Diésel,4,Manual,2.0,Pick-Up,90000,Sí,,Hidráulica,4x2,5,80 L,180,5254,1834,1944,3095 mm,19800
Volkswagen Voyage 1.6 Comfortline 101cv,Capital Federal,Volkswagen,Voyage,2015,1.6 Comfortline 101cv,Negro,Nafta/GNC,4,Manual,1.6,Sedán,100000,,,Hidráulica,,,,,,,,,7900
Volkswagen Suran 1.6 Imotion Highline 110cv,Bs.As. G.B.A. Norte,Volkswagen,Suran,2014,1.6 Imotion Highline 110cv,Plateado,Nafta,5,Automática,1.6,Monovolumen,119000,,Sí,Hidráulica,Delantera,5,50 L,110,4204,1585,1660,2467 mm,11000000
Renault Duster Oroch 1.6 Dynamique,Córdoba,Renault,Duster Oroch,2019,1.6 Dynamique,Blanco,Nafta,4,Manual,1.6,SUV,37000,,,,4x2,5,50 L,110,4329,1683,1821,2829 mm,18500
Renault Kangoo 1.5 Dci Stepway,Capital Federal,Renault,Kangoo,2023,1.5 Dci Stepway,Blanco,Diésel,3,Manual,1.5,Monovolumen,18295,,,Hidráulica,Delantera,2,52 L,89,4010,1860,1670,2600 mm,22000
Chevrolet Sonic 1.6 Ltz Mt,Bs.As. G.B.A. Oeste,Chevrolet,Sonic,2014,1.6 Ltz Mt,Gris,Nafta,5,Manual,1.6,Hatchback,185000,Sí,Sí,Hidráulica,Delantera,5,46 L,115,4039,1517,1640,2444 mm,9000000
Renault Duster Oroch 2.0 Dynamique,Capital Federal,Renault,Duster Oroch,2017,2.0 Dynamique,Verde,Nafta,4,Manual,2.0,SUV,92900,,,,4x2,5,50 L,143,4329,1683,1821,2829 mm,12770000
Peugeot 308 1.6 Feline Hdi 115cv,Bs.As. G.B.A. Oeste,Peugeot,308,2019,1.6 Feline Hdi 115cv,Negro,Diésel,5,Manual,1.6,Hatchback,53388,Sí,,Hidráulica,Delantera,5,60 L,115,4292,1518,1814,2608 mm,17500
Chevrolet S10 2.8 G4 Cd 4x4 Electronico,Bs.As. G.B.A. Sur,Chevrolet,S10,2011,2.8 G4 Cd 4x4 Electronico,,Diésel,4,Manual,2.8,Pick-Up,236000,,Sí,Hidráulica,4x4,4,67 L,140,5260,1661,1799,2637 mm,14000000
Citroën C4 1.6 Sedan X -,Bs.As. G.B.A. Sur,,C4,2010,1.6 Sedan X -,Gris,Nafta,5,Manual,1.6,Sedán,105000,Sí,Sí,Asistida,Delantera,5,68 L,110,4770,1410,1820,2620 mm,7500
Toyota SW4 3.0 Srv Cuero I 171cv 4x4 5at,Bs.As. G.B.A. Norte,Toyota,SW4,2011,3.0 Srv Cuero I 171cv 4x4 5at,Gris,Diésel,5,Automática,3.0,SUV,230000,Sí,,Hidráulica,4x4,7,80 L,171,4705,1850,1840,2750 mm,21800
Chevrolet Onix 1.2,Bs.As. G.B.A. Oeste,Chevrolet,Onix,2022,1.2,Gris,Nafta,5,Manual,1.2,Hatchback,27000,No,Sí,Asistida,Delantera,5,54 L,90,3930,1484,1656,2465 mm,15000
Volkswagen Up! 1.0 Move Up! 75cv 5 p,Córdoba,Volkswagen,,2015,,,Nafta,5,Manual,1.0,Hatchback,100000,,,Eléctrica,Delantera,5,50 L,75,3605,1500,1645,2421 mm,13500000
Volkswagen T-Cross 1.0 200 Tsi Highline Aut,Capital Federal,Volkswagen,T-Cross,2024,1.0 200 Tsi Highline Aut,,Nafta,5,Automática,1.0,SUV,1111,Sí,Sí,Eléctrica,4x2,5,64 L,116,4199,1598,1760,2651 mm,27057000
Volkswagen T-Cross 1.6 Comfortline Mt,Bs.As. G.B.A. Sur,Volkswagen,T-Cross,2020,1.6 Comfortline Mt,Naranja,Nafta,5,Manual,1.6,SUV,34000,No,Sí,Eléctrica,4x2,5,64 L,110,4199,1598,1760,2651 mm,22000
Toyota RAV4 2.4 4x2 At,Bs.As. G.B.A. Norte,Toyota,RAV4,2013,2.4 4x2 At,,Nafta,5,Automática,2.4,SUV,97000,,,Asistida,4x2,5,60 L,170,4625,1685,1815,2660 mm,18000
Peugeot 308 1.6 Feline Hdi 115cv,Córdoba,Peugeot,308,2017,1.6 Feline Hdi 115cv,Rojo,Diésel,5,Manual,1.6,Hatchback,89000,Sí,,Hidráulica,Delantera,5,60 L,115,4292,1519,1815,2608 mm,18600000
Chevrolet Cruze II 1.4 Sedan Ltz Plus At,Bs.As. G.B.A. Oeste,Chevrolet,Cruze II,2016,1.4 Sedan Ltz Plus At,Gris,Nafta,4,Automática,1.4,Sedán,140000,Sí,Sí,Asistida,Delantera,5,60 L,153,4510,1477,1677,2467 mm,16000
Fiat Cronos 1.3 Gse Drive Pack Conectividad,Bs.As. G.B.A. Norte,Fiat,Cronos,2022,1.3 Gse Drive Pack Conectividad,Gris,Nafta,4,Manual,1.3,Sedán,53400,No,Sí,Eléctrica,Delantera,5,48 L,99,4364,1508,1724,2521 mm,19300000
Renault Captur 2.0 Intens,Capital Federal,Renault,Captur,2018,2.0 Intens,Blanco,Nafta,5,Manual,2.0,SUV,76300,,,,Delantera,5,45 L,143,4122,1556,1778,2670 mm,22300000
Toyota Hilux 2.8 Cd Srv 177cv 4x4 At,Bs.As. G.B.A. Norte,Toyota,Hilux,2016,2.8 Cd Srv 177cv 4x4 At,,Diésel,4,Automática,2.8,Pick-Up,163000,Sí,,Hidráulica,4x4,5,80 L,177,5260,1850,1855,2860 mm,27500
Volkswagen Suran 1.6 Highline Msi 110cv,Bs.As. G.B.A. Sur,Volkswagen,Suran,2016,1.6 Highline Msi 110cv,Gris,Nafta,5,Manual,1.6,Monovolumen,78000,,,Hidráulica,Delantera,5,50 L,110,4204,1585,1660,2467 mm,18000000
Chevrolet Cruze II 1.4 Sedan Ltz Plus,Bs.As. G.B.A. Norte,Chevrolet,Cruze II,2024,1.4 Sedan Ltz Plus,Blanco,Nafta,4,Automática,1.4,Sedán,1000,Sí,Sí,Asistida,Delantera,5,60 L,153,4510,1477,1677,2467 mm,35000000
Toyota Hilux 2.8 Cd Srx 177cv 4x2 At,Córdoba,Toyota,Hilux,2018,2.8 Cd Srx 177cv 4x2 At,Blanco,Diésel,4,Automática,2.8,Pick-Up,84000,Sí,,Hidráulica,4x2,5,80 L,177,5260,1850,1855,2860 mm,27000
Chevrolet Corsa 1.6 Gls,Bs.As. G.B.A. Norte,Chevrolet,Corsa,1997,1.6 Gls,Verde,Nafta,4,Manual,1.6,Sedán,127000,No,Sí,Hidráulica,Delantera,5,54 L,102,4056,1420,1944,3095 mm,5320
Toyota Corolla 1.8 Se-g Mt 136cv,Buenos Aires Interior,Toyota,Corolla,2013,1.8 Se-g Mt 136cv,Gris,Nafta,4,Manual,1.8,Sedán,170000,,,Eléctrica,Delantera,5,57 L,136,4540,1465,1760,2600 mm,16500000
Ford Ranger 3.2 Cd 4x4 Limited Tdci 200cv,Bs.As. G.B.A. Oeste,Ford,Ranger,2014,3.2 Cd 4x4 Limited Tdci 200cv,,Diésel,4,Manual,3.2,Pick-Up,25000,Sí,Sí,Eléctrica,Integral,5,80 L,200,5359,1815,1850,3220 mm,18000
Peugeot 307 2.0 Xs Premium 143cv,Capital Federal,Peugeot,307,2008,2.0 Xs Premium 143cv,Gris,Nafta,5,Manual,2.0,Hatchback,161845,,,Hidráulica,Delantera,5,60 L,143,4211,1509,1746,2608 mm,11000000
Chevrolet S10 2.8 Ls Cd Tdci 200cv,Bs.As. G.B.A. Sur,Chevrolet,S10,2024,2.8 Ls Cd Tdci 200cv,Gris,Diésel,4,Manual,2.8,Pick-Up,500,,Sí,,4x2,5,76 L,200,5367,1889,1820,2709 mm,33630300
Ford Ecosport 1.6 Freestyle 110cv 4x2,Capital Federal,Ford,Ecosport,2013,1.6 Freestyle 110cv 4x2,,Nafta,5,Manual,1.6,SUV,129000,,Sí,Eléctrica,4x2,5,52 L,110,4241,1693,1762,2612 mm,9900
Renault Sandero 1.6 Luxe,Bs.As. G.B.A. Oeste,Renault,Sandero,2008,1.6 Luxe,Negro,Nafta,5,Manual,1.6,Hatchback,162000,,,Hidráulica,Delantera,5,50 L,102,4020,1528,1746,2591 mm,6800
Toyota Corolla 2.0 Seg Cvt 170cv,Bs.As. G.B.A. Sur,Toyota,Corolla,2023,2.0 Seg Cvt 170cv,Gris,Nafta,4,Automática,2.0,Sedán,18000,Sí,,Eléctrica,Delantera,5,57 L,170,4630,1435,1780,2700 mm,43500000
Volkswagen Amarok 2.0 Cd Tdi 180cv 4x2 Highline Pack At,Bs.As. G.B.A. Sur,Volkswagen,Amarok,2018,2.0 Cd Tdi 180cv 4x2 Highline Pack At,Azul,Diésel,4,Automática,2.0,Pick-Up,56000,Sí,,Hidráulica,4x2,5,80 L,180,5254,1834,1944,3095 mm,26000
Nissan Kicks 1.6 Advance 120cv At,Córdoba,Nissan,Kicks,2018,1.6 Advance 120cv At,Rojo,Nafta,5,Automática,1.6,Hatchback,130000,,,,Delantera,5,41 L,120,4295,1590,1760,2610 mm,17350
Peugeot 207 2.0 Sedan Xt Hdi,Bs.As. G.B.A. Sur,Peugeot,207,2009,2.0 Sedan Xt Hdi,,Diésel,4,Manual,2.0,Sedán,145000,,Sí,Hidráulica,Delantera,5,50 L,90,4235,1441,1669,2443 mm,8000
